,token,total_tvl
0,{'symbol': 'USDC'},433897215.578814
1,{'symbol': 'WETH'},1682904211.1398358
2,{'symbol': 'FEI'},354807345.54356587
3,{'symbol': 'STARL'},1353023.9429309445
4,{'symbol': 'HEX'},14111941.652635247
5,{'symbol': 'SAND'},13725615.169809408
6,{'symbol': 'DAI'},74865687.37426515
7,{'symbol': 'FNK'},63377783.979020305
8,{'symbol': 'KOKO'},4020325.4758124705
9,{'symbol': 'SHIB'},8744217.387823178
10,{'symbol': 'BOND'},30698964.759534232
11,{'symbol': 'WBTC'},134481977.89190504
12,{'symbol': 'UNI'},92527553.78275132
13,{'symbol': 'LEASH'},7814161.132579899
14,{'symbol': 'FARM'},5252042.179064063
15,{'symbol': 'LINK'},44072233.02216244
16,{'symbol': 'TEND'},10304.82541363646
17,{'symbol': 'SAITAMA'},288767.1047431398
18,{'symbol': 'STRONG'},3754794.6274639154
19,{'symbol': 'UFO'},2409458.3911598027
20,{'symbol': 'FRAX'},28259261.15635552
21,{'symbol': 'DPI'},42270509.22692553
22,{'symbol': 'AAVE'},28848438.916926205
23,{'symbol': 'PERP'},6398254.215786662
24,{'symbol': 'RAI'},21383148.903598532
25,{'symbol': 'FEAR'},1117518.9730383165
26,{'symbol': 'WOO'},8430669.931047114
27,{'symbol': 'ERN'},4515154.588126012
28,{'symbol': 'KISHU'},2353353.9863821515
29,{'symbol': 'AUDIO'},4025407.686431919
30,{'symbol': 'CARDS'},22734008.425109524
31,{'symbol': 'FEG'},5723581.811525368
32,{'symbol': 'COMP'},5952234.807059178
33,{'symbol': 'eRSDL'},2674585.332680549
34,{'symbol': 'MKR'},33866441.79309388
35,{'symbol': 'ETH2x-FLI'},6057221.561282841
36,{'symbol': 'WDOGE'},40056571.87916516
37,{'symbol': '10SET'},6454392.114880626
38,{'symbol': 'ELON'},5260420.921162431
39,{'symbol': 'USDT'},418254886.9840627
40,{'symbol': 'AMPL'},11700783.03267012
41,{'symbol': 'SUPER'},10747760.458860056
42,{'symbol': 'AMP'},4786398.204388135
43,{'symbol': 'RLY'},16716337.108851336
44,{'symbol': 'TKING'},331579.0347784673
45,{'symbol': 'FOX'},286830.531275077
46,{'symbol': 'CUMINU'},1708340.6154140544
47,{'symbol': 'MCHC'},919117.3531508608
48,{'symbol': 'TVK'},1246083.094968128
