,token,total_tvl
0,{'symbol': 'USDC'},444695510.66339535
1,{'symbol': 'WETH'},788371237.667713
2,{'symbol': 'DAI'},108817305.20472679
3,{'symbol': 'UNI'},29849206.65031895
4,{'symbol': 'SAITAMA'},10131676.042210488
5,{'symbol': 'X2Y2'},6497275.5419273535
6,{'symbol': 'ELON'},26254255.89278162
7,{'symbol': 'HEX'},2648776.941786542
8,{'symbol': 'PAXG'},27824463.99670147
9,{'symbol': 'QOM'},6604255.26516844
10,{'symbol': 'STARL'},7361864.691794033
11,{'symbol': 'SHIB'},6383245.500851725
12,{'symbol': 'MKR'},6145626.251430964
13,{'symbol': 'XMON'},11289394.277383704
14,{'symbol': 'stETH'},2651001.061035978
15,{'symbol': 'SAND'},6495000.944746846
16,{'symbol': 'ASTO'},16591417.252597667
17,{'symbol': 'BOND'},10948432.52629003
18,{'symbol': 'WBTC'},29132098.39420088
19,{'symbol': 'RBN'},2591575.385433669
20,{'symbol': 'RAD'},5398450.000182431
21,{'symbol': 'WOO'},6658069.518846352
22,{'symbol': 'MC'},45800363.23756443
23,{'symbol': 'REQ'},2080471.0235131455
24,{'symbol': 'UFT'},1253117.3948377415
25,{'symbol': 'TOKE'},30069079.019537024
26,{'symbol': 'LINK'},5102260.118383586
27,{'symbol': 'YFI'},1157025.2287341212
28,{'symbol': 'AUDIO'},5361178.61842707
29,{'symbol': 'FLX'},11699653.726366686
30,{'symbol': 'UFO'},9777663.192559538
31,{'symbol': 'VADER'},4281408.117208672
32,{'symbol': 'HIGH'},8368636.446674665
33,{'symbol': 'DAO'},2926203.7517931666
34,{'symbol': 'BEND'},1342290.4897871502
35,{'symbol': 'WILD'},6519762.745065685
36,{'symbol': 'WOOL'},8197.072550086108
37,{'symbol': 'FEI'},2437063.9783519637
38,{'symbol': 'XCAD'},3802825.4131867513
39,{'symbol': 'MPL'},2838990.72916151
40,{'symbol': 'ERN'},6373022.315700666
41,{'symbol': 'USDT'},173331567.19310275
42,{'symbol': 'CAW'},12193171.425563024
43,{'symbol': 'CULT'},7019140.017291916
44,{'symbol': 'LOOKS'},789646.6266584108
45,{'symbol': 'STRNGR'},2418825.8004406714
46,{'symbol': 'SUPER'},14878847.66331023
47,{'symbol': 'CRV'},1777807.3503848466
