,token,total_tvl
0,{'symbol': 'USDC'},338301204.55096304
1,{'symbol': 'BOND'},9719224.370539198
2,{'symbol': 'WETH'},381102619.5833704
3,{'symbol': 'XMON'},12058922.708750723
4,{'symbol': 'UNI'},24604814.974272944
5,{'symbol': 'DAI'},192089130.80524805
6,{'symbol': 'RAD'},4560510.191635148
7,{'symbol': 'PAXG'},21089820.884295102
8,{'symbol': 'X2Y2'},5368332.743734137
9,{'symbol': 'MC'},26902024.4691668
10,{'symbol': 'ELON'},12945838.747249415
11,{'symbol': 'SNX'},1876694.7402648013
12,{'symbol': 'WOO'},4153212.280773951
13,{'symbol': 'WBTC'},15676936.420309171
14,{'symbol': 'SHIB'},1668525.009707254
15,{'symbol': 'ERN'},3658827.1212837794
16,{'symbol': 'HIGH'},5007058.380306699
17,{'symbol': 'MPL'},1648658.4154626464
18,{'symbol': 'UFO'},5974592.413827228
19,{'symbol': 'HEX'},1775045.759382926
20,{'symbol': 'MUSE'},1328323.5526376755
21,{'symbol': 'SAND'},3281930.407655305
22,{'symbol': 'stETH'},5520754.251655409
23,{'symbol': 'REQ'},1459437.7728065467
24,{'symbol': 'PERP'},1846168.679095826
25,{'symbol': 'VOW'},542401.8445746314
26,{'symbol': 'Metis'},819353.5046987216
27,{'symbol': 'WILD'},3802197.1479193415
28,{'symbol': 'ALPHA'},3678273.101668757
29,{'symbol': 'AUDIO'},2643996.0412738333
30,{'symbol': 'DAO'},1593898.200779286
31,{'symbol': 'PNT'},804195.3095330574
32,{'symbol': 'QOM'},2697258.8142907647
33,{'symbol': 'STARL'},4659059.9281893885
34,{'symbol': 'CVP'},1322926.4726215675
35,{'symbol': 'USDI'},4952871.81045516
36,{'symbol': 'USDT'},45029644.11440323
37,{'symbol': 'TSUKA'},893655.9490559499
38,{'symbol': 'CULT'},5737655.343857239
39,{'symbol': '$JOY'},369121.1521389812
40,{'symbol': 'CAW'},10091300.984330049
41,{'symbol': 'SUPER'},7114367.461527681
42,{'symbol': 'SAITAMA'},6453010.114669786
43,{'symbol': 'AMPL'},3651170.3449959615
44,{'symbol': 'CRV'},738678.4269570849
45,{'symbol': 'RLY'},4455521.429623485
46,{'symbol': 'MSI'},864420.3361178429
47,{'symbol': 'DEXT'},2364394.8499470586
