,token,total_tvl
0,{'symbol': 'USDC'},331122932.04508144
1,{'symbol': 'WETH'},875139186.8764218
2,{'symbol': 'APE'},9709518.043670224
3,{'symbol': 'ELON'},28064067.261080284
4,{'symbol': 'QOM'},7144972.776774426
5,{'symbol': 'SAITAMA'},10432128.765485741
6,{'symbol': 'XMON'},14898795.990795268
7,{'symbol': 'DAI'},22803249.9428274
8,{'symbol': 'STRONG'},2714255.0081211366
9,{'symbol': 'SHIB'},6837499.933937347
10,{'symbol': 'X2Y2'},6089739.305737041
11,{'symbol': 'UNI'},33735063.64669929
12,{'symbol': 'STARL'},9110230.486055098
13,{'symbol': 'PAXG'},28465954.200050335
14,{'symbol': 'HEX'},2160124.8293309244
15,{'symbol': 'ALI'},3713850.5073079313
16,{'symbol': 'MOOV'},932927.4836197286
17,{'symbol': 'AUDIO'},6361322.545494584
18,{'symbol': 'MC'},51192358.56393252
19,{'symbol': 'BOND'},11881870.075113907
20,{'symbol': 'KUMA'},5827339.64171076
21,{'symbol': 'SAND'},7948289.363601275
22,{'symbol': 'MPL'},3026755.751814439
23,{'symbol': 'WOO'},7453168.277829191
24,{'symbol': 'TOKE'},36388388.81328019
25,{'symbol': 'KIBA'},2279201.2687072014
26,{'symbol': 'VADER'},4917159.717884587
27,{'symbol': 'UFO'},11530568.722574163
28,{'symbol': '10SET'},8006068.429006589
29,{'symbol': 'HIGH'},8849363.1141496
30,{'symbol': 'RAD'},5512755.349306832
31,{'symbol': 'MRI'},1684988.3149160657
32,{'symbol': 'WILD'},7852294.079475536
33,{'symbol': 'DEFIT'},955285.531804427
34,{'symbol': 'FXS'},549271.8897804332
35,{'symbol': 'RBN'},3136115.334382691
36,{'symbol': 'F9'},1308323.700106494
37,{'symbol': 'WBTC'},30083006.512979455
38,{'symbol': '$AKC'},2097474.6759727173
39,{'symbol': 'DOP'},1829004.1071180168
40,{'symbol': 'SHINJA'},13588401.706830153
41,{'symbol': 'CULT'},8183375.411785911
42,{'symbol': 'USDT'},173033735.02608076
43,{'symbol': 'FOX'},26385338.888364956
44,{'symbol': 'LOOKS'},820876.3049022168
45,{'symbol': 'VEMP'},5815736.521023229
46,{'symbol': 'SUPER'},17789383.382464662
47,{'symbol': 'WRLD'},77423.4919108257
48,{'symbol': 'FLOKI'},4964203.3209441025
49,{'symbol': 'ARC'},1852599.8797287487
