,token,total_tvl
0,{'symbol': 'USDC'},384560436.29991186
1,{'symbol': 'WETH'},280127897.2802132
2,{'symbol': 'DAI'},244159260.08268112
3,{'symbol': 'PAXG'},16880540.494225696
4,{'symbol': 'UNI'},15121196.147626124
5,{'symbol': 'X2Y2'},4053171.439405904
6,{'symbol': 'ELON'},8486638.824447758
7,{'symbol': 'HEX'},1314807.9314334572
8,{'symbol': 'QOM'},2096427.7912937617
9,{'symbol': 'stETH'},4708613.711456679
10,{'symbol': 'BOND'},5064774.222662206
11,{'symbol': 'WBTC'},12234287.243965236
12,{'symbol': 'SHIB'},1252852.094950224
13,{'symbol': 'WOO'},2974795.060272296
14,{'symbol': 'SNX'},1346604.1578643518
15,{'symbol': 'LINK'},2205200.592484064
16,{'symbol': 'MC'},18251730.464620292
17,{'symbol': 'RAD'},3275481.9678584184
18,{'symbol': 'HATI'},863359.8032302482
19,{'symbol': 'RBN'},941795.3662600039
20,{'symbol': 'STARL'},3096769.217014413
21,{'symbol': 'REQ'},852188.6615256061
22,{'symbol': 'WAXE'},5120413.703644737
23,{'symbol': 'XCAD'},1287006.79294981
24,{'symbol': 'MPL'},1584376.6252298155
25,{'symbol': 'SAND'},2317180.915820007
26,{'symbol': 'POLS'},1880044.5767222412
27,{'symbol': 'UFO'},2607091.966022202
28,{'symbol': 'ASTO'},12594095.975748794
29,{'symbol': 'MUSE'},523175.4650854794
30,{'symbol': 'RAI'},1901156.1686735407
31,{'symbol': 'ERN'},2092948.16360648
32,{'symbol': 'BONE'},47747.830179698154
33,{'symbol': 'HIGH'},2997694.4453495955
34,{'symbol': 'ETH2x-FLI'},436391.7239615343
35,{'symbol': 'XMON'},2312585.486091965
36,{'symbol': 'AUDIO'},2062470.3933588124
37,{'symbol': 'PERP'},1327180.3095248537
38,{'symbol': 'USDT'},41463558.70610948
39,{'symbol': 'CAW'},10419769.092120921
40,{'symbol': 'CULT'},3394530.0198807353
41,{'symbol': 'O'},2708562.52298904
42,{'symbol': 'TRU'},428735.98439875693
43,{'symbol': 'SUPER'},4988360.478396931
44,{'symbol': 'RLY'},3044858.1740718866
45,{'symbol': 'AMPL'},2421645.680235172
46,{'symbol': 'CRV'},589093.1217485052
47,{'symbol': 'DEXT'},1573082.467187177
