,token,total_tvl
0,{'symbol': 'WETH'},1806001135.248117
1,{'symbol': 'USDC'},357072709.5201815
2,{'symbol': 'SAITAMA'},29544149.38253467
3,{'symbol': 'SAND'},39398621.30437727
4,{'symbol': 'ELON'},44533590.60148576
5,{'symbol': 'SHIB'},11850108.048504008
6,{'symbol': 'FEI'},308165389.0809637
7,{'symbol': 'STARL'},20276701.69185956
8,{'symbol': 'UFO'},25329124.98818856
9,{'symbol': 'FLOKI'},23398632.697430816
10,{'symbol': 'DAI'},90414533.70960335
11,{'symbol': 'HEX'},25271045.75565944
12,{'symbol': 'STRONG'},15093540.7940091
13,{'symbol': 'MANA'},7645894.373110943
14,{'symbol': 'PYR'},2897621.549498525
15,{'symbol': 'Mononoke-Inu'},2624371.252836105
16,{'symbol': 'WAXE'},33945267.22617058
17,{'symbol': 'Shiryo-Inu'},1505540.920800368
18,{'symbol': 'REQ'},5293769.161456306
19,{'symbol': 'WOO'},18450943.777073354
20,{'symbol': 'POLC'},4782065.129188519
21,{'symbol': 'WILD'},4408174.817797533
22,{'symbol': 'eXRD'},11808814.568935717
23,{'symbol': 'AUDIO'},11370661.271457177
24,{'symbol': 'WBTC'},202874590.87226117
25,{'symbol': 'TOKE'},172944727.61458445
26,{'symbol': 'KISHU'},8257156.160309401
27,{'symbol': 'DAO'},7608399.585790114
28,{'symbol': 'BOND'},31178118.06192356
29,{'symbol': 'LINK'},81616562.40223089
30,{'symbol': 'EPIK'},2115108.0648695123
31,{'symbol': 'DERC'},6120523.885346912
32,{'symbol': 'UNI'},113444100.59659028
33,{'symbol': 'PBR'},4105752.130585324
34,{'symbol': 'KYL'},4333452.041197228
35,{'symbol': 'DYP'},2784338.5941533754
36,{'symbol': 'KUMA'},12555331.98948379
37,{'symbol': 'KIBA'},1614057.1732519076
38,{'symbol': '⚗️'},39929112.94099909
39,{'symbol': 'KEEP'},14972163.706926152
40,{'symbol': 'GRO'},9598228.255011229
41,{'symbol': 'USDT'},203899229.71944955
42,{'symbol': 'SUPER'},41342689.31418466
43,{'symbol': 'ICE'},11009275.0904939
44,{'symbol': 'AMPL'},18299639.762956105
45,{'symbol': 'BEZOGE'},3552395.539329732
46,{'symbol': 'AMP'},8136641.182668448
47,{'symbol': 'NTVRK'},3440665.8131738
48,{'symbol': 'VEMP'},13542263.308281884
