,token,total_tvl
0,{'symbol': 'USDC'},304573399.5625239
1,{'symbol': 'BOND'},5448713.501460092
2,{'symbol': 'WETH'},274375827.99692434
3,{'symbol': 'XMON'},2498792.2560396707
4,{'symbol': 'UNI'},15619415.736205222
5,{'symbol': 'DAI'},181829365.84977254
6,{'symbol': 'RAD'},3467604.426270059
7,{'symbol': 'PAXG'},16223984.882186543
8,{'symbol': 'X2Y2'},3894347.405106789
9,{'symbol': 'MC'},18242703.66105101
10,{'symbol': 'ELON'},9085478.199214721
11,{'symbol': 'SNX'},1205588.6874102508
12,{'symbol': 'WOO'},2736553.579673336
13,{'symbol': 'WBTC'},11667119.543586077
14,{'symbol': 'SHIB'},1214681.5989095648
15,{'symbol': 'ERN'},2156840.2816511663
16,{'symbol': 'HIGH'},3147363.334755005
17,{'symbol': 'MPL'},1261609.6532074213
18,{'symbol': 'UFO'},2872497.2446077666
19,{'symbol': 'HEX'},1282440.2987450738
20,{'symbol': 'MUSE'},901901.7348545404
21,{'symbol': 'SAND'},2391055.94675812
22,{'symbol': 'stETH'},4699120.432105589
23,{'symbol': 'REQ'},1022566.394118699
24,{'symbol': 'PERP'},1343221.3064905738
25,{'symbol': 'VOW'},465336.1463604565
26,{'symbol': 'Metis'},482515.79175295646
27,{'symbol': 'WILD'},1899798.7089359968
28,{'symbol': 'ALPHA'},1239245.3476997414
29,{'symbol': 'AUDIO'},1953160.3486052789
30,{'symbol': 'DAO'},1494125.1123463283
31,{'symbol': 'PNT'},539611.4597310765
32,{'symbol': 'QOM'},2032768.6550216
33,{'symbol': 'STARL'},3168003.4640055797
34,{'symbol': 'CVP'},856485.0028221897
35,{'symbol': 'USDI'},3863149.302506482
36,{'symbol': 'USDT'},40264296.21886873
37,{'symbol': 'TSUKA'},430663.1660689793
38,{'symbol': 'CULT'},3926646.662803773
39,{'symbol': '$JOY'},753416.0861394664
40,{'symbol': 'CAW'},10329031.12089633
41,{'symbol': 'SUPER'},4598109.132101546
42,{'symbol': 'SAITAMA'},4491511.493703932
43,{'symbol': 'AMPL'},2378184.855052408
44,{'symbol': 'CRV'},484019.51323351887
45,{'symbol': 'RLY'},3310988.868179228
46,{'symbol': 'MSI'},184218.92715652255
47,{'symbol': 'DEXT'},1553965.9564074434
