,token,total_tvl
0,{'symbol': 'WETH'},1925138288.044544
1,{'symbol': 'USDC'},329879485.3502796
2,{'symbol': 'DAI'},158260401.6676072
3,{'symbol': 'UNI'},179125586.32787275
4,{'symbol': 'TEND'},43795.827823300715
5,{'symbol': 'WBTC'},391431588.16444707
6,{'symbol': 'LINK'},103535643.68528582
7,{'symbol': 'RAI'},234699848.10641575
8,{'symbol': 'KYL'},5383024.182919528
9,{'symbol': 'VSP'},6750493.664009145
10,{'symbol': 'RAMP'},9950517.231715312
11,{'symbol': '⚗️'},4149262.583088912
12,{'symbol': 'POLS'},25696120.869131096
13,{'symbol': 'SPI'},4279908.729456308
14,{'symbol': 'MATIC'},4905024.9301791005
15,{'symbol': 'OVR'},1133182.1261719116
16,{'symbol': 'NFY'},4268341.272359805
17,{'symbol': 'DOWS'},2142518.717455817
18,{'symbol': 'eRSDL'},13059518.819887431
19,{'symbol': 'AUDIO'},7093714.181286424
20,{'symbol': 'SAND'},13010792.415954197
21,{'symbol': 'LYXe'},3880044.7357989526
22,{'symbol': 'PERP'},12626873.824824791
23,{'symbol': 'DEGO'},8113892.092894989
24,{'symbol': 'UST'},21912048.521030795
25,{'symbol': 'ORN'},22844245.880014807
26,{'symbol': 'MUSE'},3304645.5452789767
27,{'symbol': 'DPI'},65660865.60673277
28,{'symbol': 'FARM'},12992884.47691568
29,{'symbol': 'SFI'},8051599.5349729955
30,{'symbol': 'PAINT'},481414.0902440968
31,{'symbol': 'erowan'},1024419.63374374
32,{'symbol': 'AAVE'},35243249.31043789
33,{'symbol': 'OCEAN'},5250641.970290588
34,{'symbol': 'REVV'},2228018.426600652
35,{'symbol': 'RSR'},8049850.458884617
36,{'symbol': 'JUP'},1498115.5534629764
37,{'symbol': 'MATTER'},3074398.7443836886
38,{'symbol': 'MANA'},3477957.4062642804
39,{'symbol': 'USDT'},298478962.4360694
40,{'symbol': 'SUPER'},6843410.505618216
41,{'symbol': 'HOGE'},1223966.7085877284
42,{'symbol': 'B20'},6605722.944813818
43,{'symbol': 'CHAIN'},7638456.475586526
44,{'symbol': 'RLY'},11037802.595042815
45,{'symbol': 'RARI'},4115250.0904305754
46,{'symbol': 'BONDLY'},5459604.569320809
47,{'symbol': 'SWAP'},12668975.760114368
48,{'symbol': 'ZERO'},1205336.518402814
49,{'symbol': 'ENJ'},4467215.110891221
