,token,total_tvl
0,{'symbol': 'USDC'},339499084.5665451
1,{'symbol': 'WETH'},543014402.3008225
2,{'symbol': 'DAI'},87771370.15943436
3,{'symbol': 'UNI'},21197203.433149047
4,{'symbol': 'SAITAMA'},7958361.610351128
5,{'symbol': 'X2Y2'},6242522.709900564
6,{'symbol': 'ELON'},17061849.85274307
7,{'symbol': 'HEX'},2093130.7167099784
8,{'symbol': 'PAXG'},22795436.30847124
9,{'symbol': 'QOM'},3214177.817368573
10,{'symbol': 'STARL'},4610508.359759688
11,{'symbol': 'SHIB'},2038270.069667468
12,{'symbol': 'MKR'},4789680.581961608
13,{'symbol': 'XMON'},6629735.141618685
14,{'symbol': 'stETH'},4572855.674663666
15,{'symbol': 'SAND'},4032297.491901343
16,{'symbol': 'ASTO'},16686483.43964188
17,{'symbol': 'BOND'},6305727.476035991
18,{'symbol': 'WBTC'},20748442.78387667
19,{'symbol': 'RBN'},1840376.3781308357
20,{'symbol': 'RAD'},3632926.9256673167
21,{'symbol': 'WOO'},4098684.2930658497
22,{'symbol': 'MC'},30364101.86514712
23,{'symbol': 'REQ'},1369520.0389867672
24,{'symbol': 'UFT'},999253.8020677264
25,{'symbol': 'TOKE'},10417845.28401488
26,{'symbol': 'LINK'},3366125.2103895517
27,{'symbol': 'YFI'},714135.0348176166
28,{'symbol': 'AUDIO'},3123834.7146860766
29,{'symbol': 'FLX'},10130219.228636928
30,{'symbol': 'UFO'},5305044.584538205
31,{'symbol': 'VADER'},2214372.4254133827
32,{'symbol': 'HIGH'},5157057.074540528
33,{'symbol': 'DAO'},2336292.282303368
34,{'symbol': 'BEND'},1423650.4777635103
35,{'symbol': 'WILD'},3709048.11353939
36,{'symbol': 'WOOL'},6106.305078897976
37,{'symbol': 'FEI'},2071735.4813799271
38,{'symbol': 'XCAD'},2776109.1122793406
39,{'symbol': 'MPL'},1967584.0782504585
40,{'symbol': 'ERN'},3224608.555271173
41,{'symbol': 'USDT'},129302345.75410269
42,{'symbol': 'CAW'},7669467.932851539
43,{'symbol': 'CULT'},5504746.301626621
44,{'symbol': 'LOOKS'},435145.8948886886
45,{'symbol': 'STRNGR'},1561396.1099780707
46,{'symbol': 'SUPER'},8397548.37116463
47,{'symbol': 'CRV'},1175376.7752107957
