,token,total_tvl
0,{'symbol': 'USDC'},323923217.0080208
1,{'symbol': 'WETH'},1371713723.2371638
2,{'symbol': 'FEI'},253185268.7963036
3,{'symbol': 'HEX'},34275849.256214306
4,{'symbol': 'DAI'},74989345.72061622
5,{'symbol': 'KOKO'},4795970.471823505
6,{'symbol': 'STRONG'},8964572.270763652
7,{'symbol': 'UNI'},90159264.38699132
8,{'symbol': 'SAITAMA'},9516364.04611868
9,{'symbol': 'LINK'},54983614.01202663
10,{'symbol': 'WBTC'},136762113.50182083
11,{'symbol': 'DERC'},5724362.441095873
12,{'symbol': 'STARL'},7408951.638811942
13,{'symbol': 'SHIB'},4174989.0301250806
14,{'symbol': 'BOND'},24255650.62354816
15,{'symbol': 'SAND'},24626022.285693098
16,{'symbol': 'FLOKI'},7731101.817129094
17,{'symbol': 'CVP'},5881369.247682229
18,{'symbol': 'CARDS'},15374874.341890763
19,{'symbol': '⚗️'},28809967.68493159
20,{'symbol': 'UFO'},7172540.051220587
21,{'symbol': 'WOO'},10297820.360798363
22,{'symbol': 'TOKE'},61706993.30327874
23,{'symbol': 'MKR'},27392136.35138184
24,{'symbol': 'CELL'},3611409.971803437
25,{'symbol': 'ALBT'},5670668.945585609
26,{'symbol': 'AUDIO'},7823151.897534131
27,{'symbol': 'DBUY'},3423375.303199664
28,{'symbol': 'RAI'},29876357.580720767
29,{'symbol': 'DXO'},878231.7408810082
30,{'symbol': 'TORN'},14365376.368009932
31,{'symbol': 'STAK'},2534944.411059321
32,{'symbol': 'eXRD'},13050020.697886748
33,{'symbol': 'LGCY'},3695814.0544977686
34,{'symbol': 'PERP'},9798766.348947208
35,{'symbol': 'STAKE'},5154054.65963623
36,{'symbol': 'USDT'},211958985.36480945
37,{'symbol': 'VEMP'},4255141.70346299
38,{'symbol': 'SUPER'},15668913.236453645
39,{'symbol': 'DPX'},16511349.4674929
40,{'symbol': 'RLY'},27475164.928342357
41,{'symbol': 'COTI'},4619810.815796722
42,{'symbol': 'LUNA'},6046886.778171058
43,{'symbol': 'BEAN'},1906707.8161000824
44,{'symbol': 'ZCX'},4122636.6799550727
45,{'symbol': 'CRV'},4862472.571182232
46,{'symbol': 'NTVRK'},1380312.5890833668
47,{'symbol': 'REEF'},1444308.3825314555
48,{'symbol': 'RGT'},3555159.6671426515
