,token,total_tvl
0,{'symbol': 'USDC'},347520370.02993876
1,{'symbol': 'WETH'},1446074206.8032746
2,{'symbol': 'FEI'},299842233.519879
3,{'symbol': 'STARL'},1721026.8599314853
4,{'symbol': 'HEX'},16639581.029456269
5,{'symbol': 'SAND'},18489391.185662583
6,{'symbol': 'DAI'},70623988.7994291
7,{'symbol': 'FNK'},33259313.056821864
8,{'symbol': 'KOKO'},3975009.4882007753
9,{'symbol': 'SHIB'},4027355.458523572
10,{'symbol': 'BOND'},24076881.666123368
11,{'symbol': 'WBTC'},124078442.42559484
12,{'symbol': 'UNI'},79673132.48513548
13,{'symbol': 'LEASH'},738529.2269653156
14,{'symbol': 'FARM'},6185490.058164191
15,{'symbol': 'LINK'},39103263.54884101
16,{'symbol': 'TEND'},5737.9391101501615
17,{'symbol': 'SAITAMA'},695290.0173502973
18,{'symbol': 'STRONG'},4098685.5735298656
19,{'symbol': 'UFO'},1916186.3168328288
20,{'symbol': 'FRAX'},27111424.736414924
21,{'symbol': 'DPI'},35298248.935780406
22,{'symbol': 'AAVE'},26044868.87845547
23,{'symbol': 'PERP'},5689996.72890408
24,{'symbol': 'RAI'},28404516.70850613
25,{'symbol': 'FEAR'},1575482.5130348415
26,{'symbol': 'WOO'},6848633.064284004
27,{'symbol': 'ERN'},5019027.516048464
28,{'symbol': 'KISHU'},1951377.8206487163
29,{'symbol': 'AUDIO'},4199616.547825981
30,{'symbol': 'CARDS'},19453417.020412873
31,{'symbol': 'FEG'},4144202.8464122713
32,{'symbol': 'COMP'},5511476.314154065
33,{'symbol': 'eRSDL'},2382940.7165393163
34,{'symbol': 'MKR'},29750300.814743463
35,{'symbol': 'ETH2x-FLI'},4430543.0439677
36,{'symbol': 'WDOGE'},34437647.792010576
37,{'symbol': '10SET'},6310997.0962919565
38,{'symbol': 'ELON'},4321308.509993577
39,{'symbol': 'USDT'},288571386.047646
40,{'symbol': 'AMPL'},8158284.352893418
41,{'symbol': 'SUPER'},10713491.704189006
42,{'symbol': 'AMP'},4167267.515390224
43,{'symbol': 'RLY'},14262913.85117843
44,{'symbol': 'TKING'},741808.3646029393
45,{'symbol': 'FOX'},14050754.071471663
46,{'symbol': 'CUMINU'},922171.7896788064
47,{'symbol': 'MCHC'},1052802.4247180987
48,{'symbol': 'TVK'},1449959.656147544
