,token,total_tvl
0,{'symbol': 'USDC'},352264830.3353196
1,{'symbol': 'WETH'},1511754291.2357178
2,{'symbol': 'FEI'},288732817.82861584
3,{'symbol': 'HEX'},33656924.6839699
4,{'symbol': 'DAI'},81684140.08230665
5,{'symbol': 'KOKO'},5724545.464076411
6,{'symbol': 'STRONG'},9090950.99324034
7,{'symbol': 'UNI'},102470222.1599357
8,{'symbol': 'SAITAMA'},5833737.408621548
9,{'symbol': 'LINK'},64878590.06383853
10,{'symbol': 'WBTC'},157848655.4120992
11,{'symbol': 'DERC'},6328998.489220112
12,{'symbol': 'STARL'},9199017.286501927
13,{'symbol': 'SHIB'},5075662.083037436
14,{'symbol': 'BOND'},26381248.17910373
15,{'symbol': 'SAND'},30239836.94020266
16,{'symbol': 'FLOKI'},8314180.872500251
17,{'symbol': 'CVP'},4741277.906699792
18,{'symbol': 'CARDS'},16057474.629752692
19,{'symbol': '⚗️'},28751632.461426385
20,{'symbol': 'UFO'},8035031.411517011
21,{'symbol': 'WOO'},9768392.07957791
22,{'symbol': 'TOKE'},51809483.14870812
23,{'symbol': 'MKR'},41269152.19678829
24,{'symbol': 'CELL'},4477908.51687815
25,{'symbol': 'ALBT'},6741652.610248946
26,{'symbol': 'AUDIO'},9609400.72933501
27,{'symbol': 'DBUY'},4278145.729128912
28,{'symbol': 'RAI'},34722909.98075311
29,{'symbol': 'DXO'},1143028.5292093258
30,{'symbol': 'TORN'},16972090.264807507
31,{'symbol': 'STAK'},2710054.689858157
32,{'symbol': 'eXRD'},9495270.743969364
33,{'symbol': 'LGCY'},5201228.90414509
34,{'symbol': 'PERP'},10383351.919662856
35,{'symbol': 'STAKE'},6143362.212543533
36,{'symbol': 'USDT'},238596953.04526898
37,{'symbol': 'VEMP'},5350399.103843287
38,{'symbol': 'SUPER'},19681746.04514528
39,{'symbol': 'DPX'},11496223.103759218
40,{'symbol': 'RLY'},30951548.38256765
41,{'symbol': 'COTI'},3978285.169508911
42,{'symbol': 'LUNA'},6081567.204361046
43,{'symbol': 'BEAN'},3893109.47026723
44,{'symbol': 'ZCX'},4821899.776586437
45,{'symbol': 'CRV'},5619225.356918453
46,{'symbol': 'NTVRK'},1923003.8391114543
47,{'symbol': 'REEF'},1769982.547334271
48,{'symbol': 'RGT'},3371488.546391041
