,token,total_tvl
0,{'symbol': 'USDC'},374685201.3260927
1,{'symbol': 'WETH'},1690123855.4752278
2,{'symbol': 'FEI'},338396236.9462285
3,{'symbol': 'STARL'},5805625.795487521
4,{'symbol': 'HEX'},16382340.926122915
5,{'symbol': 'SAND'},25025333.94204233
6,{'symbol': 'DAI'},79111160.4318655
7,{'symbol': 'FNK'},32388989.51839017
8,{'symbol': 'KOKO'},5141752.904843801
9,{'symbol': 'SHIB'},4167838.3027374926
10,{'symbol': 'BOND'},25010791.622443307
11,{'symbol': 'WBTC'},151793250.68084848
12,{'symbol': 'UNI'},98388070.65767024
13,{'symbol': 'LEASH'},732738.2322168662
14,{'symbol': 'FARM'},1316521.8707282552
15,{'symbol': 'LINK'},52112645.4993142
16,{'symbol': 'TEND'},5238.589531978368
17,{'symbol': 'SAITAMA'},3090448.8692598017
18,{'symbol': 'STRONG'},4501587.748880663
19,{'symbol': 'UFO'},3884067.82420107
20,{'symbol': 'FRAX'},31858852.065231904
21,{'symbol': 'DPI'},43075383.48985348
22,{'symbol': 'AAVE'},31658444.617476553
23,{'symbol': 'PERP'},8741124.457334295
24,{'symbol': 'RAI'},33807545.96945969
25,{'symbol': 'FEAR'},2014338.989635924
26,{'symbol': 'WOO'},8960879.227015225
27,{'symbol': 'ERN'},6295203.518466833
28,{'symbol': 'KISHU'},2514862.092642402
29,{'symbol': 'AUDIO'},5264376.81496059
30,{'symbol': 'CARDS'},21692600.5080944
31,{'symbol': 'FEG'},5289861.246285356
32,{'symbol': 'COMP'},6275198.022234731
33,{'symbol': 'eRSDL'},3707295.6522584986
34,{'symbol': 'MKR'},37308866.66331999
35,{'symbol': 'ETH2x-FLI'},6267911.699439596
36,{'symbol': 'WDOGE'},40319572.62350235
37,{'symbol': '10SET'},9121436.035193546
38,{'symbol': 'ELON'},6995520.059043028
39,{'symbol': 'USDT'},328537141.79363436
40,{'symbol': 'AMPL'},8902218.590738717
41,{'symbol': 'SUPER'},17402212.865458317
42,{'symbol': 'AMP'},6152185.11845996
43,{'symbol': 'RLY'},17926377.181889996
44,{'symbol': 'TKING'},1046576.431975372
45,{'symbol': 'FOX'},16221541.94445636
46,{'symbol': 'CUMINU'},1137403.6932181653
47,{'symbol': 'MCHC'},2313274.2896892047
48,{'symbol': 'TVK'},2413397.2223835606
