,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,335547928.24783385,1.0,0.4116550619841873,78217264.24035405,40478907.95829493,37738356.28205912
1,USDT,327532689.30845755,1.0,0.4613131806325461,90852036.559474,46671558.12405501,44180478.43541899
2,DAI,162910834.5846161,1.0,0.1755029567434827,32360683.334222868,16943503.13724695,15417180.196975918
3,SAND,14870461.23256478,0.0,0.035871090916632146,6781393.89447931,3463086.6212172704,3318307.27326204
4,SUPER,7007799.242828033,0.0,0.01755261866970809,3489915.7006911067,1694574.581622502,1795341.119068605
5,MANA,5049538.54737456,0.0,0.047069354786456574,8950782.9190365,4544195.581036174,4406587.3380003255
6,AAVE,32964884.85471305,0.0,0.01643426390325515,3550101.6757728113,1586605.7596405095,1963495.916132302
7,FARM,11662201.789840767,0.0,0.005689173778456965,1244561.3205409576,549247.3491744089,695313.9713665488
8,WBTC,357568931.50809544,0.0,0.09652304263117592,18173800.66463206,9318580.757749446,8855219.906882616
9,DPI,62045373.38282156,0.0,0.01154838758378091,2593281.539843646,1114910.7963003118,1478370.7435433338
10,PERP,13135205.22804786,0.0,0.004846854203218709,943875.171174455,467927.6686947588,475947.5024796961
11,eRSDL,18505635.1065554,0.0,0.018719748308726903,3676824.027960373,1807252.254222583,1869571.77373779
12,AUDIO,7778666.834649798,0.0,0.011782274889892617,2301431.6879376993,1137490.8734591126,1163940.814478587
13,MATIC,6049509.062146329,0.0,0.024061957796678184,4756708.430927848,2323002.785714952,2433705.6452128966
14,POLS,27290975.926142856,0.0,0.0919882245905455,16290323.04945121,8880777.856168877,7409545.193282333
15,RAI,269421457.1866685,0.0,0.018027134046673717,2912091.226957702,1740385.50656344,1171705.720394262
16,LINK,91130684.47149058,0.0,0.031430616002648126,6084634.594550944,3034391.845744494,3050242.74880645
17,WETH,1971883742.2199636,0.0,0.6850090521118218,481329613.79372895,230440484.05010504,250889129.74362388
18,TEND,34618.35138692517,0.0,0.18433801594498533,26707820.528546587,17796462.29005041,8911358.238496179
19,UNI,172763551.08810946,0.0,0.05572024894515514,11526864.470592711,5379374.970817846,6147489.499774866
20,RLY,15191250.59865035,0.0,0.13408795774324503,24407528.57936725,12945193.487596769,11462335.09177048
21,KYL,6828155.730823523,,0.044920085511884165,8664023.368851647,4336699.642664422,4327323.726187224
22,VSP,6945886.772986265,,0.018301730536670155,3631490.831672916,1766895.7521801672,1864595.079492749
23,RAMP,10742411.719636612,,0.015289467926231811,2643878.0524092102,1476084.2357407452,1167793.8166684653
24,⚗️,6947211.337678505,,0.016395038924887688,3344484.421605137,1582818.880169304,1761665.5414358329
25,SPI,4358140.933033338,,0.004529256710241891,827483.2017762836,437265.9965583775,390217.2052179061
26,OVR,830882.7386693436,,0.006840848278779632,1311237.939814854,660432.9432600165,650804.9965548374
27,NFY,4282483.583708064,,0.011722359721860504,2207103.803510581,1131706.5102987566,1075397.2932118245
28,DOWS,2013364.904591992,,0.006475298618414103,1267495.6352475765,625141.8465619844,642353.7886855922
29,LYXe,3954362.456313595,,0.015018965997745775,2888259.3236819105,1449969.2895371174,1438290.0341447932
30,DEGO,14456517.67825136,,0.09020814215273994,16410302.775036525,8708924.156783057,7701378.618253468
31,UST,22079412.14680372,,0.008570885596187721,2470281.1881035827,1228697.3318142376,1241583.8562893448
32,ORN,22679043.9032039,,0.014583643304493275,2496379.6066385563,1407942.1262590678,1088437.4803794883
33,MUSE,5943681.310403422,,0.044915412973423705,8382975.305906517,4336248.543882194,4046726.762024324
34,SFI,7613324.730439152,,0.010527843094490664,2271119.859466154,1016384.8279813696,1254735.0314847846
35,PAINT,1098190.023402981,,0.05832233366438383,11199821.021542221,5630586.867310697,5569234.154231525
36,erowan,1824965.0191552748,,0.10118240527409586,19399528.596168734,9768407.512937808,9631121.083230926
37,OCEAN,5617412.652844106,,0.016258837579361758,3016485.2434433615,1569669.6548340877,1446815.5886092735
38,REVV,2657966.4091042206,,0.01611516862000149,2933791.2163950577,1555799.4870100613,1377991.7293849962
39,RSR,7650487.211753879,,0.00854686876400038,1711811.8074286329,825136.5128175089,886675.2946111241
40,JUP,1901478.3968649143,,0.01710446090561354,3206718.8044844833,1651308.2878641782,1555410.5166203051
41,MATTER,2640819.158626039,,0.020457812078679177,4042571.6806871938,1975049.364227767,2067522.316459427
42,HOGE,3194242.8771755537,,0.05742383774490185,10867085.180474253,5543843.779256645,5323241.401217609
43,B20,7974205.089665264,,0.04718554540165127,9303267.070680004,4555412.919419525,4747854.151260478
44,CHAIN,7909354.47039957,,0.006517638804339308,1101160.278874044,629229.4761174544,471930.8027565898
45,RARI,4877327.189014978,,0.03695863956307148,6823452.56747197,3568081.34178933,3255371.2256826395
46,BONDLY,6814960.546049513,,0.028798810504748633,5522408.909497308,2780310.629463565,2742098.280033742
47,SWAP,11500517.729257291,,0.009201847013831853,1944150.0136229552,888369.783850474,1055780.2297724811
48,ZERO,1179659.6385678472,,0.01468376151105924,2859374.9156832406,1417607.7933140444,1441767.122369196
49,ENJ,4698677.124438055,,0.036171948463347814,6768463.820820484,3492132.176239404,3276331.64458108
