,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,3355830.262585012,1.0,0.24819313803173576,209737.63954798956,109637.11308730414,100100.52646068542
1,USDT,723387.0163042995,1.0,0.01347652942730971,28731.657327560053,14914.897484883875,13816.75984267618
2,DAI,5367624.219622097,1.0,0.48298276772355064,321977.7303127912,186257.8306133964,135719.89969939482
3,COMP,0.0,0.0,1.1339741630173148e-18,0.0,0.0,0.0
4,MKR,4286138.36428641,0.0,0.1852231624975776,202859.86736952834,71429.59693729294,131430.27043223538
5,LINK,595845.9345250285,0.0,0.06304100474986685,50874.023987501714,24311.179547341184,26562.84444016053
6,WBTC,691331.8763445802,0.0,0.030964976523458324,21571.084609579666,11941.356374758432,9629.728234821236
7,WETH,20265828.410698667,0.0,0.7122772517524625,1555191.7260887467,816106.232239086,739085.4938496607
8,AMPL,128385.41983704185,0.0,0.0070533497659840275,5085.107342563189,2720.059003681989,2365.0483388812
9,BAT,413617.4868223564,,0.024684695494506255,19781.998518779124,9519.424168753478,10262.574350025645
10,REP,4800081.498925511,,0.30361981800865556,306757.4891869888,117088.17045393091,189669.31873305785
11,LEND,21634.11673142376,,0.008294090151502398,7279.969567772479,3198.539040662018,4081.430527110461
12,REN,336825.204469943,,0.1873224412966284,141021.7825079487,72239.1643610063,68782.6181469424
13,RPL,760383.3741244107,,0.055876699322524766,44804.500443469835,21548.331520613432,23256.168922856403
14,LRC,455978.9421371514,,0.03328651351137093,32588.167482170975,12836.635610279443,19751.53187189153
15,HXY,0.0,,2.330108118159844e-18,0.0,0.0,0.0
16,DZAR,352178.7671803787,,0.00527821086720176,3666.4248233651483,2054.0066797479067,1612.4181436172416
17,UBT,142799.52114618232,,0.09002566475423274,71375.5022033801,34717.56372527547,36657.93847810464
18,ANT,8575.138307298626,,0.0003642477346482986,422.2957987114438,140.46876492345856,281.8270337879852
19,sXAU,1096739.5747486097,,0.00045162646006849383,868.449230020748,499.8291577750271,368.62007224572096
20,UMA,6068.326247470642,,0.001438183639551116,1088.4418905339098,554.6221990259353,533.8196915079745
21,DMG,22042.036308619907,,0.09084768256393311,68642.92663556727,35034.56727942298,33608.35935614429
22,KNC,386033.95917787054,,0.09872053275518772,75313.7096858837,38070.65903126512,37243.050654618586
