,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,285761519.45325387,1,0.4746496584457206,28677132.969818868,13743264.805512013,14933868.164306853
1,USDT,205064164.36729592,1,0.35171144942022653,18457874.951213382,8688860.210838545,9769014.740374837
2,FEI,41390141.81551283,1,0.057700812698033115,3071684.7706430512,1400709.166395695,1670975.6042473563
3,DAI,29086985.154251173,1,0.0566924858269445,2954152.1704499377,1376231.6482288665,1577920.522221071
4,SAITO,1758021.5116220536,0,0.0038278914601466638,174672.615254332,92923.52057942584,81749.09467490615
5,ShibDoge,8652135.445427418,0,0.09110526621334726,3481133.9201423083,2211614.9760279786,1269518.9441143298
6,FTM,1333617.017633814,0,0.005167715175396287,262370.6916386604,125448.25067509749,136922.4409635629
7,DG,4496800.498326451,0,0.003909294665515887,144351.52225115674,94899.61433968756,49451.90791146919
8,SIDUS,661586.2870934233,0,0.0013328699920529036,63050.2148978148,32355.925821230376,30694.28907658443
9,WILD,8728143.158639342,0,0.0038690618573663993,240684.78674464414,93922.94762513394,146761.8391195102
10,BOND,14889043.13031265,0,0.014661551168422533,1188229.2445066727,539415.286755855,648813.9577508178
11,IMPACTXP,955304.8088806547,0,0.005173482523559979,262298.50245678704,125588.2552445487,136710.24721223835
12,MUTE,1948266.0459953512,0,0.009886941494800936,446504.4255785708,240009.26385318747,206495.1617253833
13,KEEP,8499899.949819637,0,0.010898621023772927,507353.85838358884,264568.16906483384,242785.68931875497
14,VPAD,3660389.140571527,0,0.0004904525660888791,84849.171655407,24351.57228243661,60497.59937297039
15,AMPL,7193849.350661951,0,0.0014212313088749968,131607.75177396307,34500.93038252093,97106.82139144214
16,WBTC,48864350.24652964,0,0.019293951824558397,1165495.9680803786,468368.0162026042,697127.9518777744
17,PAXG,23933562.399825905,0,0.011712196582603392,663008.9848246321,284318.0250811286,378690.9597435034
18,SHIB,3053783.286285532,0,0.013031633817274397,637141.9074159241,316347.8656097088,320794.0418062153
19,OCT,1654056.0824379143,0,0.008200324639492903,574802.7819930504,301699.3506410175,273103.43135203293
20,SUPER,19970209.20979644,0,0.016465260521499093,866034.8322952818,399700.4593376059,466334.37295767583
21,MCC,6477436.846003338,0,0.03942094847755713,1473616.1497918633,956958.5123436034,516657.63744826
22,LUNA,6930326.690951945,0,0.03147367464366971,1392391.003216345,764035.4184308859,628355.5847854592
23,DPX,1812983.7485306803,0,0.003674990514419542,153385.74683679215,89211.7919881592,64173.954848632944
24,CRV,2332694.4708014303,0,0.004542248090681548,223646.4107292599,110264.79938778943,113381.61134147045
25,FLX,22778531.80917204,0,0.007856604142744066,418110.58202235703,190722.0526871211,227388.52933523591
26,WOO,9238270.408832148,0,0.016472442112288866,797326.5769857389,399874.7951845048,397451.7818012342
27,REFI,3760726.837613234,0,0.00844092094409386,401029.6332265618,204906.5652001937,196123.06802636816
28,RBN,4281067.960251537,0,0.016262650736024363,773764.3792014827,394782.0297619046,378982.3494395781
29,SAITAMA,17709678.476376306,0,0.14370893944613164,7593332.569427616,3488589.1439456614,4104743.4254819546
30,VADER,9638587.827536317,0,0.17253471474809587,8697045.704205725,4188345.7991114594,4508699.905094266
31,STRONG,9550307.49294076,0,0.08460125250165039,4084824.761077293,2053727.570316488,2031097.1907608053
32,SAND,44225313.402302,0,0.1766961467103349,8269423.072828003,4289366.142193023,3980056.93063498
33,TOKE,105582313.56625123,0,0.021319440519888908,1610274.6315457006,517537.5243831549,1092737.1071625457
34,HEX,23383354.65251405,0,0.07972364140442317,4899388.97437657,2315687.4722173424,2583701.5021592285
35,ELON,24495370.6213294,0,0.04217665255385147,2146390.482522404,1023854.2765287592,1122536.205993645
36,FUSE,3009116.904343164,0,0.013385751323361507,636479.1242894589,324944.20270730375,311534.9215821551
37,LINK,15368282.8711844,0,0.04215059985578589,2245777.0472280737,1023221.837377844,1222555.2098502296
38,SHINJA,39937119.85000175,0,0.04194673561571051,2598117.9426685018,1018272.955439765,1579844.9872287367
39,WETH,1021787068.0860944,0,0.7193669178284555,114731602.23604158,59016965.17263335,55714637.06340822
40,UFO,12932722.152652524,0,0.019063192518205898,840590.846492736,462766.2463050016,377824.6001877344
41,AVG,2642317.274143115,0,0.007451043685037001,358885.7369530019,180876.91838007345,178008.81857292843
42,XMON,9255208.184463697,0,0.012408952313345602,588300.9872878063,301232.0353550696,287068.9519327368
43,Metis,1596369.5836057907,0,0.014010385258663473,721364.8692032201,340107.4289758483,381257.4402273719
44,MC,53798252.15477905,0,0.02908350101144712,1486351.603911399,706013.0447521586,780338.5591592402
45,DEPO,3120903.495754672,0,0.05402019724307274,2482820.4446819974,1311360.8268372735,1171459.6178447236
46,UNI,38279580.16657203,0,0.04519846438822773,1700067.3036062587,1097209.9077169166,602857.3958893422
47,STARL,13555358.093214776,0,0.0787031818594662,3698923.0168622145,1910549.663000146,1788373.3538620688
48,REEF,1097984.8199413468,0,0.0010135921510664727,52507.57776183089,24605.33484018028,27902.24292165061
