,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,350377710.21155226,1.0,0.46580215435895905,379304215.41069496,193366335.27368024,185937880.13701472
1,FRAX,130951567.65230352,1.0,0.01949042877025864,16249276.120248139,8836413.827656843,7412862.292591296
2,USDT,214708649.17072797,1.0,0.38256532622280526,307767952.06284463,157076526.02416897,150691426.03867564
3,DAI,152988452.9692896,1.0,0.3235369813149223,249497610.12496257,127154802.26846242,122342807.85650016
4,YFI,12538581.29095682,0.0,0.0050417179229395835,4095032.4639380304,1981469.45359776,2113563.0103402706
5,TVK,2845568.147339823,0.0,0.004263236482183507,3118526.3393276744,1675514.773342342,1443011.5659853325
6,REEF,1386284.1590776555,0.0,0.0020040716585949456,1617586.961520406,787629.6998408149,829957.2616795909
7,AMPL,28716056.84437101,0.0,0.011118283917771145,8182856.608255766,4369649.452075196,3813207.15618057
8,CRV,5132802.6629880965,0.0,0.004402263178343676,3554269.865292077,1730154.3140478127,1824115.5512442645
9,SUSHI,4025186.902813052,0.0,0.003443057289246264,2718054.31901938,1353172.2618965558,1364882.0571228245
10,WBTC,368552048.97606486,0.0,0.16187387507352985,127661757.90734616,64445416.76245834,63216341.14488782
11,MATIC,1943947.4944051213,0.0,0.003038024552015294,2381152.7454962893,1193988.4263870846,1187164.3191092047
12,STAKE,10461906.5067156,0.0,0.005853477785076672,4800129.775927767,2300503.0439465605,2499626.731981207
13,FARM,11870334.342007415,0.0,0.005101022440983409,4066882.926159275,2004777.00327831,2062105.9228809653
14,MKR,30082868.06286884,0.0,0.008698200370954525,6456540.586290928,3418520.9485639133,3038019.637727014
15,DPI,56085437.4556569,0.0,0.010172548718195534,8007976.3730970435,3997961.579450511,4010014.793646533
16,PAID,6383002.60406486,0.0,0.006761335825370444,5546809.46958576,2657304.634702055,2889504.834883705
17,POLS,20676191.48880162,0.0,0.014871447991112745,12151933.822665494,5844698.250785231,6307235.571880263
18,AAVE,29139558.756780624,0.0,0.02639194797723373,20587620.38526324,10372424.545984708,10215195.839278536
19,LINK,81827487.21744311,0.0,0.052418186712267764,42687973.931614354,20601119.969596297,22086853.962018058
20,WETH,1642602825.5524335,0.0,0.6976558766376506,1314572049.8800912,647736155.5215212,666835894.3585699
21,TEND,46794.05893135876,0.0,1.1730018611097102e-05,9660.331984374461,4610.070202929743,5050.261781444719
22,UNI,263169535.2102216,0.0,0.11826598172873874,92776811.26038468,46480273.9417467,46296537.318637975
23,RGT,2047680.72893026,0.0,0.0023460900090394197,1835145.767950748,922047.9525740888,913097.8153766592
24,BAO,7865247.932180538,,0.0031710820928835233,2317257.65621367,1246282.0010834802,1070975.6551301896
25,1INCH,3889325.959830679,,0.005076656354689731,4081919.007592779,1995200.7722331267,2086718.2353596524
26,APY,7374098.397848058,,0.0024703187919667335,2022783.8754153657,970871.6952725848,1051912.1801427808
27,SNX,14659852.901437968,,0.0049641103666519075,3982646.9949543504,1950968.5401189097,2031678.4548354405
28,LON,35432627.82557066,,0.008816609643442165,6888921.906971186,3465057.537885862,3423864.369085325
29,UST,21828010.30915531,,0.0044658904041485915,6410740.540426735,3200755.867974251,3209984.672452484
30,BMI,3147692.848779988,,0.001004579903282077,864177.8468748622,394814.7084934693,469363.1383813929
31,SFI,6659652.880690249,,0.005590996091201286,4539301.877614055,2197343.8695357577,2341958.0080782967
32,RBC,5655169.480942344,,0.002323121777108458,1896683.321345889,913021.0988964183,983662.2224494708
33,REN,7758246.464475493,,0.0046683209599848305,3798744.6002261215,1834718.9436585305,1964025.656567591
34,UNISTAKE,7134697.637930025,,0.0023963868441535248,1744547.0734540015,941815.3500990086,802731.7233549928
35,POOLZ,1791362.9839922674,,0.0021260142931348864,1723025.427032676,835554.9525275035,887470.4745051727
36,MIR,2416484.754131348,,0.0038349309739311574,2999776.21720773,1507184.3958041104,1492591.8214036191
37,SPI,3173282.380834055,,0.0005917280633367937,504483.71006043156,232557.85037151404,271925.8596889175
38,CEL,15000372.49001864,,0.0051239009223068,3759689.679551302,2013768.583644353,1745921.095906949
39,NDX,1315340.556256348,,0.0021411589168897067,1627095.9055257915,841507.0128798161,785588.8926459753
40,ROOK,14111154.88453743,,0.007490741633374208,6225361.0824210355,2943971.8679599985,3281389.214461037
41,BONDLY,5297989.500006932,,0.004850273636042595,3773828.53008181,1906229.027149795,1867599.5029320149
42,GRT,11274149.933861949,,0.009500614012641974,9653816.057716746,4654512.775464124,4999303.282252623
43,SWAP,10781254.973772556,,0.007702799463057323,6241751.483208222,3027313.7205459047,3214437.762662318
44,ZERO,726665.0065612801,,0.0024853974734688196,1987265.6262963563,976797.8393476222,1010467.786948734
45,ZKS,1857160.4329385057,,0.0028920604621932296,4163441.436831339,2072773.5473092443,2090667.8895220945
46,RARI,2364480.527931316,,0.0033194719564518796,2623101.4286297616,1304601.4045841077,1318500.024045654
