,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,324311534.97423536,1,0.31733649649188017,53316761.083537534,27387804.980140783,25928956.10339675
1,FEI,336673972.720377,1,0.4172551187042052,58519046.10429305,29205158.946584567,29313887.15770848
2,FRAX,34494135.17110233,1,0.0186502374973515,2253511.4409270976,1305395.9701997854,948115.4707273124
3,USDT,262214449.9691896,1,0.4568209309866875,63984807.74066766,33014323.960521974,30970483.78014569
4,DAI,79671287.85656555,1,0.052438626778569225,6330932.905276461,3670364.631510765,2660568.273765696
5,POLS,14506899.626550408,0,0.004895953193933074,943089.5945469434,342685.0500190473,600404.5445278961
6,FARM,1882514.3838802448,0,0.004268364111939953,611129.0684017107,298757.8743628882,312371.1940388225
7,RAI,40742112.05533832,0,0.009942918168817826,969080.796413488,695939.9477590675,273140.8486544205
8,RAD,7952588.964301155,0,0.008040897049292561,2343830.9729893673,1231046.81109199,1112784.161897377
9,WOO,9430329.418698622,0,0.008515449607986043,1351294.5411122455,596026.3832716817,755268.1578405637
10,DPI,21307582.135579016,0,0.005976212110833715,1038762.93628851,418296.1856463936,620466.7506421163
11,ETH2x-FLI,11251201.972541256,0,0.011022837962213386,1646806.4127154278,771527.3469349627,875279.0657804651
12,eRSDL,4635942.248996441,0,0.008643738286470077,1262686.8905032394,605005.7608232618,657681.1296799775
13,PERP,10486085.336943276,0,0.004020981792508887,548116.8942276355,281442.7124015556,266674.18182607985
14,SUPER,21290093.082973268,0,0.018467513102230444,2912601.3543175682,1292606.444646445,1619994.9096711231
15,CGG,2463982.3729802235,0,0.041325829785940876,5588811.71351883,2892540.734421765,2696270.9790970646
16,AMP,6357159.708779476,0,0.0076252294165562035,1159168.629735247,533716.7290033089,625451.9007319381
17,WBTC,149189765.58372688,0,0.018127420053072465,2133345.2655570153,1268802.1313808996,864543.1341761155
18,LUNA,5398406.008826432,0,0.03537141735172257,4878970.191801503,2475770.3851090614,2403199.806692442
19,DEXT,6567540.777400983,0,0.010411911296712267,1425458.579776674,728766.4326385087,696692.1471381652
20,PUSH,7005767.245547186,0,0.01934560967422709,2790031.567731959,1354067.5239862388,1435964.0437457203
21,AMPL,8993848.269217897,0,0.0016853878365787332,204989.69055058563,117966.24522374284,87023.44532684279
22,RLY,25680832.81961873,0,0.03245394140931454,3789557.1774923,2271565.943266691,1517991.2342256086
23,DPX,9560643.963092092,0,0.010224606232529514,1829618.8813986047,715656.2898847284,1113962.5915138763
24,NTVRK,1163363.71380213,0,0.018053522769877598,2511365.4586730204,1263629.7996234652,1247735.6590495552
25,GERO,4804333.237175659,0,0.019011918304304234,2742034.7794128982,1330711.2868525484,1411323.49256035
26,SAITAMA,2157530.4938060124,0,0.005432785753463397,693999.8069903424,380259.8562370615,313739.9507532809
27,PAID,1806426.2661859249,0,0.022930438254997586,3202004.292079109,1604982.3331868898,1597021.958892219
28,BFC,2451094.5196190905,0,0.03492571833228273,4838634.606985964,2444574.3371240767,2394060.269861887
29,STARL,11395591.35085932,0,0.11898463740561013,16859569.70807671,8328154.867037118,8531414.841039592
30,WISE,310215099.7025088,0,0.0001245850141092701,142418.94996451098,8720.145005585793,133698.80495892518
31,KOKO,6709728.170790304,0,0.0010853203779817666,92184.29534623597,75965.40515874374,16218.890187492229
32,SAND,28730932.143265843,0,0.023353808105702572,3622676.8049631296,1634615.4838152872,1988061.3211478423
33,UFO,8351532.892360865,0,0.0447690106792817,5958330.460660828,3133541.121868535,2824789.338792294
34,HEX,20746880.26178421,0,0.03141859566762266,5525369.164322171,2828233.092832462,2697136.0714897094
35,UNI,106994644.54838288,0,0.018288070406619547,3327357.46182856,1280046.6168284074,2047310.8450001527
36,AUDIO,9314357.90438864,0,0.019429999776984598,2900686.302192544,1359974.2852315046,1540712.0169610395
37,STRONG,7317187.533200797,0,0.03786852183164737,5176379.917498624,2650551.54410098,2525828.373397644
38,WETH,1836162535.1697977,0,0.6941162109116585,276982317.2089497,136537346.43586212,140444970.7730876
39,SHIB,4927810.546779239,0,0.019206462995959184,2722681.142223918,1344328.1566938132,1378352.9855301047
40,LINK,60881736.80050483,0,0.01586196139019481,3066078.301858604,1110234.6809881288,1955843.6208704752
41,BOND,31277538.03761108,0,0.020222438594805797,5552839.54241671,3096018.8138249475,2456820.7285917634
42,TORN,13934340.096288752,0,0.006714530956895323,770943.9127059284,469973.728439519,300970.18426640943
43,ERN,10953249.874672918,0,0.015606982631664304,2456490.836418523,1092387.817433736,1364103.018984787
44,CARDS,26709606.15894145,0,0.012856864792754448,1799022.8192359135,899897.360140777,899125.4590951364
45,ALBT,5675246.604912788,0,0.04180920345743574,5631625.304890716,2926373.764320696,2705251.54057002
46,REQ,4569088.106378626,0,0.003252655076856794,471393.2556084081,227664.8128680264,243728.44274038167
47,WILD,2166283.443844609,0,0.011420743710692316,1550974.4597753244,799378.1751433153,751596.2846320091
48,C3,7567794.902764608,0,0.009096799535618538,1449243.6905549073,636717.1172591262,812526.5732957812
