,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,411189934.3148055,1.0,0.46879234201913156,74558973.87495342,38119265.7061326,36439708.16882081
1,FEI,646964284.8520839,1.0,0.3112849258773776,50828171.391806886,24185693.04250577,26642478.34930112
2,FRAX,32369628.495311555,1.0,0.010992809294111922,1490478.2756663938,854100.822623604,636377.45304279
3,USDT,322650267.6908376,1.0,0.36725691885419903,56905469.062063485,29018953.592416078,27886515.46964741
4,DAI,86503575.00545423,1.0,0.1250954972092381,18865339.199452925,9719459.71355546,9145879.485897465
5,PAID,2971567.1102686054,0.0,0.008927741448665571,1454242.0627996945,693652.6516074812,760589.4111922132
6,ETH2x-FLI,8790665.343643706,0.0,0.007584304465423552,1230401.1258767028,589272.5425898009,641128.5832869018
7,AAVE,34727577.20427771,0.0,0.005204981052299052,1007706.6779844395,404407.87059683545,603298.8073876041
8,10SET,11040503.81855449,0.0,0.008912683497191844,1660840.0108322084,692482.7041994416,968357.3066327668
9,AKITA,4123755.729923194,0.0,0.054023337949939076,8647168.931948826,4197414.523385811,4449754.408563015
10,eRSDL,9228196.949907212,0.0,0.0048080648951582695,1083573.9831762707,373568.94605476,710005.0371215107
11,MKR,44383881.89559884,0.0,0.007318314804309056,1467153.5869595236,568606.1249081121,898547.4620514116
12,SAND,15888920.89503185,0.0,0.0038040463304745303,694338.2790820443,295560.3989143031,398777.8801677411
13,RAI,35294219.138930336,0.0,0.01180775996115617,1581119.6805222956,917419.4899903703,663700.1905319254
14,xFUND,2534063.8383013112,0.0,0.0008235049606214446,130414.93880089131,63983.304493249925,66431.63430764139
15,FEG,7003597.679192081,0.0,0.008810936103195045,1396171.8328338107,684577.3061717487,711594.5266620622
16,CELL,3393172.564917342,0.0,0.013255868002247059,2171606.9751431295,1029932.1549563708,1141674.8201867586
17,WBTC,154212722.25777957,0.0,0.02087430401538251,3720044.6859080903,1621856.5931806911,2098188.0927273994
18,AMP,4148143.3063197136,0.0,0.024980841622175013,3768123.9709090423,1940919.450932156,1827204.5199768865
19,TRU,3131593.6092031426,0.0,0.007554505568203343,1217186.3405871126,586957.2779519699,630229.0626351428
20,RLY,19747952.29649179,0.0,0.0009345610609594749,100820.97964810595,72611.95474254612,28209.024905559832
21,CRV,4900712.052799698,0.0,0.020213448890913643,3196640.5601069974,1570510.5823164608,1626129.9777905364
22,GTC,873347.5172374023,0.0,0.01566566945119935,2423031.644959273,1217164.8581573772,1205866.7868018956
23,SUPER,8635447.350128414,0.0,0.008573109478483972,1382636.853690049,666099.0527632808,716537.8009267681
24,ELON,7467260.161234423,0.0,0.005892738345996922,1011134.6681408536,457844.08099551,553290.5871453437
25,MATIC,10207425.030873865,0.0,0.010931882870800023,1800257.6007945603,849367.0637747083,950890.537019852
26,DPI,50233456.64442572,0.0,0.005425856165707148,869100.0060593106,421569.0539678556,447530.9520914551
27,WDOGE,52868967.771323286,0.0,0.006075554871098191,849191.696089546,472048.2521314439,377143.4439581021
28,FNK,12736010.461203836,0.0,0.0025453367843161906,600810.6736090946,378276.9468586145,222533.72675048007
29,eMax,5575910.583000219,0.0,0.11664833346595144,18296260.856936194,9063146.180868069,9233114.676068123
30,SHIB,5147590.448438007,0.0,0.07223552284357214,11234272.769666813,5612434.25885569,5621838.510811124
31,JEJUDOGE,832278.3032971341,0.0,0.024623698221595543,3760718.0179910054,1913170.723189477,1847547.294801528
32,LEASH,8245349.735754795,0.0,0.04288735805952225,6676069.738342211,3332189.8723751307,3343879.8659670805
33,TEND,14471.238696075576,0.0,0.06990413230111063,8155820.340502618,5431293.794494154,2724526.5460084635
34,WOO,9437956.480601767,0.0,0.035850500515009834,5544214.417774068,2785451.9406371154,2758762.4771369533
35,HEX,12687449.827859562,0.0,0.012547534561866108,2692060.7539764713,1280900.803196242,1411159.9507802292
36,KISHU,3024827.8807652625,0.0,0.03804062652052712,6034229.739720114,2955616.670408572,3078613.069311542
37,WETH,2052241858.1651168,0.0,0.7024803188289293,324813128.665591,162309477.7073896,162503650.9582014
38,CARDS,21303478.1407884,0.0,0.015369737953704294,2434558.33397657,1194172.069991193,1240386.263985377
39,LINK,60528784.474305935,0.0,0.039097404413272405,6671351.050754897,3037724.423156325,3633626.627598572
40,UNI,125197782.0742209,0.0,0.018870338780672152,3192147.575320759,1466155.8701278483,1725991.7051929105
41,BOND,27695021.092762846,0.0,0.002581838199891336,606407.3339941785,300595.94738535234,305811.3866088261
42,KEEP,6568022.611127716,0.0,0.0072936890032112385,1226404.1068873042,566692.7907991769,659711.3160881272
43,FOXX,1264284.3027844524,0.0,0.04544145495282889,7208618.757099129,3530633.800516602,3677984.956582527
44,KOKO,2480513.269390705,0.0,4.620183180339816e-05,5339.645632049137,3589.712283202808,1749.9333488463287
45,TORN,17373148.760376096,0.0,0.007193793004923545,1041642.0191984102,558931.2394039378,482710.7797944724
46,ERN,5618476.862155433,0.0,0.007871482764990152,1278958.9441716443,611585.2394934765,667373.7046781679
47,VISR,5877900.854055669,0.0,0.003539460341710264,418501.5379304394,275003.0414079495,143498.49652248988
48,⚗️,29948667.153369885,,0.00845731167569272,1696034.1012068982,657101.9896854225,1038932.1115214756
