,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,427156678.9364872,1,0.471536163923719,58060495.23422266,28548817.916654855,29511677.317567803
1,FEI,370617410.5986,1,0.3186761726152454,34800656.6940534,16952729.62075848,17847927.07329492
2,FRAX,32873513.93144251,1,0.013739257381688868,1513068.4397100722,730892.1582379983,782176.281472074
3,USDT,328872222.89618134,1,0.38209543543319374,41602605.63591318,20618318.87270861,20984286.763204567
4,DAI,88224171.27339311,1,0.08428045635177911,9148150.516713489,4483497.392103094,4664653.124610395
5,POLS,13161800.415095244,0,0.007857337294520803,731874.3584803075,417989.5647671679,313884.79371313954
6,FARM,1267546.1717382376,0,0.004858482126871603,518887.22127255145,258458.4005393624,260428.8207331891
7,RAI,52129612.69887774,0,0.019036060076270508,2092314.815061992,1012668.0538088348,1079646.7612531572
8,RAD,6481282.306629304,0,0.0028769391974835428,348311.9125389661,229884.44872310772,118427.4638158584
9,WOO,10149475.716910604,0,0.02570616191566543,2681340.8079151325,1367499.8320940274,1313840.9758211048
10,DPI,51712657.725754775,0,0.014795950499775081,1938481.8490503605,787105.437618192,1151376.4114321684
11,ETH2x-FLI,10216506.54638568,0,0.02617627573799815,2766247.0836940873,1392508.644191845,1373738.439502242
12,eRSDL,4050244.639674012,0,0.01145939601066211,1350399.7258268674,609609.562558988,740790.1632678794
13,PERP,9936303.212942244,0,0.004543888171136582,419358.35437575064,241722.83406091065,177635.52031484
14,SUPER,20866655.786153182,0,0.018187838852727213,2577633.2438042434,967544.9278991992,1610088.3159050443
15,CGG,1558896.7345163946,0,0.0025533104021761444,274287.5002272882,135829.36098025547,138458.13924703278
16,AMP,6226117.509170868,0,0.0071122145478495,739977.3142026379,378351.00517568336,361626.3090269546
17,WBTC,146227724.78990304,0,0.04050661438577431,3771079.5033939555,2154844.7626281884,1616234.7407657672
18,LUNA,3840773.731792815,0,0.014514151311435117,1709089.3665258326,772114.4660370058,936974.9004888268
19,DEXT,3982220.546333361,0,0.0016237267686152238,142462.38707333303,86377.9700265074,56084.41704682561
20,PUSH,4007437.985125417,0,0.001174380108276234,141249.13320817964,62473.91602647765,78775.21718170198
21,AMPL,9959048.589732232,0,0.01843326451758649,1896416.9684820264,980600.924223648,915816.0442583782
22,RLY,21797538.149131387,0,0.07778391914289301,8622057.911422554,4137898.7931566527,4484159.118265903
23,DPX,4642979.360673922,0,0.023620978128361454,2535200.9601335237,1256573.5690300066,1278627.3911035168
24,NTVRK,915806.2874009288,0,0.011790791074608507,1306524.4863487207,627238.9035625296,679285.5827861913
25,GERO,4375846.652644777,0,0.025464860316842124,3083360.030070888,1354663.225176297,1728696.8048945908
26,SAITAMA,2321888.784339477,0,0.01603973880908205,1606157.0818401729,853271.6863844563,752885.3954557166
27,PAID,1235542.9375600866,0,0.008353613706774525,903580.3717711264,444390.1574599111,459190.2143112153
28,BFC,5347212.15306933,0,0.01851461550881543,2198302.556325274,984928.5818184,1213373.974506874
29,STARL,5138801.772096122,0,0.022380846013469343,2583176.8923531617,1190601.82013754,1392575.0722156216
30,WISE,303713831.6872854,0,0.0017474895040320562,132539.00320074393,92961.82025110548,39577.18294963845
31,KOKO,8252157.696943043,0,0.0016956410061804163,224626.2879115526,90203.61728253194,134422.67062902063
32,SAND,28580642.32888148,0,0.041159995393131,4985637.391346917,2189602.904305853,2796034.487041064
33,UFO,4481545.48816854,0,0.005398976685538664,563049.3101437355,287211.2816831837,275838.02846055187
34,HEX,16445690.163090078,0,0.03453358120107838,4677841.10031026,2467263.377841491,2210577.722468769
35,UNI,118003201.7052145,0,0.05127951662336318,6089418.117839692,2727934.6719425125,3361483.44589718
36,AUDIO,6578950.02856948,0,0.008052124084643075,982735.5912130501,428351.70687380416,554383.884339246
37,STRONG,5310853.192708221,0,0.022630914278213992,2508071.887623015,1203904.790498197,1304167.097124818
38,WETH,2044922385.208365,0,0.7082781963732177,209538456.93245298,107686306.16149881,101852150.77095418
39,SHIB,4830706.835942281,0,0.015763227087429523,1660537.182041645,838561.9940479498,821975.1879936954
40,LINK,59654483.948909774,0,0.0177376922909701,2085407.3397442324,943598.3212591228,1141809.0184851096
41,BOND,26892347.675112143,0,0.019577852207559362,2921001.5342113804,1564386.1246195154,1356615.4095918648
42,TORN,13535657.594778609,0,0.013773301229352197,1400613.9894086013,732703.2009022506,667910.7885063507
43,ERN,8445395.437135484,0,0.012528665815125205,1280722.9789321139,666491.8883944701,614231.0905376439
44,CARDS,20290738.04387552,0,0.012775105125112382,1650865.2953622635,679601.8079590662,971263.4874031972
45,ALBT,4705980.625942145,0,0.010961062237253415,1216183.0753602893,583099.5236936448,633083.5516666445
46,REQ,3007148.201181945,0,0.008075831188443853,1222412.545014624,429612.8621008396,792799.6829137844
47,WILD,1597006.7501736109,0,0.007164452389126527,736307.2552680145,381129.92018484,355177.33508317446
48,C3,6573326.096481682,0,0.0028926376656258066,433251.74241821625,153880.674020091,279371.06839812524
