,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,339572776.216176,1.0,0.3439369019019631,65087434.47329213,31092150.749971375,33995283.72332075
1,FEI,531923619.0075077,1.0,0.23288431076856939,32759523.444727473,16721118.02049232,16038405.424235152
2,FRAX,30521175.92160133,1.0,0.006975145314429905,1444251.0203609308,500816.1675973576,943434.8527635732
3,USDT,322518790.04618096,1.0,0.35895818819328024,55887767.22763491,26487729.611213308,29400037.616421603
4,DAI,81448255.0410787,1.0,0.07009810072603431,11151527.175829945,5033051.0088212015,6118476.167008744
5,PAID,2531954.3795035137,0.0,0.006618718745306975,1023659.6367387825,475224.7024261924,548434.9343125902
6,ETH2x-FLI,7177051.192250369,0.0,0.010567553051463058,1402652.2234903346,758751.4211591799,643900.8023311546
7,AAVE,29478140.916303925,0.0,0.012023734680014478,1442311.7440663269,863305.4153287441,579006.3287375828
8,10SET,8848849.623310626,0.0,0.01409328628282331,1695949.4567930684,1011899.438197271,684050.0185957976
9,AKITA,3378427.991530624,0.0,0.004922002112001846,665152.943078959,353400.26960288803,311752.673476071
10,eRSDL,4611771.898308314,0.0,0.02008484099914936,2615134.970855149,1442093.6973437602,1173041.2735113888
11,MKR,38104143.193503365,0.0,0.006239146051660762,746632.9752901862,447971.3430785071,298661.63221167907
12,SAND,15086016.791421534,0.0,0.025040863455053478,3863137.178094252,1797936.631218922,2065200.54687533
13,RAI,32639819.49055912,0.0,0.005235118893283759,1180803.9263609573,375882.0874494095,804921.8389115479
14,xFUND,2219743.7310026768,0.0,0.003173447396994121,402465.9699288559,227853.8570582177,174612.1128706382
15,FEG,6104278.660282375,0.0,0.009201977363092296,1276952.7222247603,660702.9430293895,616249.7791953709
16,CELL,2978407.855568877,0.0,0.00404296936504881,554232.8248415622,290285.62586767424,263947.198973888
17,WBTC,147820825.69305176,0.0,0.04284267409746994,8641313.261022922,3076108.508697221,5565204.752325701
18,AMP,4893004.775579956,0.0,0.09044170790358061,12914121.975253612,6493724.14500482,6420397.830248791
19,TRU,2570592.518731809,0.0,0.034955410107854364,4966742.8109525805,2509802.1242357884,2456940.686716792
20,RLY,14283578.922828464,0.0,0.038265416309259344,4896496.262735644,2747460.9178213114,2149035.3449143334
21,CRV,4293786.572071318,0.0,0.01255659429878502,1798013.5215159191,901564.7920313329,896448.7294845863
22,GTC,1868048.0897657624,0.0,0.05328880736117623,7639495.473686763,3826141.976317995,3813353.497368768
23,SUPER,9684520.885711446,0.0,0.03433934379017013,5576231.774023041,2465568.497795038,3110663.276228003
24,ELON,6446132.985719151,0.0,0.02069272437623241,3130294.657185696,1485739.7877882223,1644554.8693974735
25,MATIC,7264379.183747107,0.0,0.01158747866066686,1591028.9151134184,831982.1872306921,759046.7278827261
26,DPI,39772557.5477664,0.0,0.011909106557518935,1370111.41261877,855075.1040708098,515036.3085479603
27,WDOGE,46890373.30142984,0.0,0.007089586556482797,1247336.3232113207,509033.0608198434,738303.2623914772
28,FNK,13298912.287893577,0.0,0.0029271659413292726,772886.8177434752,419309.0695741445,353577.7481693307
29,eMax,3530947.057425308,0.0,0.06223438691111462,8775015.73028064,4468435.52938121,4306580.20089943
30,SHIB,5175512.941030656,0.0,0.07454138102522428,10645384.320173718,5352079.0018864665,5293305.318287251
31,JEJUDOGE,2449450.273847458,0.0,0.2525135864995696,36503796.85757376,18130502.08364209,18373294.773931667
32,LEASH,7139367.901212705,0.0,0.01646756111557855,2265054.2478387244,1182372.6210431424,1082681.626795582
33,TEND,14447.4194166098,0.0,0.05105530106518328,10972181.338605363,3665775.989225268,7306405.349380095
34,WOO,10856550.02496599,0.0,0.03674621719033852,5470210.393512616,2638382.2612116514,2831828.132300965
35,HEX,14763494.459110836,0.0,0.04130062192894467,10110999.00297209,4846360.740320055,5264638.262652036
36,KISHU,3856259.1425764086,0.0,0.1790758941745669,26158696.88081415,12857668.046576932,13301028.83423722
37,WETH,1833351246.492816,0.0,0.7161528038379398,388463727.7954087,199762119.36794674,188701608.427462
38,CARDS,14232082.364968248,0.0,0.16431610985129405,23403521.98705363,11797913.978937238,11605608.00811639
39,LINK,50499295.70924796,0.0,0.03149206766403664,4126728.4225873146,2261133.7723088698,1865594.650278445
40,UNI,102039873.67314424,0.0,0.03190725206649858,3923023.0188777307,2290944.056097084,1632078.9627806465
41,BOND,26896354.608688008,0.0,0.017314916926386554,5004258.295124887,2588644.512095461,2415613.7830294254
42,KEEP,7912967.555683699,0.0,0.061771097628482166,9093768.762573276,4435171.310134489,4658597.452438788
43,FOXX,792472.9695637309,0.0,0.007851138004752543,1034215.5072703825,563712.5349465917,470502.9723237907
44,KOKO,2372480.58558274,0.0,0.00022159123942945715,29623.575909132473,15910.27430993143,13713.30159920104
45,TORN,17891473.81736091,0.0,0.12815139700564523,17954150.87549203,9201283.790868243,8752867.084623786
46,ERN,5790025.081126501,0.0,0.023183152235290452,3227649.2640307583,1664552.7701458607,1563096.4938848978
47,VISR,4162171.196977252,0.0,0.003278186498173724,388682.93234849675,235374.1355450092,153308.79680348758
48,⚗️,26579842.04714636,,0.0077393720780277045,1057063.007903814,555687.7296461904,501375.2782576237
