,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,337719269.8849676,1.0,0.46597263855273025,102954021.54536355,54449113.18363848,48504908.36172507
1,USDT,323814300.4441281,1.0,0.46283549047143996,104899979.10833657,54941200.544313274,49958778.564023286
2,DAI,161656860.23491597,1.0,0.16787670984446032,34984460.66524361,19241008.16183188,15743452.503411729
3,SAND,15076492.62011612,0.0,0.04203927810582163,9792415.582024183,4818286.550296759,4974129.031727425
4,SUPER,8605262.325986566,0.0,0.0302422289199199,6989169.061807119,3466180.472677217,3522988.5891299024
5,MANA,4749438.70011708,0.0,0.06388951424804502,14968529.708366055,7322627.815621764,7645901.89274429
6,AAVE,34811636.06143339,0.0,0.02736531503485099,6495876.445049712,3136446.088468796,3359430.356580916
7,FARM,12321148.92576708,0.0,0.0047374065977826485,754137.0396119459,542972.7512428989,211164.288369047
8,WBTC,363875689.2998271,0.0,0.11672535832749198,24975647.86584681,13378351.138480673,11597296.727366136
9,DPI,65233801.1625142,0.0,0.01607754148773023,3536608.16892807,1842710.0892924487,1693898.0796356215
10,PERP,13514801.145185111,0.0,0.01070322172445834,2378566.141342677,1226738.222050018,1151827.9192926593
11,eRSDL,19094207.281542607,0.0,0.019615515118981134,5073315.839699134,2248211.123821398,2825104.715877736
12,AUDIO,8367899.198568975,0.0,0.02055593883022851,5265714.345946854,2355996.773900293,2909717.572046561
13,MATIC,6273262.787537928,0.0,0.026195673515590868,5945336.801023351,3002388.886374755,2942947.9146485967
14,POLS,25242082.4219502,0.0,0.02049363794170791,4582381.322622452,2348856.224710205,2233525.0979122464
15,RAI,271911532.52408826,0.0,0.03317553132404177,3884776.8855097266,3802377.76622152,82399.11928820671
16,LINK,94914633.48260672,0.0,0.04226310374078459,8946161.538267722,4843940.08420947,4102221.454058252
17,WETH,1994196496.603937,0.0,0.684069217972163,533351699.8252484,261322042.8028571,272029657.0223913
18,TEND,45561.013817557134,0.0,0.07818059665165118,26857272.23879765,8960584.822427327,17896687.41637032
19,UNI,180814852.21652576,0.0,0.09534871055444806,20090924.99718067,10928289.693657115,9162635.303523555
20,RLY,12590521.453449143,0.0,0.05299944341077659,13764003.031200677,6074474.083892408,7689528.947308269
21,KYL,7109857.756343015,,0.10535011231951973,24408258.743288487,12074589.577481374,12333669.165807111
22,VSP,6664343.218470496,,0.008551235993098736,1859483.654408228,980090.6968536986,879392.9575545293
23,RAMP,10599324.748453844,,0.010971086039869037,2485175.0582991266,1257439.2018574928,1227735.8564416338
24,⚗️,7053582.102145125,,0.013163619205498718,2866972.0313607054,1508734.027530771,1358238.0038299344
25,SPI,4440888.233823068,,0.004021670263173572,835934.0520640583,460939.4026700533,374994.64939400495
26,OVR,836237.294067877,,0.005669300473658945,1310428.1435125628,649780.7634341642,660647.3800783986
27,NFY,4289205.514033096,,0.010382969486614975,2413252.5036669527,1190032.8569764534,1223219.6466904993
28,DOWS,2134908.307279512,,0.008158619681614224,1919369.9066812731,935091.4014735272,984278.505207746
29,LYXe,4092510.881966896,,0.017254674010649663,3828111.4851951823,1977625.8646971288,1850485.6204980533
30,DEGO,13037330.118514417,,0.03977839963392725,10519188.198866595,4559158.401008305,5960029.797858289
31,UST,22136176.72027689,,0.005091553697589625,1742416.6286698221,862503.9604860597,879912.6681837625
32,ORN,22617898.175901577,,0.010703304189367418,1945037.3192125019,1226747.673676684,718289.6455358177
33,MUSE,4593046.934905536,,0.017240545617917408,3964423.3543749293,1976006.5541916515,1988416.8001832776
34,SFI,8408034.320918355,,0.013258667654202734,2972508.529937501,1519627.903036066,1452880.626901435
35,PAINT,1023564.5735240089,,0.02765605068008213,6399651.448454823,3169768.4410930006,3229883.0073618228
36,erowan,1198168.0367192691,,0.026706104602252118,6179247.275295921,3060891.395231414,3118355.880064506
37,OCEAN,5537074.367590535,,0.017189170176524757,3890830.5822517467,1970118.2133487184,1920712.3689030283
38,REVV,2425780.0495942435,,0.005490856360361202,1304317.501151042,629328.5837150512,674988.9174359909
39,RSR,8211218.611983052,,0.010616143668607816,2437722.5971634253,1216757.864531163,1220964.7326322624
40,JUP,1874268.1139924307,,0.007507610925903173,1738476.695234016,860476.7345929004,877999.9606411158
41,MATTER,3070240.7697787127,,0.01295157765998103,2821693.2071127654,1484431.1143289772,1337262.0927837882
42,HOGE,2844345.1998103703,,0.06652645122288901,15123652.5431339,7624857.50491111,7498795.03822279
43,B20,8618733.04660971,,0.06636470565548495,14822917.040209351,7606319.211031959,7216597.829177392
44,CHAIN,7763530.876122062,,0.001117971876203686,312859.85699298244,128135.14164450607,184724.7153484764
45,RARI,4131231.4947280977,,0.014572509053332879,3302606.6276847115,1670212.418943231,1632394.2087414805
46,BONDLY,6956222.0123977335,,0.044264424378053856,10200829.558158556,5073319.292032988,5127510.266125568
47,SWAP,12289304.822600257,,0.010565049885596357,2291085.721566555,1210901.8056600224,1080183.915906533
48,ZERO,1353694.116887114,,0.020929983932748447,4774314.271041939,2398867.550180978,2375446.7208609604
49,ENJ,4655790.334511042,,0.017289961122491204,3872679.4987809015,1981670.2589885,1891009.2397924017
