,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,254876780.42791367,1.0,0.403846918740928,127969236.10039541,59500296.487970434,68468939.61242497
1,FEI,385971771.2602927,1.0,0.2699694777809169,78570346.57805064,36185805.01515505,42384541.56289559
2,FRAX,27563727.82400641,1.0,0.011549344921914782,4252396.658590211,1548035.529173138,2704361.129417072
3,USDT,337167309.220488,1.0,0.45080200340077076,165012476.01810735,75641517.54895821,89370958.46914914
4,DAI,71031956.90842251,1.0,0.12452213253453707,36585341.5261821,16690529.77767608,19894811.74850602
5,PAID,1854603.4430184795,0.0,0.008292368997205011,2166144.882254756,1111481.3797213149,1054663.5025334414
6,ETH2x-FLI,5277487.75975509,0.0,0.020313416484973663,5136824.469580986,2722742.341685749,2414082.127895237
7,AAVE,22794072.402294304,0.0,0.012129941073006155,2797708.238633868,1625856.6935826656,1171851.5450512022
8,10SET,6351681.738149922,0.0,0.0058043193801275,1348387.5322346608,777991.5383820686,570395.9938525923
9,AKITA,2511002.8422589423,0.0,0.003441826073991464,810209.7893518703,461330.84463200346,348878.94471986685
10,eRSDL,2704807.8667041487,0.0,0.0034364937738850816,874630.4498455122,460616.12097687885,414014.32886863337
11,MKR,27964329.043912526,0.0,0.014433790003104845,3254552.4478469994,1934656.8914945847,1319895.556352415
12,SAND,10316524.099151084,0.0,0.006002551048120905,1336639.350769855,804561.8475325715,532077.5032372834
13,RAI,14346610.514655417,0.0,0.007061473329101065,3040586.9345086184,946496.2450826772,2094090.689425941
14,xFUND,1955815.0183417727,0.0,0.001785777088306567,443372.96643432556,239359.58260596587,204013.3838283597
15,FEG,4778259.3046257375,0.0,0.0038795876662462924,890427.1904778886,520006.94294750737,370420.2475303812
16,CELL,2784183.594805888,0.0,0.005493032922458908,1375169.6355038087,736267.743701118,638901.8918026907
17,WBTC,117759948.60363989,0.0,0.039017238077708974,12111578.896296687,5229739.972514992,6881838.923781697
18,AMP,4805886.599087575,0.0,0.02757932366277717,7223298.048042546,3696640.215457898,3526657.832584648
19,TRU,1706810.7353741978,0.0,0.0064451802439493494,1617429.0879282579,863890.3831356202,753538.7047926377
20,RLY,15432040.385199225,0.0,0.006424980520200855,1888573.028479754,861182.8797877227,1027390.1486920314
21,CRV,2315371.834595526,0.0,0.004510295730806652,1145428.295345459,604544.9404769439,540883.354868515
22,GTC,693837.8487143513,0.0,0.0015940801026540466,407965.73105980386,213665.1604000524,194300.57065975145
23,SUPER,7777923.50441809,0.0,0.005362223580867688,1246228.357764152,718734.497469405,527493.8602947472
24,ELON,4339017.203793501,0.0,0.0025750854941355146,648398.1498001053,345155.8389269483,303242.31087315694
25,MATIC,6077141.256552338,0.0,0.005239093559258355,1301036.4367656251,702230.5615797205,598805.8751859047
26,DPI,29812366.32504809,0.0,0.010478298974676779,2174434.2797233886,1404476.1159846776,769958.163738711
27,WDOGE,32012291.728249323,0.0,0.023405597804703897,3758601.190794865,3137207.973974985,621393.2168198801
28,FNK,60057717.11149514,0.0,0.08723178149957043,35240952.247038156,18830141.63178812,16410810.615250038
29,eMax,3018849.7355103586,0.0,0.016480355577649364,4298718.646695607,2208971.689744844,2089746.956950763
30,SHIB,6324692.511829636,0.0,0.029446951353210234,7814400.473206557,3946970.778758688,3867429.69444787
31,JEJUDOGE,981934.625655996,0.0,0.011473141501964185,2957740.3905854803,1537821.4778719167,1419918.9127135635
32,LEASH,6157236.912446692,0.0,0.023288855175166778,6133786.458970651,3121560.1827353667,3012226.276235284
33,TEND,9682.626519163316,0.0,0.014927958584382396,5987922.795980288,2000893.5937829628,3987029.202197325
34,WOO,9017504.87690128,0.0,0.03087492194754389,7682839.60946325,4138371.17675429,3544468.432708961
35,HEX,13882559.177874442,0.0,0.02731689829766624,9950533.765408088,5207142.201209145,4743391.564198943
36,KISHU,2403301.438878306,0.0,0.010424450094539057,2735249.4907229906,1397258.3923628572,1337991.0983601331
37,WETH,1420352821.6090631,0.0,0.7260075043380518,483467803.18045706,253067364.85211435,230400438.3283427
38,CARDS,13163812.722401716,0.0,0.019179791580413948,4355296.734277562,2570795.0545557183,1784501.6797218437
39,LINK,40673081.49102042,0.0,0.03520192249761735,8924795.778387278,4718347.844829671,4206447.933557607
40,UNI,75807580.25006166,0.0,0.022576865378905204,4113163.741803438,3026127.4539984902,1087036.2878049477
41,BOND,28778865.30075768,0.0,0.010817418439692689,4427171.323681175,2606582.875770214,1820588.4479109608
42,KEEP,5926692.777071677,0.0,0.008656624671679424,2083072.7404658296,1160304.9908959535,922767.749569876
43,FOXX,442347.0515504617,0.0,0.0007253399766757141,123164.50196382069,97222.142226701,25942.35973711968
44,KOKO,1535169.9839852543,0.0,0.0041411270153034405,1111178.3425503727,555062.8017303728,556115.54082
45,TORN,10640078.7280956,0.0,0.008007944540769129,1745860.3486078978,1073358.0777587064,672502.2708491914
46,ERN,5087947.36710822,0.0,0.006532595094486659,1606473.0013174703,875607.1770597864,730865.8242576838
47,VISR,1750790.1803552895,0.0,0.00453677066544338,1066981.3609994508,608093.5520845552,458887.8089148956
48,⚗️,19517883.14160609,,0.005581081542315044,1147649.806573614,748069.4859430827,399580.3206305312
