,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,403553585.2898449,1,0.2711132536446082,29270395.459806163,16039060.993996637,13231334.465809526
1,FEI,358464244.9882756,1,0.10947232538051656,8449859.045183517,5647937.824127421,2801921.221056096
2,FRAX,28488690.301740896,1,0.013175707490129506,1124891.8224308142,679766.1092379208,445125.7131928933
3,USDT,425483984.9104294,1,0.48892590026380534,69321067.83658826,28148097.81798726,41172970.018601
4,DAI,80361056.8816657,1,0.06348109337666778,5852481.951895013,3275140.7001979845,2577341.251697029
5,WDOGE,40538555.34010357,0,0.004755335823887871,248354.2174462002,245339.0934449313,3015.124001268902
6,KISHU,2585833.6118215267,0,0.007981139518728846,847180.0268413322,411765.9838756781,435414.0429656541
7,AUDIO,4175666.221334565,0,0.006282395361003449,662460.1064246271,324123.72955630126,338336.37686832587
8,CARDS,22777078.83608098,0,0.01499025191159773,1198964.2710840502,773382.7747828157,425581.4963012344
9,FEG,6221497.823995892,0,0.01075116804362428,1077022.2085228106,554678.3484873581,522343.8600354526
10,COMP,5228615.966871664,0,0.012874998317396334,1354899.3353018065,664251.8072913938,690647.5280104127
11,eRSDL,2845801.1363409106,0,0.004544907171236798,475965.0808324191,234482.5784083033,241482.50242411584
12,MKR,32768746.241528288,0,0.006238639466518681,535911.4255943327,321866.25881536334,214045.16677896943
13,ETH2x-FLI,6356808.264930484,0,0.0063877860620146915,702334.905014996,329561.08666444465,372773.8183505513
14,ELON,5796112.2655027,0,0.004991530164533263,607730.8667780226,257524.92165072644,350205.9451272962
15,10SET,7023771.757338123,0,0.007411181082740108,765688.2096876046,382360.4715910711,383327.7380965335
16,WOO,8440104.625433369,0,0.0135147868291332,1563375.0305586378,697260.0193881099,866115.0111705278
17,WBTC,137042921.8441246,0,0.021023967496250757,2005503.6282531521,1084676.5227884098,920827.1054647424
18,AMPL,11713352.155367645,0,0.004126088315343084,506685.9032751012,212874.71679179245,293811.1864833088
19,SUPER,10986257.75352658,0,0.0114991664956719,1154161.7532984898,593269.3689578188,560892.3843406709
20,AMP,4934742.816525064,0,0.01267640431734351,1270129.9219365981,654005.8701502542,616124.051786344
21,RLY,16622031.63901539,0,0.03641519745951806,4310014.6706491215,1878746.709634481,2431267.9610146405
22,TKING,291965.820741078,0,0.0004468123097146717,41853.398378448874,23052.110527035355,18801.28785141352
23,FOX,282055.1563890453,0,0.00011390562875399155,5876.662496977765,5876.662496977765,0.0
24,CUMINU,1217040.7864940015,0,0.011064343679215447,1141640.5781581525,570835.8249244599,570804.7532336926
25,MCHC,955942.5286194824,0,0.00012678716574928973,7651.411905084815,6541.251650225023,1110.1602548597918
26,ERN,4672081.567186447,0,0.002027102330751337,184279.37393984367,104583.03399906566,79696.33994077802
27,RAI,21222637.77507823,0,0.006152478427398462,460114.1923773651,317421.0057331644,142693.18664420073
28,FEAR,1031333.3009190096,0,0.00010601808444356965,6502.243521269491,6477.745488011782,24.498033257708965
29,STARL,1759949.3005363247,0,0.19564893456314048,20076050.49096982,10093994.202904342,9982056.28806548
30,HEX,14256826.339084148,0,0.017419217350937148,3051967.872119298,1414448.899659058,1637518.9724602401
31,SAND,13610551.998259572,0,0.013131173677567809,1532052.4102531187,677468.5038518512,854583.9064012675
32,FNK,73475895.56448616,0,0.4454889112475398,38884669.38284323,27219542.77837365,11665126.604469584
33,KOKO,3941266.3670801967,0,0.2884565883147703,30011696.47488876,14882161.953706872,15129534.521181889
34,SHIB,8906198.03088664,0,0.029161690312842877,3016780.772483426,1504521.0116885735,1512259.7607948526
35,BOND,29991635.10164017,0,0.007920642073733206,1735566.9032720705,872763.571653362,862803.3316187084
36,UNI,90369540.39421774,0,0.029400226559078108,3757881.8915526755,1516827.6643777762,2241054.227174899
37,LEASH,7943380.328798328,0,0.03839693795090175,3958874.0393193555,1980989.4183737508,1977884.6209456048
38,WETH,1674773445.6059752,0,0.5790304564419531,174950277.29070184,84477549.99166359,90472727.29903825
39,FARM,5202541.46643272,0,0.00039907832001977953,42508.515270648466,20589.40038584501,21919.114884803454
40,LINK,44518972.7899084,0,0.010539435741059132,876385.6112200613,543754.5750488143,332631.0361712471
41,TEND,10019.514254752168,0,0.021573003300624703,3328465.542813206,1113002.5867095452,2215462.9561036606
42,SAITAMA,267209.0010727381,0,0.0007659654845856375,77195.668243058,39517.98244286971,37677.68580018828
43,STRONG,3424226.646799501,0,0.025513507944963564,2664709.742423183,1316302.6002020168,1348407.142221166
44,UFO,3801082.3491410366,0,0.08272486146127472,9006311.535964955,4267972.498243734,4738339.03772122
45,DPI,38906604.81400429,0,0.004012393875275176,613497.6836575343,207008.95002178484,406488.73363574944
46,AAVE,26409596.317196243,0,0.030654416940547737,3606368.357302683,1581534.3312868525,2024834.0260158305
47,PERP,5931775.63156102,0,0.006719227974878037,700667.893391398,346660.9638220305,354006.92956936744
48,TVK,1170486.582060706,0,0.0012361269511350912,125772.30034279166,63774.73154490566,61997.56879788599
