,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,284727223.10045254,1,0.3471872064439425,13890159.853191204,7573435.378530049,6316724.474661155
1,USDT,197540650.1601577,1,0.36868779236409527,12512134.732878927,6692284.374762094,5819850.358116833
2,DAI,27085513.33004138,1,0.023532416314860822,679814.3961440693,412241.3082877309,267573.0878563384
3,10SET,12140243.189895753,0,0.01804812231000876,444396.411831678,316167.34353439475,128229.06829728326
4,HIGH,9079914.072643591,0,0.03783919040704649,1225844.7096914554,662867.6439018564,562977.065789599
5,RAD,6041430.251904416,0,0.009076233897544188,545469.5848458661,312759.2180928372,232710.36675302885
6,MRI,2919323.7236449225,0,0.010953967145149304,414954.01721159753,191891.8009284707,223062.2162831268
7,WILD,9225256.40576398,0,0.006475110170540797,133884.76169297792,113431.1008396213,20453.66085335663
8,DEFIT,798611.8517927354,0,0.006568516929981149,193767.63437860447,115067.40219513864,78700.23218346582
9,FXS,2727602.806497229,0,0.010967516671127601,386264.9008950664,192129.1617774903,194135.73911757607
10,RBN,3486051.600915491,0,0.02238998529487463,871495.9357058307,392228.1803536402,479267.7553521905
11,F9,1722455.9708260675,0,0.01721812296058564,539516.8900868216,301627.3994374479,237889.4906493737
12,DOP,2359233.46126452,0,0.007490056151686029,265022.9802600505,131210.9434835091,133812.03677654138
13,$AKC,2892405.393602794,0,0.019737747747381837,630686.893144398,345766.2334868491,284920.6596575489
14,VADER,4986160.442963411,0,0.02392853846623746,710796.079269097,419180.5835300327,291615.4957390643
15,WBTC,33405446.38045258,0,0.006863131428606932,163035.0283680057,120228.46448168917,42806.563886316544
16,SHINJA,18284035.419992168,0,0.011649311662162291,314554.1173301191,204072.85915762983,110481.25817248924
17,CULT,13051331.32953842,0,0.45736006437776855,15596727.49741515,8012042.145395267,7584685.352019883
18,FOX,28637492.845690023,0,0.01759783205527472,784813.0870397224,308279.1504463115,476533.9365934109
19,LOOKS,757992.9680648868,0,0.1577969446041622,5515136.651237362,2764289.821200673,2750846.830036689
20,VEMP,6878339.176681801,0,0.042288796787607594,1217002.1652785933,740815.9315381573,476186.233740436
21,SUPER,21235544.92658164,0,0.019433195784808854,610842.030570406,340431.086521367,270410.9440490389
22,WRLD,73851.10312023963,0,0.0004763872340932828,18616.460024044525,8345.360459655209,10271.099564389317
23,FLOKI,5866357.552140052,0,0.005727781049410726,191925.08782693016,100339.37534513256,91585.7124817976
24,UFO,14157590.97439552,0,0.01254664869725854,493743.42931831605,219792.42608920363,273951.0032291124
25,KIBA,3481271.3677680786,0,0.021143463942761256,651087.6777116356,370391.5960382719,280696.08167336375
26,TOKE,123716587.95144856,0,0.01567258059244223,379588.21557837905,274552.55938138475,105035.65619699428
27,APE,4567605.145039224,0,0.011268057481393355,390248.1103710559,197394.04130197703,192854.0690690789
28,ELON,27605403.66877744,0,0.0279657730680368,881791.2189445674,489904.934648164,391886.28429640335
29,QOM,7966110.819831857,0,0.023734868165710948,716589.6521164257,415787.8635901298,300801.78852629586
30,SAITAMA,13903261.35763574,0,0.08484110222077146,3146714.9367106557,1486248.0124481334,1660466.9242625225
31,XMON,15114366.112141011,0,0.052086386306077544,1979355.4766642218,912450.2876161424,1066905.1890480795
32,STRONG,3263478.0416550823,0,0.01665991250636505,454569.73315824254,291848.6582801931,162721.07487804943
33,SHIB,5162512.089034212,0,0.01455490126093644,524563.2967725617,254973.03198813755,269590.2647844242
34,X2Y2,7293142.371813944,0,0.04844728721055658,1745175.98186079,848700.4817290659,896475.500131724
35,UNI,37987614.3700664,0,0.020731922200638835,839539.8034497339,363182.2001174448,476357.6033322891
36,STARL,10780133.83306248,0,0.10753046638907741,3670159.716857573,1883720.7174951048,1786438.9993624685
37,PAXG,30347616.17316165,0,0.07607807568115836,2549540.624606273,1332737.1499461427,1216803.4746601302
38,WETH,957801357.5824952,0,0.6829409715757635,74963670.60886762,35357128.38821344,39606542.22065417
39,HEX,2341041.368838432,0,0.0156455981308185,565298.1322225248,274079.8801149732,291218.2521075516
40,ALI,3920595.686306404,0,0.0018544943984281094,73872.51061217333,63904.28282890035,9968.22778327297
41,MOOV,568151.988749097,0,0.012679451162572072,447235.53881771094,222118.8621556143,225116.6766620966
42,AUDIO,6719133.436821674,0,0.008820528665079765,346468.7132216889,154518.18580931902,191950.52741236988
43,MC,56682386.59834599,0,0.039816308525458234,908191.5193883886,697502.8360074256,210688.68338096305
44,BOND,13078811.43708694,0,0.010521040686234098,808464.3683348837,362546.0180615042,445918.35027337953
45,KUMA,7117777.208049484,0,0.01362716715721876,434208.721993408,238720.968641026,195487.753352382
46,SAND,9542997.512965972,0,0.006441854023111429,243232.86359649245,112848.5190281548,130384.34456833763
47,MPL,3084263.5774616487,0,0.0143043863590332,1096861.4530813175,492916.8577464241,603944.5953348934
48,WOO,8565182.231515437,0,0.018695762906220353,654322.8550297606,327512.72358845733,326810.13144130324
49,ARC,2765945.766203316,0,0.0016131645868990019,68389.33019230011,28259.447346541063,40129.88284575906
