,day,symbol,deposit,borrow
908,2021-09-26T00:00:00+00:00,USDC,5833426022.064393,5154863766.107713
909,2021-09-25T00:00:00+00:00,USDC,5754663601.50096,5138991253.828124
910,2021-09-24T00:00:00+00:00,USDC,5694051248.497817,5142167469.971411
911,2021-09-23T00:00:00+00:00,USDC,5709900001.419211,5163485721.619227
912,2021-09-22T00:00:00+00:00,USDC,5724286150.54519,5162229194.830945
913,2021-09-21T00:00:00+00:00,USDC,5815585511.83046,5219673802.349371
914,2021-09-20T00:00:00+00:00,USDC,5805219445.201259,5232930833.551307
915,2021-09-19T00:00:00+00:00,USDC,5692753213.583379,5124442914.628043
916,2021-09-18T00:00:00+00:00,USDC,5662363932.450734,5106326800.924026
917,2021-09-17T00:00:00+00:00,USDC,5658004750.357093,5104600861.329238
918,2021-09-16T00:00:00+00:00,USDC,5632541625.178598,5070637660.309226
919,2021-09-15T00:00:00+00:00,USDC,5648840222.0435095,5052274550.492892
920,2021-09-14T00:00:00+00:00,USDC,5638704242.27292,4992338998.570161
921,2021-09-13T00:00:00+00:00,USDC,5689800042.987603,5161350184.612283
922,2021-09-12T00:00:00+00:00,USDC,5699033952.345703,5174742150.220478
923,2021-09-11T00:00:00+00:00,USDC,5767055437.006466,5204048386.557228
924,2021-09-10T00:00:00+00:00,USDC,5776414854.383027,5207911283.876457
925,2021-09-09T00:00:00+00:00,USDC,5762379688.528385,5209311019.570985
926,2021-09-08T00:00:00+00:00,USDC,5761995985.47863,5142878279.112344
927,2021-09-07T00:00:00+00:00,USDC,5753810150.78173,5180226752.037326
928,2021-09-06T00:00:00+00:00,USDC,5816141665.079878,5282159024.076749
929,2021-09-05T00:00:00+00:00,USDC,5877601983.129604,5297679008.890041
930,2021-09-04T00:00:00+00:00,USDC,5870354165.582283,5273380971.861662
931,2021-09-03T00:00:00+00:00,USDC,5794408637.297923,5255704658.682168
932,2021-09-02T00:00:00+00:00,USDC,5696625533.081884,5173404152.990628
933,2021-09-01T00:00:00+00:00,USDC,5708151265.445627,5153444603.604462
934,2021-08-31T00:00:00+00:00,USDC,5703969554.14764,5152684497.45679
935,2021-08-30T00:00:00+00:00,USDC,5685291696.792463,5150587748.735961
936,2021-08-29T00:00:00+00:00,USDC,5677521310.036664,5122242467.720361
937,2021-08-28T00:00:00+00:00,USDC,5674382802.438463,5125305016.007292
938,2021-08-27T00:00:00+00:00,USDC,5685710432.980193,5126075547.115518
939,2021-08-26T00:00:00+00:00,USDC,5694540587.885598,5128939764.858224
940,2021-08-25T00:00:00+00:00,USDC,5686896928.337204,5129955288.889709
941,2021-08-24T00:00:00+00:00,USDC,5678118288.167025,5124858046.303244
942,2021-08-23T00:00:00+00:00,USDC,5744811307.853313,5127548582.040476
943,2021-08-22T00:00:00+00:00,USDC,5649795869.354015,5130545526.735629
944,2021-08-21T00:00:00+00:00,USDC,5656863869.775003,5135361932.486523
945,2021-08-20T00:00:00+00:00,USDC,5684613602.433517,5135916817.666767
946,2021-08-19T00:00:00+00:00,USDC,5893703228.557194,5189105222.191825
947,2021-08-18T00:00:00+00:00,USDC,5878016457.286227,5194106161.102351
948,2021-08-17T00:00:00+00:00,USDC,5883338741.097946,5116882038.6730385
949,2021-08-16T00:00:00+00:00,USDC,5855096850.147721,5091791125.840496
950,2021-08-15T00:00:00+00:00,USDC,5851545547.860344,5083621710.961426
951,2021-08-14T00:00:00+00:00,USDC,5857225660.727092,5077777802.532489
952,2021-08-13T00:00:00+00:00,USDC,5561911714.601978,4770194621.740676
953,2021-08-12T00:00:00+00:00,USDC,5839679653.997242,4765633457.917109
954,2021-08-11T00:00:00+00:00,USDC,5871234753.463723,4700864148.785426
955,2021-08-10T00:00:00+00:00,USDC,5943774109.71894,4636507253.491304
956,2021-08-09T00:00:00+00:00,USDC,5934619183.021227,4636835642.846382
957,2021-08-08T00:00:00+00:00,USDC,5579993721.750501,4307597807.452978
958,2021-08-07T00:00:00+00:00,USDC,5579677342.996818,4301082711.211492
959,2021-08-06T00:00:00+00:00,USDC,5583403717.632884,4262019472.826414
960,2021-08-05T00:00:00+00:00,USDC,5683372975.696562,4239380080.8895097
961,2021-08-04T00:00:00+00:00,USDC,5699416649.121783,4193345185.2639303
962,2021-08-03T00:00:00+00:00,USDC,5735602048.8292885,4189008401.2919626
963,2021-08-02T00:00:00+00:00,USDC,5572902752.938956,4141472330.319108
964,2021-08-01T00:00:00+00:00,USDC,5559213661.112962,4135617285.3078747
965,2021-07-31T00:00:00+00:00,USDC,5569187182.671574,4118761441.944855
966,2021-07-30T00:00:00+00:00,USDC,5540980553.458139,4069893277.776209
967,2021-07-29T00:00:00+00:00,USDC,5529146176.535833,4042097678.7553067
968,2021-07-28T00:00:00+00:00,USDC,5517814170.156919,4042421771.854767
969,2021-07-27T00:00:00+00:00,USDC,5522976026.342124,4042612576.8173757
970,2021-07-26T00:00:00+00:00,USDC,5508664862.836568,4032069900.333527
971,2021-07-25T00:00:00+00:00,USDC,5577615070.821678,4032377947.4322286
972,2021-07-24T00:00:00+00:00,USDC,5514818453.051076,4028877762.575083
973,2021-07-23T00:00:00+00:00,USDC,5515569887.781523,4026522419.127149
974,2021-07-22T00:00:00+00:00,USDC,5499889762.337866,4017576134.723324
975,2021-07-21T00:00:00+00:00,USDC,5499631766.940453,3975591669.700072
976,2021-07-20T00:00:00+00:00,USDC,5526352311.182989,3987577886.889679
977,2021-07-19T00:00:00+00:00,USDC,5586095344.347992,4060331415.9124455
978,2021-07-18T00:00:00+00:00,USDC,5625617628.565135,4115343697.569207
979,2021-07-17T00:00:00+00:00,USDC,5642127230.685399,4143868573.8068037
980,2021-07-16T00:00:00+00:00,USDC,5605200342.391328,4144246870.471456
981,2021-07-15T00:00:00+00:00,USDC,4488716134.050731,3082592905.3278594
982,2021-07-14T00:00:00+00:00,USDC,4056349616.630208,2848292115.567835
983,2021-07-13T00:00:00+00:00,USDC,3981997421.2261305,2820278160.6726027
984,2021-07-12T00:00:00+00:00,USDC,4061101250.481327,2850330953.859941
985,2021-07-11T00:00:00+00:00,USDC,4069253831.2397246,2834649939.2564006
986,2021-07-10T00:00:00+00:00,USDC,4065876916.1089787,2832715108.012729
987,2021-07-09T00:00:00+00:00,USDC,3940455313.8746843,2703238596.2409544
988,2021-07-08T00:00:00+00:00,USDC,3934200330.071515,2720998215.9678965
989,2021-07-07T00:00:00+00:00,USDC,3918720256.2724237,2711686139.255171
990,2021-07-06T00:00:00+00:00,USDC,3838615332.2535443,2704178691.9348054
991,2021-07-05T00:00:00+00:00,USDC,3794348330.887785,2693980931.236263
992,2021-07-04T00:00:00+00:00,USDC,3793590201.7950974,2711116451.3603935
993,2021-07-03T00:00:00+00:00,USDC,3810792404.8225427,2703388559.085233
994,2021-07-02T00:00:00+00:00,USDC,3839473590.984483,2724879033.8321557
995,2021-07-01T00:00:00+00:00,USDC,3841998913.7983475,2738418073.1793714
996,2021-06-30T00:00:00+00:00,USDC,3846063156.1812043,2748648641.7188425
997,2021-06-29T00:00:00+00:00,USDC,4103569040.483073,2827261287.6404347
998,2021-06-28T00:00:00+00:00,USDC,4021972908.5587263,2796690058.5696754
999,2021-06-27T00:00:00+00:00,USDC,4091177132.162251,2835353053.051149
1000,2021-06-26T00:00:00+00:00,USDC,4236059767.398262,2986058659.567423
1001,2021-06-25T00:00:00+00:00,USDC,4243720453.3674493,2964287562.7857065
1002,2021-06-24T00:00:00+00:00,USDC,4272670818.4718103,3000394955.9434743
1003,2021-06-23T00:00:00+00:00,USDC,4514008470.602625,3173073094.970225
1004,2021-06-22T00:00:00+00:00,USDC,4574805005.348185,3182041395.3449817
1005,2021-06-21T00:00:00+00:00,USDC,4545860099.418314,3195292156.0582523
1006,2021-06-20T00:00:00+00:00,USDC,4432262472.452661,3258200877.310166
1007,2021-06-19T00:00:00+00:00,USDC,4426639552.828326,3274249182.570192
1008,2021-06-18T00:00:00+00:00,USDC,4392879673.399019,3269916968.2056236
1009,2021-06-17T00:00:00+00:00,USDC,4403004154.091828,3313735279.227407
1010,2021-06-16T00:00:00+00:00,USDC,4383494508.66769,3327680724.362724
1011,2021-06-15T00:00:00+00:00,USDC,4381757329.207435,3292809995.885877
1012,2021-06-14T00:00:00+00:00,USDC,4372301339.277025,3276341483.500035
1013,2021-06-13T00:00:00+00:00,USDC,4420977056.660621,3274642214.2862735
1014,2021-06-12T00:00:00+00:00,USDC,4399853415.686866,3258513585.6231008
1015,2021-06-11T00:00:00+00:00,USDC,4330296450.121641,3208975725.148389
1016,2021-06-10T00:00:00+00:00,USDC,4332874899.248596,3191793367.13164
1017,2021-06-09T00:00:00+00:00,USDC,4343185205.136097,3186339481.125722
1018,2021-06-08T00:00:00+00:00,USDC,4319697298.359987,3183569689.9115925
1019,2021-06-07T00:00:00+00:00,USDC,4260432552.272509,3188855843.1649
1020,2021-06-06T00:00:00+00:00,USDC,4199893782.529697,2943602196.5728703
1021,2021-06-05T00:00:00+00:00,USDC,4193258181.7063813,2942521021.4923325
1022,2021-06-04T00:00:00+00:00,USDC,4168620630.752431,2937667760.108376
1023,2021-06-03T00:00:00+00:00,USDC,4172562866.2559853,2954601575.8434567
1024,2021-06-02T00:00:00+00:00,USDC,4222479395.4688125,2956596774.8512955
1025,2021-06-01T00:00:00+00:00,USDC,4240156943.0326343,2948543163.0093074
1026,2021-05-31T00:00:00+00:00,USDC,4233099387.126561,2950840611.438365
1027,2021-05-30T00:00:00+00:00,USDC,4285664077.2870746,2932037060.033148
1028,2021-05-29T00:00:00+00:00,USDC,4014439898.3159533,2705845182.316306
1029,2021-05-28T00:00:00+00:00,USDC,3636592777.715459,2665861468.394754
1030,2021-05-27T00:00:00+00:00,USDC,3651797364.894775,2690397929.1077843
1031,2021-05-26T00:00:00+00:00,USDC,2990259150.8170986,2242244126.305248
1032,2021-05-25T00:00:00+00:00,USDC,2904960265.3229713,2177718114.9413567
1033,2021-05-24T00:00:00+00:00,USDC,2897088191.29155,2225641346.1580424
1034,2021-05-23T00:00:00+00:00,USDC,2860466982.043174,2207245119.4469075
1035,2021-05-22T00:00:00+00:00,USDC,3505681781.449769,2908633994.59558
1036,2021-05-21T00:00:00+00:00,USDC,3162331558.328261,2566420837.4215646
1037,2021-05-20T00:00:00+00:00,USDC,2819209879.0131855,2418065180.4183397
1038,2021-05-19T00:00:00+00:00,USDC,2703722049.384461,2411588106.121219
1039,2021-05-18T00:00:00+00:00,USDC,3148095928.5191836,2802945197.667418
1040,2021-05-17T00:00:00+00:00,USDC,3096832067.7774506,2750424943.504603
1041,2021-05-16T00:00:00+00:00,USDC,3059843629.703081,2765957518.9853015
1042,2021-05-15T00:00:00+00:00,USDC,3025039337.165101,2728330025.5765395
1043,2021-05-14T00:00:00+00:00,USDC,3003818815.8160753,2727296103.919789
1044,2021-05-13T00:00:00+00:00,USDC,2927035978.0448656,2644943227.5457883
1045,2021-05-12T00:00:00+00:00,USDC,2836770759.536123,2594266430.3690414
1046,2021-05-11T00:00:00+00:00,USDC,2823267113.4975286,2580889032.1046777
1047,2021-05-10T00:00:00+00:00,USDC,2825397699.9596424,2568547041.485307
1048,2021-05-09T00:00:00+00:00,USDC,2794097694.658002,2527308718.8072577
1049,2021-05-08T00:00:00+00:00,USDC,2853821015.759493,2604679856.3763785
1050,2021-05-07T00:00:00+00:00,USDC,2838179976.9448657,2591390782.415741
1051,2021-05-06T00:00:00+00:00,USDC,2885624378.507411,2649235358.149765
1052,2021-05-05T00:00:00+00:00,USDC,2793536720.82912,2534300184.806815
1053,2021-05-04T00:00:00+00:00,USDC,2556282905.4248233,2322849700.407921
1054,2021-05-03T00:00:00+00:00,USDC,2442909737.000134,2223349219.260905
1055,2021-05-02T00:00:00+00:00,USDC,2500625472.5461736,2250170192.884283
1056,2021-05-01T00:00:00+00:00,USDC,2516284846.6151657,2269107261.5048494
1057,2021-04-30T00:00:00+00:00,USDC,2479100478.2044,2243453968.6630497
1058,2021-04-29T00:00:00+00:00,USDC,2152408036.7257314,1952409145.0526352
1059,2021-04-28T00:00:00+00:00,USDC,1841258003.3876147,1664376059.4945207
1060,2021-04-27T00:00:00+00:00,USDC,1649350651.487409,1467251718.836418
1061,2021-04-26T00:00:00+00:00,USDC,1328133852.999799,1192229091.6822357
1062,2021-04-25T00:00:00+00:00,USDC,419014111.51626927,382937719.7927177
1063,2021-04-24T00:00:00+00:00,USDC,420012503.1597166,357601074.5248864
1064,2021-04-23T00:00:00+00:00,USDC,405400421.54377425,350887243.67677
1065,2021-04-22T00:00:00+00:00,USDC,410487262.78973323,369036841.45981866
1066,2021-04-21T00:00:00+00:00,USDC,405354615.584972,365640843.70882946
1067,2021-04-20T00:00:00+00:00,USDC,409511343.6120381,352533900.2690358
1068,2021-04-19T00:00:00+00:00,USDC,394062953.4163274,348707281.5079719
1069,2021-04-18T00:00:00+00:00,USDC,393302475.28918576,353489070.3331065
1070,2021-04-17T00:00:00+00:00,USDC,367351047.73046255,343528628.3191666
1071,2021-04-16T00:00:00+00:00,USDC,368732109.66872555,329788049.7249448
1072,2021-04-15T00:00:00+00:00,USDC,339963015.5721544,318145099.9191455
1073,2021-04-14T00:00:00+00:00,USDC,341896008.9823791,315956417.6384759
1074,2021-04-13T00:00:00+00:00,USDC,333922747.4155678,309045163.32331127
1075,2021-04-12T00:00:00+00:00,USDC,331443315.693795,305545088.4031295
1076,2021-04-11T00:00:00+00:00,USDC,327269414.2468243,302106417.04272693
1077,2021-04-10T00:00:00+00:00,USDC,324851850.0653759,303289717.3134697
1078,2021-04-09T00:00:00+00:00,USDC,331309344.33312976,303048471.09496427
1079,2021-04-08T00:00:00+00:00,USDC,339043881.87368447,310159102.2307856
1080,2021-04-07T00:00:00+00:00,USDC,348621834.4661294,316389838.1158219
1081,2021-04-06T00:00:00+00:00,USDC,346329986.4268278,317364300.75973225
1082,2021-04-05T00:00:00+00:00,USDC,339638677.7178332,310216475.9912289
1083,2021-04-04T00:00:00+00:00,USDC,337503029.9309835,312967944.1076707
1084,2021-04-03T00:00:00+00:00,USDC,329175962.6839835,313949622.1606764
1085,2021-04-02T00:00:00+00:00,USDC,354808077.782532,323554891.9654027
1086,2021-04-01T00:00:00+00:00,USDC,354117323.70143104,319566573.5782993
1087,2021-03-31T00:00:00+00:00,USDC,337365305.2446467,308552075.9083998
1088,2021-03-30T00:00:00+00:00,USDC,348331770.9847077,317284149.4701087
1089,2021-03-29T00:00:00+00:00,USDC,344987638.8001238,311487878.0247487
1090,2021-03-28T00:00:00+00:00,USDC,337901405.3728988,304445122.76224583
1091,2021-03-27T00:00:00+00:00,USDC,337206116.645185,307508753.17425495
1092,2021-03-26T00:00:00+00:00,USDC,356525563.49577814,300567364.2107398
1093,2021-03-25T00:00:00+00:00,USDC,337603313.42692244,288205271.60590637
1094,2021-03-24T00:00:00+00:00,USDC,313186885.5946017,282621613.4771766
1095,2021-03-23T00:00:00+00:00,USDC,320690062.5683393,281641259.598376
1096,2021-03-22T00:00:00+00:00,USDC,317940683.5107091,277874296.2580392
1097,2021-03-21T00:00:00+00:00,USDC,325462013.89865834,278774923.8023891
1098,2021-03-20T00:00:00+00:00,USDC,308194331.7023091,277928672.06880814
1099,2021-03-19T00:00:00+00:00,USDC,291081268.65165806,266174195.865474
1100,2021-03-18T00:00:00+00:00,USDC,287846535.85649794,264070946.7012222
1101,2021-03-17T00:00:00+00:00,USDC,277848054.6791408,262235418.9765893
1102,2021-03-16T00:00:00+00:00,USDC,285955238.927578,262609372.85984325
1103,2021-03-15T00:00:00+00:00,USDC,284187825.0934214,256386556.40180936
1104,2021-03-14T00:00:00+00:00,USDC,278135784.07310516,249619116.03021032
1105,2021-03-13T00:00:00+00:00,USDC,265334350.6537052,240313269.78010172
1106,2021-03-12T00:00:00+00:00,USDC,265772756.5152088,227945454.54523355
1107,2021-03-11T00:00:00+00:00,USDC,244713453.6498623,228554220.5215482
1108,2021-03-10T00:00:00+00:00,USDC,235501837.5958553,230385719.0627913
1109,2021-03-09T00:00:00+00:00,USDC,247471990.66001686,230481628.10206664
1110,2021-03-08T00:00:00+00:00,USDC,247017505.1457365,239487764.99804133
1111,2021-03-07T00:00:00+00:00,USDC,241096150.0311429,230973016.09034932
1112,2021-03-06T00:00:00+00:00,USDC,263161244.65282685,234755556.92158467
1113,2021-03-05T00:00:00+00:00,USDC,265111533.1207221,225497976.2073406
1114,2021-03-04T00:00:00+00:00,USDC,269800408.1123702,232818840.44432697
1115,2021-03-03T00:00:00+00:00,USDC,256103563.00031772,233410764.2750995
1116,2021-03-02T00:00:00+00:00,USDC,253215964.61658716,228930932.3212452
1117,2021-03-01T00:00:00+00:00,USDC,260880513.30623525,230597011.2172271
1118,2021-02-28T00:00:00+00:00,USDC,254980661.5894712,205924421.69059682
1119,2021-02-27T00:00:00+00:00,USDC,224472996.67534745,204817877.12480444
1120,2021-02-26T00:00:00+00:00,USDC,227223772.90874815,197348728.9797531
1121,2021-02-25T00:00:00+00:00,USDC,218891622.4920269,200600623.3030122
1122,2021-02-24T00:00:00+00:00,USDC,214694323.6298532,197482738.50139388
1123,2021-02-23T00:00:00+00:00,USDC,213505876.4316106,195535614.05248463
1124,2021-02-22T00:00:00+00:00,USDC,222771888.11015972,202126175.8807521
1125,2021-02-21T00:00:00+00:00,USDC,212972634.0956741,193692984.7693535
1126,2021-02-20T00:00:00+00:00,USDC,207485262.384224,190653548.966714
1127,2021-02-19T00:00:00+00:00,USDC,194038571.05638307,177540906.94036138
1128,2021-02-18T00:00:00+00:00,USDC,193243669.18452913,178151178.3911699
1129,2021-02-17T00:00:00+00:00,USDC,187406809.95622644,177370574.31602222
1130,2021-02-16T00:00:00+00:00,USDC,183073756.10555372,168792899.6260985
1131,2021-02-15T00:00:00+00:00,USDC,177708540.82318553,166486139.1233473
1132,2021-02-14T00:00:00+00:00,USDC,178816806.87324995,159182083.4151757
1133,2021-02-13T00:00:00+00:00,USDC,167715237.54934645,152474190.11825016
1134,2021-02-12T00:00:00+00:00,USDC,156212629.99352807,145056297.65410283
1135,2021-02-11T00:00:00+00:00,USDC,154065526.75614575,141508599.40183115
1136,2021-02-10T00:00:00+00:00,USDC,139726150.89846304,132397606.10705717
1137,2021-02-09T00:00:00+00:00,USDC,133135473.61079326,127122712.70611325
1138,2021-02-08T00:00:00+00:00,USDC,129192257.24639618,126770593.66895375
1139,2021-02-07T00:00:00+00:00,USDC,124655297.15096097,111252874.6186023
1140,2021-02-06T00:00:00+00:00,USDC,123906208.01099207,108338691.02548969
1141,2021-02-05T00:00:00+00:00,USDC,118901637.65856914,109178889.79229014
1142,2021-02-04T00:00:00+00:00,USDC,112064152.78503488,106523985.67877527
1143,2021-02-03T00:00:00+00:00,USDC,112741465.86926177,104953032.8965104
1144,2021-02-02T00:00:00+00:00,USDC,107980344.38427196,102914299.23164798
1145,2021-02-01T00:00:00+00:00,USDC,106606283.03825548,97954057.83712806
1146,2021-01-31T00:00:00+00:00,USDC,96420210.9559643,87308943.85385464
1147,2021-01-30T00:00:00+00:00,USDC,94831341.56332561,86304001.01338136
1148,2021-01-29T00:00:00+00:00,USDC,90216627.51796122,83646806.28996296
1149,2021-01-28T00:00:00+00:00,USDC,91876749.55870937,73791440.7205476
1150,2021-01-27T00:00:00+00:00,USDC,76555055.21401955,67359129.71576262
1151,2021-01-26T00:00:00+00:00,USDC,75319246.10858281,64423337.14797883
1152,2021-01-25T00:00:00+00:00,USDC,69996520.79567814,57720736.92234939
1153,2021-01-24T00:00:00+00:00,USDC,62945367.1010042,58203542.10376522
1154,2021-01-23T00:00:00+00:00,USDC,64920635.18341385,58803118.926190585
1155,2021-01-22T00:00:00+00:00,USDC,61659699.357189454,57524623.2862195
1156,2021-01-21T00:00:00+00:00,USDC,58719953.17078693,51287932.7574585
1157,2021-01-20T00:00:00+00:00,USDC,55360970.92803809,50738774.187092796
1158,2021-01-19T00:00:00+00:00,USDC,53691672.87901437,49260764.272055216
1159,2021-01-18T00:00:00+00:00,USDC,49470112.080670886,45906415.85724073
1160,2021-01-17T00:00:00+00:00,USDC,47541211.31978733,44000343.024509646
1161,2021-01-16T00:00:00+00:00,USDC,50462380.42683808,42952574.961309105
1162,2021-01-15T00:00:00+00:00,USDC,43662478.27090548,39844535.79503718
1163,2021-01-14T00:00:00+00:00,USDC,43050587.27822658,39159450.44441854
1164,2021-01-13T00:00:00+00:00,USDC,39201088.48417311,34426462.27084885
1165,2021-01-12T00:00:00+00:00,USDC,35787028.39289474,31121690.059774294
1166,2021-01-11T00:00:00+00:00,USDC,41512636.223578855,30141835.85231127
1167,2021-01-10T00:00:00+00:00,USDC,48662253.39179964,44292770.77364642
1168,2021-01-09T00:00:00+00:00,USDC,43364357.822132505,39304913.585277796
1169,2021-01-08T00:00:00+00:00,USDC,40468404.320036925,39421251.19458982
1170,2021-01-07T00:00:00+00:00,USDC,41207079.21952681,37879049.3375915
1171,2021-01-06T00:00:00+00:00,USDC,37178882.4719901,34497241.91783099
1172,2021-01-05T00:00:00+00:00,USDC,29293516.651034337,26378806.781480744
1173,2021-01-04T00:00:00+00:00,USDC,27346638.474509962,24372481.023317404
1174,2021-01-03T00:00:00+00:00,USDC,26390367.39029485,24723754.220224373
1175,2021-01-02T00:00:00+00:00,USDC,26110469.730632648,22958474.84132398
1176,2021-01-01T00:00:00+00:00,USDC,20207951.338100646,17953430.200522795
1177,2020-12-31T00:00:00+00:00,USDC,17603738.78436422,14774409.501751581
1178,2020-12-30T00:00:00+00:00,USDC,15757396.800591312,13879418.939757943
1179,2020-12-29T00:00:00+00:00,USDC,19943307.51626623,13022051.255666142
1180,2020-12-28T00:00:00+00:00,USDC,9216123.176145187,8649694.782833198
1181,2020-12-27T00:00:00+00:00,USDC,9204333.489632986,8472303.615121277
1182,2020-12-26T00:00:00+00:00,USDC,8597776.364926606,7726400.771568772
1183,2020-12-25T00:00:00+00:00,USDC,8295996.672112411,7416700.044751082
1184,2020-12-24T00:00:00+00:00,USDC,8002837.541695492,7315999.492549422
1185,2020-12-23T00:00:00+00:00,USDC,7311500.992281398,6598937.900448429
1186,2020-12-22T00:00:00+00:00,USDC,7872084.824024845,7150190.1359794205
1187,2020-12-21T00:00:00+00:00,USDC,7988841.894593652,7234933.342232174
1188,2020-12-20T00:00:00+00:00,USDC,8024719.925261337,7436379.277975118
1189,2020-12-19T00:00:00+00:00,USDC,7574370.618675155,6520759.228633634
1190,2020-12-18T00:00:00+00:00,USDC,7048998.388720109,6363037.439746044
1191,2020-12-17T00:00:00+00:00,USDC,6729978.715825397,6128656.813596711
1192,2020-12-16T00:00:00+00:00,USDC,7318740.181024669,6722973.149393724
1193,2020-12-15T00:00:00+00:00,USDC,6796620.342024724,5291899.552110129
1194,2020-12-14T00:00:00+00:00,USDC,5648168.165898546,5433923.06901266
1195,2020-12-13T00:00:00+00:00,USDC,5323208.406564294,4812859.320237186
1196,2020-12-12T00:00:00+00:00,USDC,3808334.5681985444,3527147.3760402403
1197,2020-12-11T00:00:00+00:00,USDC,3760808.699605171,3263524.9320293968
1198,2020-12-10T00:00:00+00:00,USDC,3469589.1175304158,3130038.1772916145
1199,2020-12-09T00:00:00+00:00,USDC,3477784.287621835,3276332.6795135937
1200,2020-12-08T00:00:00+00:00,USDC,3354206.5228890004,2941604.943402
1201,2020-12-07T00:00:00+00:00,USDC,3412646.099400895,2603449.6798329237
1202,2020-12-06T00:00:00+00:00,USDC,1221914.559814638,1093416.4693071377
1203,2020-12-05T00:00:00+00:00,USDC,974326.1121792085,926608.012582117
1204,2020-12-04T00:00:00+00:00,USDC,594382.3128594384,521113.88580860203
1205,2020-12-03T00:00:00+00:00,USDC,445684.6284401297,420058.4349315579
1206,2020-12-02T00:00:00+00:00,USDC,9906.6179199558,1.500657
1207,2020-12-01T00:00:00+00:00,USDC,0.0,
1208,2022-07-27T00:00:00+00:00,USDT,492226887.0375591,263958158.75480253
1209,2022-07-26T00:00:00+00:00,USDT,493422861.241674,267696892.3198148
1210,2022-07-25T00:00:00+00:00,USDT,498149650.98731667,269368093.3441327
1211,2022-07-24T00:00:00+00:00,USDT,505623946.2273107,272468151.3805744
1212,2022-07-23T00:00:00+00:00,USDT,505492540.50405693,278164332.8891304
1213,2022-07-22T00:00:00+00:00,USDT,473948759.5355535,278448002.973506
1214,2022-07-21T00:00:00+00:00,USDT,479310057.70661056,284790403.6863548
1215,2022-07-20T00:00:00+00:00,USDT,494369182.7541346,279657566.1300746
1216,2022-07-19T00:00:00+00:00,USDT,505553200.28696847,282205095.57673234
1217,2022-07-18T00:00:00+00:00,USDT,548846757.3545065,277584313.12774646
1218,2022-07-17T00:00:00+00:00,USDT,481192948.4854967,283460120.9190739
1219,2022-07-16T00:00:00+00:00,USDT,484460534.1786485,284974313.8341629
1220,2022-07-15T00:00:00+00:00,USDT,488869457.235561,283378092.93872833
1221,2022-07-14T00:00:00+00:00,USDT,491093167.0683078,285499945.5189677
1222,2022-07-13T00:00:00+00:00,USDT,490985487.0538436,288731674.85330176
1223,2022-07-12T00:00:00+00:00,USDT,491723604.11864066,289296156.6962265
1224,2022-07-11T00:00:00+00:00,USDT,489304363.55792654,293655705.4483881
1225,2022-07-10T00:00:00+00:00,USDT,487702704.70738715,299107663.7453187
1226,2022-07-09T00:00:00+00:00,USDT,488911283.1090481,299375155.33309054
1227,2022-07-08T00:00:00+00:00,USDT,486849683.3989063,298406108.01577336
1228,2022-07-07T00:00:00+00:00,USDT,494049451.49005544,294483604.1128387
1229,2022-07-06T00:00:00+00:00,USDT,488749230.3033167,294167000.13011146
1230,2022-07-05T00:00:00+00:00,USDT,516289483.889961,275363630.026643
1231,2022-07-04T00:00:00+00:00,USDT,512849908.27925044,276879085.7031492
1232,2022-07-03T00:00:00+00:00,USDT,511832715.30602396,274913644.1346006
1233,2022-07-02T00:00:00+00:00,USDT,513176863.393808,275732773.7328
1234,2022-07-01T00:00:00+00:00,USDT,511505810.738232,273256449.81477535
1235,2022-06-30T00:00:00+00:00,USDT,509691535.03373265,257014182.69443673
1236,2022-06-29T00:00:00+00:00,USDT,510681872.5575127,256172874.10065556
1237,2022-06-28T00:00:00+00:00,USDT,515014549.81979054,257427417.7712596
1238,2022-06-27T00:00:00+00:00,USDT,517665825.7127073,239582804.8326364
1239,2022-06-26T00:00:00+00:00,USDT,519291983.3064788,227595984.7146711
1240,2022-06-25T00:00:00+00:00,USDT,525053198.42639136,227320756.0018369
1241,2022-06-24T00:00:00+00:00,USDT,526754684.78556734,221340981.01578185
1242,2022-06-23T00:00:00+00:00,USDT,531221307.77146846,211653824.74900976
1243,2022-06-22T00:00:00+00:00,USDT,544756549.1591675,211263632.9728573
1244,2022-06-21T00:00:00+00:00,USDT,300669377.3752916,226315033.2493981
1245,2022-06-20T00:00:00+00:00,USDT,280292155.74753094,224317763.47675183
1246,2022-06-19T00:00:00+00:00,USDT,284256353.5562359,231491253.96249107
1247,2022-06-18T00:00:00+00:00,USDT,288574994.24043614,227824784.0319754
1248,2022-06-17T00:00:00+00:00,USDT,481590756.01745033,314258141.9107456
1249,2022-06-16T00:00:00+00:00,USDT,496307246.337256,310848326.1624874
1250,2022-06-15T00:00:00+00:00,USDT,807294766.9837607,295490616.99596876
1251,2022-06-14T00:00:00+00:00,USDT,818780748.2414811,296215312.33782625
1252,2022-06-13T00:00:00+00:00,USDT,839819259.0739878,365326619.0146824
1253,2022-06-12T00:00:00+00:00,USDT,867501255.3195981,426798879.6000879
1254,2022-06-11T00:00:00+00:00,USDT,862450391.2520591,439319671.36380064
1255,2022-06-10T00:00:00+00:00,USDT,878940572.1086226,458938182.7171796
1256,2022-06-09T00:00:00+00:00,USDT,882444309.578985,462031273.2335897
1257,2022-06-08T00:00:00+00:00,USDT,883576485.5117451,566334413.9110131
