,Source,Target,Volume
0,{'symbol': 'USDC'},{'symbol': 'WETH'},6787383.056544794
1,{'symbol': 'WETH'},{'symbol': 'USDC'},7985140.94398265
2,{'symbol': 'WETH'},{'symbol': 'CULT'},319569.04222944245
3,{'symbol': 'CULT'},{'symbol': 'WETH'},336688.82061052526
4,{'symbol': 'WETH'},{'symbol': 'USDT'},4233406.202486125
5,{'symbol': 'USDT'},{'symbol': 'WETH'},3593453.5925543834
6,{'symbol': 'APE'},{'symbol': 'WETH'},74504.27329387299
7,{'symbol': 'WETH'},{'symbol': 'APE'},72887.3138371472
8,{'symbol': 'ELON'},{'symbol': 'WETH'},312851.78817129094
9,{'symbol': 'WETH'},{'symbol': 'ELON'},284508.3700490106
10,{'symbol': 'QOM'},{'symbol': 'WETH'},174661.2883826488
11,{'symbol': 'WETH'},{'symbol': 'QOM'},177640.88162607708
12,{'symbol': 'SAITAMA'},{'symbol': 'WETH'},764637.7433234166
13,{'symbol': 'WETH'},{'symbol': 'SAITAMA'},925335.6401071586
14,{'symbol': 'XMON'},{'symbol': 'WETH'},287767.8437504145
15,{'symbol': 'WETH'},{'symbol': 'XMON'},365013.54874898895
16,{'symbol': 'DAI'},{'symbol': 'WETH'},653581.056458626
17,{'symbol': 'WETH'},{'symbol': 'DAI'},776004.8244188989
18,{'symbol': 'WETH'},{'symbol': 'FOX'},122069.82571920476
19,{'symbol': 'FOX'},{'symbol': 'WETH'},154312.65267196184
20,{'symbol': 'WETH'},{'symbol': 'LOOKS'},37391.94837058632
21,{'symbol': 'LOOKS'},{'symbol': 'WETH'},42910.419988765534
22,{'symbol': 'STRONG'},{'symbol': 'WETH'},21518.53454575592
23,{'symbol': 'WETH'},{'symbol': 'STRONG'},13623.617594268835
24,{'symbol': 'SHIB'},{'symbol': 'WETH'},310337.8402495013
25,{'symbol': 'WETH'},{'symbol': 'SHIB'},319964.14838899544
26,{'symbol': 'USDC'},{'symbol': 'USDT'},249607.7095221121
27,{'symbol': 'USDT'},{'symbol': 'USDC'},238102.8608388098
28,{'symbol': 'X2Y2'},{'symbol': 'WETH'},404150.50997554825
29,{'symbol': 'WETH'},{'symbol': 'X2Y2'},432467.93411917216
30,{'symbol': 'WETH'},{'symbol': 'VEMP'},8636.332796634615
31,{'symbol': 'VEMP'},{'symbol': 'WETH'},18578.87488241006
32,{'symbol': 'UNI'},{'symbol': 'WETH'},645403.1613528588
33,{'symbol': 'WETH'},{'symbol': 'UNI'},729064.8573354316
34,{'symbol': 'STARL'},{'symbol': 'WETH'},446464.4662701503
35,{'symbol': 'WETH'},{'symbol': 'STARL'},461284.6767469913
36,{'symbol': 'PAXG'},{'symbol': 'WETH'},843352.9939129263
37,{'symbol': 'WETH'},{'symbol': 'PAXG'},969250.7399976932
38,{'symbol': 'HEX'},{'symbol': 'WETH'},217220.2331579366
39,{'symbol': 'WETH'},{'symbol': 'HEX'},228124.1528867424
40,{'symbol': 'WETH'},{'symbol': 'SUPER'},15770.24752910746
41,{'symbol': 'SUPER'},{'symbol': 'WETH'},93352.78606728824
42,{'symbol': 'MOOV'},{'symbol': 'WETH'},15008.826908241945
43,{'symbol': 'WETH'},{'symbol': 'MOOV'},17282.06919243848
44,{'symbol': 'ALI'},{'symbol': 'USDC'},34353.513448204896
45,{'symbol': 'USDC'},{'symbol': 'ALI'},69267.79281836846
46,{'symbol': 'AUDIO'},{'symbol': 'WETH'},109862.81379998248
47,{'symbol': 'WETH'},{'symbol': 'AUDIO'},70256.79938075144
48,{'symbol': 'MC'},{'symbol': 'WETH'},118637.19652408728
49,{'symbol': 'WETH'},{'symbol': 'MC'},41405.199104862215
50,{'symbol': 'BOND'},{'symbol': 'USDC'},205674.7767572775
51,{'symbol': 'USDC'},{'symbol': 'BOND'},131212.45922654332
52,{'symbol': 'KUMA'},{'symbol': 'WETH'},48069.12844411839
53,{'symbol': 'WETH'},{'symbol': 'KUMA'},13879.552516084535
54,{'symbol': 'WETH'},{'symbol': 'WRLD'},10079.879391190654
55,{'symbol': 'WRLD'},{'symbol': 'WETH'},10255.05290006238
56,{'symbol': 'SAND'},{'symbol': 'WETH'},202160.78675531968
57,{'symbol': 'WETH'},{'symbol': 'SAND'},213608.1443063583
58,{'symbol': 'MPL'},{'symbol': 'USDC'},56958.756636990925
59,{'symbol': 'USDC'},{'symbol': 'MPL'},55670.663437749885
60,{'symbol': 'TOKE'},{'symbol': 'WETH'},89992.71045980505
61,{'symbol': 'WETH'},{'symbol': 'TOKE'},41780.47381218312
62,{'symbol': 'WOO'},{'symbol': 'WETH'},185049.170620695
63,{'symbol': 'WETH'},{'symbol': 'WOO'},176010.94560363406
64,{'symbol': 'KIBA'},{'symbol': 'WETH'},42834.2465255631
65,{'symbol': 'WETH'},{'symbol': 'KIBA'},19228.10475263351
66,{'symbol': 'UFO'},{'symbol': 'WETH'},62229.17500307593
67,{'symbol': 'WETH'},{'symbol': 'UFO'},55416.382229940944
68,{'symbol': 'VADER'},{'symbol': 'WETH'},57592.762279141534
69,{'symbol': 'WETH'},{'symbol': 'VADER'},35552.58402415634
