,Source,Target,Volume
0,{'symbol': 'USDC'},{'symbol': 'WETH'},10629804.954021042
1,{'symbol': 'WETH'},{'symbol': 'USDC'},8871132.992602017
2,{'symbol': 'WETH'},{'symbol': 'CULT'},470985.4128810105
3,{'symbol': 'CULT'},{'symbol': 'WETH'},490699.40839354845
4,{'symbol': 'WETH'},{'symbol': 'USDT'},4362060.282265006
5,{'symbol': 'USDT'},{'symbol': 'WETH'},5142722.125704461
6,{'symbol': 'APE'},{'symbol': 'WETH'},209848.3973776833
7,{'symbol': 'WETH'},{'symbol': 'APE'},225603.3934377306
8,{'symbol': 'ELON'},{'symbol': 'WETH'},534413.9300282252
9,{'symbol': 'WETH'},{'symbol': 'ELON'},543924.367480176
10,{'symbol': 'QOM'},{'symbol': 'WETH'},711516.7262231404
11,{'symbol': 'WETH'},{'symbol': 'QOM'},820957.7698251815
12,{'symbol': 'SAITAMA'},{'symbol': 'WETH'},995593.655647122
13,{'symbol': 'WETH'},{'symbol': 'SAITAMA'},850629.9936025494
14,{'symbol': 'XMON'},{'symbol': 'WETH'},332723.2428133246
15,{'symbol': 'WETH'},{'symbol': 'XMON'},195466.36710923625
16,{'symbol': 'DAI'},{'symbol': 'WETH'},2382163.530350991
17,{'symbol': 'WETH'},{'symbol': 'DAI'},2288527.4510318185
18,{'symbol': 'WETH'},{'symbol': 'FOX'},98302.51961687776
19,{'symbol': 'FOX'},{'symbol': 'WETH'},149678.58971719016
20,{'symbol': 'WETH'},{'symbol': 'LOOKS'},876687.1541688744
21,{'symbol': 'LOOKS'},{'symbol': 'WETH'},867818.837476407
22,{'symbol': 'STRONG'},{'symbol': 'WETH'},19931.80801393376
23,{'symbol': 'WETH'},{'symbol': 'STRONG'},27615.10341371615
24,{'symbol': 'SHIB'},{'symbol': 'WETH'},361425.54088264593
25,{'symbol': 'WETH'},{'symbol': 'SHIB'},369422.25911056
26,{'symbol': 'USDC'},{'symbol': 'USDT'},273580.35864535935
27,{'symbol': 'USDT'},{'symbol': 'USDC'},265131.98923454294
28,{'symbol': 'X2Y2'},{'symbol': 'WETH'},514650.12895694096
29,{'symbol': 'WETH'},{'symbol': 'X2Y2'},449512.7988361936
30,{'symbol': 'WETH'},{'symbol': 'VEMP'},23323.76665789046
31,{'symbol': 'VEMP'},{'symbol': 'WETH'},15016.54729507864
32,{'symbol': 'UNI'},{'symbol': 'WETH'},530719.7176864713
33,{'symbol': 'WETH'},{'symbol': 'UNI'},772822.7306371059
34,{'symbol': 'STARL'},{'symbol': 'WETH'},213996.8623128456
35,{'symbol': 'WETH'},{'symbol': 'STARL'},304776.4490658675
36,{'symbol': 'PAXG'},{'symbol': 'WETH'},503445.6239128814
37,{'symbol': 'WETH'},{'symbol': 'PAXG'},316892.89932106866
38,{'symbol': 'HEX'},{'symbol': 'WETH'},671783.1338573439
39,{'symbol': 'WETH'},{'symbol': 'HEX'},680580.336559315
40,{'symbol': 'WETH'},{'symbol': 'SUPER'},203777.8703254072
41,{'symbol': 'SUPER'},{'symbol': 'WETH'},136595.40300586558
42,{'symbol': 'MOOV'},{'symbol': 'WETH'},22453.822206605742
43,{'symbol': 'WETH'},{'symbol': 'MOOV'},21080.317615104497
44,{'symbol': 'ALI'},{'symbol': 'USDC'},49980.03392817344
45,{'symbol': 'USDC'},{'symbol': 'ALI'},85064.6070956708
46,{'symbol': 'AUDIO'},{'symbol': 'WETH'},90648.4327579312
47,{'symbol': 'WETH'},{'symbol': 'AUDIO'},127421.17830666991
48,{'symbol': 'MC'},{'symbol': 'WETH'},70235.82547892907
49,{'symbol': 'WETH'},{'symbol': 'MC'},285994.1645166281
50,{'symbol': 'BOND'},{'symbol': 'USDC'},205418.18832277288
51,{'symbol': 'USDC'},{'symbol': 'BOND'},311475.57741841185
52,{'symbol': 'KUMA'},{'symbol': 'WETH'},180974.50721645632
53,{'symbol': 'WETH'},{'symbol': 'KUMA'},147452.971355014
54,{'symbol': 'WETH'},{'symbol': 'WRLD'},31980.823441457764
55,{'symbol': 'WRLD'},{'symbol': 'WETH'},27545.890579989347
56,{'symbol': 'SAND'},{'symbol': 'WETH'},292175.0408814742
57,{'symbol': 'WETH'},{'symbol': 'SAND'},307276.5399102752
