,token,total_tvl,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
17,{'symbol': 'Shiryo-Inu'},320221.12333752203,0.009555456390901352,1512871.7746044623,782356.3807453468,730515.3938591155
18,{'symbol': 'REQ'},4838088.309830785,0.0011592293783600268,171284.0982348742,94912.31646151446,76371.78177335972
19,{'symbol': 'WOO'},16801503.614181288,0.005918200895680685,1078928.568241565,484554.7971604381,594373.7710811269
20,{'symbol': 'POLC'},3965261.407040504,0.04415070494471856,7312439.835921742,3614854.624923617,3697585.210998125
21,{'symbol': 'WILD'},4566258.36895339,0.034925450723832546,5650287.963088257,2859533.6639509443,2790754.2991373134
22,{'symbol': 'eXRD'},16608007.976204464,0.005414303639107257,2718296.3724935004,1410066.6346091826,1308229.7378843178
23,{'symbol': 'AUDIO'},10211345.711446078,0.012016791069718565,1849863.1971606207,983879.030459498,865984.1667011228
24,{'symbol': 'WBTC'},185527343.25539544,0.015193820864257598,3005055.5276996503,1243999.471586977,1761056.0561126731
25,{'symbol': 'TOKE'},152234192.6323949,0.015734015993911235,1939563.9795617764,1288228.1394017912,651335.8401599851
26,{'symbol': 'KISHU'},9005343.52748524,0.03978094678324442,6895208.848306989,3257079.125764979,3638129.72254201
27,{'symbol': 'DAO'},7210173.893640433,0.0018079160765140203,878228.0392651493,470842.1077925128,407385.9314726364
28,{'symbol': 'BOND'},27691594.40417432,0.0020089776132536847,1117205.5427977901,523205.2893496225,594000.2534481677
29,{'symbol': 'LINK'},75754833.98542902,0.021561174644418032,2615931.740164605,1765328.8204514617,850602.9197131435
30,{'symbol': 'EPIK'},1384019.315022327,0.041536936672438324,6624572.119326809,3400851.420685741,3223720.698641069
31,{'symbol': 'DERC'},6038185.228887806,0.00409153388358761,2134748.888248573,1065572.933876155,1069175.9543724183
32,{'symbol': 'UNI'},111477891.43920109,0.03166532425534545,4754452.818599014,2592609.653174616,2161843.1654243977
33,{'symbol': 'PBR'},2912837.046799237,0.028547457621429847,4431252.1132444665,2337333.2168047563,2093918.8964397104
34,{'symbol': 'KYL'},3545849.5346009647,0.024448568610373027,3747049.203652302,2001735.2253973768,1745313.9782549252
35,{'symbol': 'DYP'},2369494.091027804,0.0007604956377571651,152788.56554898518,62265.85004300337,90522.7155059818
36,{'symbol': 'KUMA'},11049087.801083315,0.023180551794175344,3679406.64226446,1897915.8988826063,1781490.743381854
37,{'symbol': 'KIBA'},1602357.671814103,0.0338575707952907,5261780.125675159,2772100.6160893952,2489679.509585763
38,{'symbol': '⚗️'},40957668.34809148,0.00450558182747661,725575.9901772562,368896.1099810028,356679.88019625336
39,{'symbol': 'KEEP'},13756174.146799996,0.008148376145516863,1251084.2065447005,667151.186648547,583933.0198961535
40,{'symbol': 'GRO'},10648132.186480405,0.0036586174644236227,1693064.4650025945,952826.9486254484,740237.516377146
41,{'symbol': 'USDT'},224408318.25758317,0.2793532534636731,51104319.889903575,25211932.005224384,25892387.884679187
42,{'symbol': 'SUPER'},30841344.012770507,0.034871612019979126,4999876.720333439,2855125.600979626,2144751.119353813
43,{'symbol': 'ICE'},8546791.731095757,0.06931351338667921,10884781.39287737,5675068.489829744,5209712.903047626
44,{'symbol': 'AMPL'},16154698.12902904,0.02745304763335833,4263959.250789956,2247728.010910621,2016231.2398793355
45,{'symbol': 'BEZOGE'},3758586.7182687614,0.017160802477676297,2434483.878268447,1405046.788754608,1029437.0895138388
46,{'symbol': 'AMP'},6955890.116997721,0.006166554608732817,988355.1693016432,504888.8454925647,483466.3238090784
47,{'symbol': 'NTVRK'},3222810.11888291,0.02405192589249122,3910638.1222377447,1969259.9622057136,1941378.1600320311
48,{'symbol': 'VEMP'},11481742.326993808,0.012897601953641466,2296527.5971484073,1055995.733950833,1240531.8631975742
