,Source,Target,Volume
0,{'symbol': 'USDC'},{'symbol': 'WETH'},12177675.069743771
1,{'symbol': 'WETH'},{'symbol': 'USDC'},16694710.393141918
2,{'symbol': 'WETH'},{'symbol': 'CULT'},3142922.3276465675
3,{'symbol': 'CULT'},{'symbol': 'WETH'},2819110.0703483336
4,{'symbol': 'WETH'},{'symbol': 'USDT'},8789434.49471467
5,{'symbol': 'USDT'},{'symbol': 'WETH'},6490567.350935047
6,{'symbol': 'APE'},{'symbol': 'WETH'},1726169.8877963128
7,{'symbol': 'WETH'},{'symbol': 'APE'},1629601.85208483
8,{'symbol': 'ELON'},{'symbol': 'WETH'},860169.9297875927
9,{'symbol': 'WETH'},{'symbol': 'ELON'},746778.1414997324
10,{'symbol': 'QOM'},{'symbol': 'WETH'},960549.5092029822
11,{'symbol': 'WETH'},{'symbol': 'QOM'},861331.1952932698
12,{'symbol': 'SAITAMA'},{'symbol': 'WETH'},446992.8886975744
13,{'symbol': 'WETH'},{'symbol': 'SAITAMA'},443539.5004123277
14,{'symbol': 'XMON'},{'symbol': 'WETH'},726074.0065809314
15,{'symbol': 'WETH'},{'symbol': 'XMON'},224218.9945613882
16,{'symbol': 'DAI'},{'symbol': 'WETH'},610628.9277508759
17,{'symbol': 'WETH'},{'symbol': 'DAI'},987001.476062402
18,{'symbol': 'WETH'},{'symbol': 'FOX'},263218.9209513453
19,{'symbol': 'FOX'},{'symbol': 'WETH'},223430.63980477216
20,{'symbol': 'WETH'},{'symbol': 'LOOKS'},167758.17070738025
21,{'symbol': 'LOOKS'},{'symbol': 'WETH'},177790.28995811247
22,{'symbol': 'STRONG'},{'symbol': 'WETH'},153923.84000554704
23,{'symbol': 'WETH'},{'symbol': 'STRONG'},128247.64773879612
24,{'symbol': 'SHIB'},{'symbol': 'WETH'},266070.59111430723
25,{'symbol': 'WETH'},{'symbol': 'SHIB'},256260.506728544
26,{'symbol': 'USDC'},{'symbol': 'USDT'},412511.33517249295
27,{'symbol': 'USDT'},{'symbol': 'USDC'},407198.9913105973
28,{'symbol': 'X2Y2'},{'symbol': 'WETH'},1026532.3219481484
29,{'symbol': 'WETH'},{'symbol': 'X2Y2'},1008264.2417338018
30,{'symbol': 'WETH'},{'symbol': 'VEMP'},220751.7179064566
31,{'symbol': 'VEMP'},{'symbol': 'WETH'},218998.96152263775
32,{'symbol': 'UNI'},{'symbol': 'WETH'},1209797.250510071
33,{'symbol': 'WETH'},{'symbol': 'UNI'},1120979.0210115314
34,{'symbol': 'STARL'},{'symbol': 'WETH'},594745.6424505678
35,{'symbol': 'WETH'},{'symbol': 'STARL'},455209.6578004539
36,{'symbol': 'PAXG'},{'symbol': 'WETH'},578198.3979314804
37,{'symbol': 'WETH'},{'symbol': 'PAXG'},1069258.6163841083
38,{'symbol': 'HEX'},{'symbol': 'WETH'},1385718.107455061
39,{'symbol': 'WETH'},{'symbol': 'HEX'},1357256.9104815111
40,{'symbol': 'WETH'},{'symbol': 'SUPER'},179277.94725178482
41,{'symbol': 'SUPER'},{'symbol': 'WETH'},335148.1016169638
42,{'symbol': 'MOOV'},{'symbol': 'WETH'},199895.01002658324
43,{'symbol': 'WETH'},{'symbol': 'MOOV'},171105.6768253356
44,{'symbol': 'ALI'},{'symbol': 'USDC'},68904.21112399542
45,{'symbol': 'USDC'},{'symbol': 'ALI'},34009.466051209485
46,{'symbol': 'AUDIO'},{'symbol': 'WETH'},237441.8709970716
47,{'symbol': 'WETH'},{'symbol': 'AUDIO'},171016.26652397346
48,{'symbol': 'MC'},{'symbol': 'WETH'},564336.2410542642
49,{'symbol': 'WETH'},{'symbol': 'MC'},193734.4554400824
50,{'symbol': 'BOND'},{'symbol': 'USDC'},287190.8744655248
51,{'symbol': 'USDC'},{'symbol': 'BOND'},71600.38042432771
52,{'symbol': 'KUMA'},{'symbol': 'WETH'},90812.42362035488
53,{'symbol': 'WETH'},{'symbol': 'KUMA'},64338.76405062775
54,{'symbol': 'WETH'},{'symbol': 'WRLD'},212789.47161508992
55,{'symbol': 'WRLD'},{'symbol': 'WETH'},121834.48773439962
56,{'symbol': 'SAND'},{'symbol': 'WETH'},391912.4786855004
57,{'symbol': 'WETH'},{'symbol': 'SAND'},272408.84470562224
58,{'symbol': 'MPL'},{'symbol': 'USDC'},544635.2157809861
59,{'symbol': 'USDC'},{'symbol': 'MPL'},520541.7606944384
60,{'symbol': 'TOKE'},{'symbol': 'WETH'},488618.303877618
61,{'symbol': 'WETH'},{'symbol': 'TOKE'},225095.6039690058
62,{'symbol': 'WOO'},{'symbol': 'WETH'},453016.621179279
63,{'symbol': 'WETH'},{'symbol': 'WOO'},316510.67553195124
64,{'symbol': 'KIBA'},{'symbol': 'WETH'},182233.3649995661
65,{'symbol': 'WETH'},{'symbol': 'KIBA'},116107.88450649756
66,{'symbol': 'UFO'},{'symbol': 'WETH'},183974.87165135343
67,{'symbol': 'WETH'},{'symbol': 'UFO'},80234.08893571713
68,{'symbol': 'VADER'},{'symbol': 'WETH'},358072.8866106352
