,Source,Target,Volume
0,{'symbol': 'USDC'},{'symbol': 'WETH'},33597041.860988095
1,{'symbol': 'WETH'},{'symbol': 'USDC'},40746525.81414766
2,{'symbol': 'WETH'},{'symbol': 'CULT'},1649043.9699771432
3,{'symbol': 'CULT'},{'symbol': 'WETH'},1735329.7044089993
4,{'symbol': 'WETH'},{'symbol': 'USDT'},20054822.393529598
5,{'symbol': 'USDT'},{'symbol': 'WETH'},16389324.571417948
6,{'symbol': 'APE'},{'symbol': 'WETH'},2273055.0699660806
7,{'symbol': 'WETH'},{'symbol': 'APE'},2024589.347208084
8,{'symbol': 'ELON'},{'symbol': 'WETH'},3440105.82849282
9,{'symbol': 'WETH'},{'symbol': 'ELON'},3227277.090122099
10,{'symbol': 'QOM'},{'symbol': 'WETH'},1507985.1406476423
11,{'symbol': 'WETH'},{'symbol': 'QOM'},1377692.1967006112
12,{'symbol': 'SAITAMA'},{'symbol': 'WETH'},1218710.3561126736
13,{'symbol': 'WETH'},{'symbol': 'SAITAMA'},933340.6166294594
14,{'symbol': 'XMON'},{'symbol': 'WETH'},1357008.3911027736
15,{'symbol': 'WETH'},{'symbol': 'XMON'},1035977.013468581
16,{'symbol': 'DAI'},{'symbol': 'WETH'},3342006.32332443
17,{'symbol': 'WETH'},{'symbol': 'DAI'},3943669.972085525
18,{'symbol': 'WETH'},{'symbol': 'FOX'},346169.6690168049
19,{'symbol': 'FOX'},{'symbol': 'WETH'},275552.4733191471
20,{'symbol': 'WETH'},{'symbol': 'LOOKS'},358739.5669863787
21,{'symbol': 'LOOKS'},{'symbol': 'WETH'},377863.9937458216
22,{'symbol': 'STRONG'},{'symbol': 'WETH'},85593.27039740587
23,{'symbol': 'WETH'},{'symbol': 'STRONG'},67865.89838311017
24,{'symbol': 'SHIB'},{'symbol': 'WETH'},1002855.7732464336
25,{'symbol': 'WETH'},{'symbol': 'SHIB'},813952.615824838
26,{'symbol': 'USDC'},{'symbol': 'USDT'},450892.7261190621
27,{'symbol': 'USDT'},{'symbol': 'USDC'},448281.1302527383
28,{'symbol': 'X2Y2'},{'symbol': 'WETH'},1553837.304576424
29,{'symbol': 'WETH'},{'symbol': 'X2Y2'},1425246.5600273577
30,{'symbol': 'WETH'},{'symbol': 'VEMP'},54272.5317296395
31,{'symbol': 'VEMP'},{'symbol': 'WETH'},96199.6512713417
32,{'symbol': 'UNI'},{'symbol': 'WETH'},2682676.603868582
33,{'symbol': 'WETH'},{'symbol': 'UNI'},2303962.4502221765
34,{'symbol': 'STARL'},{'symbol': 'WETH'},734205.854413758
35,{'symbol': 'WETH'},{'symbol': 'STARL'},532871.3529003671
36,{'symbol': 'PAXG'},{'symbol': 'WETH'},730915.2595278368
37,{'symbol': 'WETH'},{'symbol': 'PAXG'},1335100.2864995557
38,{'symbol': 'HEX'},{'symbol': 'WETH'},1749658.2613436482
39,{'symbol': 'WETH'},{'symbol': 'HEX'},1722436.1991941845
40,{'symbol': 'WETH'},{'symbol': 'SUPER'},349875.75721339736
41,{'symbol': 'SUPER'},{'symbol': 'WETH'},610601.053295424
42,{'symbol': 'MOOV'},{'symbol': 'WETH'},125156.47670634884
43,{'symbol': 'WETH'},{'symbol': 'MOOV'},101137.2538526036
44,{'symbol': 'ALI'},{'symbol': 'USDC'},203471.20996599228
45,{'symbol': 'USDC'},{'symbol': 'ALI'},40836.84376919598
46,{'symbol': 'AUDIO'},{'symbol': 'WETH'},393871.2902687204
47,{'symbol': 'WETH'},{'symbol': 'AUDIO'},276730.3390369683
48,{'symbol': 'MC'},{'symbol': 'WETH'},511589.84392476105
49,{'symbol': 'WETH'},{'symbol': 'MC'},162823.34625956503
50,{'symbol': 'BOND'},{'symbol': 'USDC'},2149205.9499274604
51,{'symbol': 'USDC'},{'symbol': 'BOND'},2347815.6884959056
52,{'symbol': 'KUMA'},{'symbol': 'WETH'},139620.93632593495
53,{'symbol': 'WETH'},{'symbol': 'KUMA'},36815.46454311391
54,{'symbol': 'WETH'},{'symbol': 'WRLD'},22561.02271318399
55,{'symbol': 'WRLD'},{'symbol': 'WETH'},23052.01551788939
56,{'symbol': 'SAND'},{'symbol': 'WETH'},518881.6176780055
57,{'symbol': 'WETH'},{'symbol': 'SAND'},459897.5362218333
58,{'symbol': 'MPL'},{'symbol': 'USDC'},360004.55631266604
59,{'symbol': 'USDC'},{'symbol': 'MPL'},283546.9775088645
60,{'symbol': 'TOKE'},{'symbol': 'WETH'},940426.5158216648
61,{'symbol': 'WETH'},{'symbol': 'TOKE'},687155.2893576359
62,{'symbol': 'WOO'},{'symbol': 'WETH'},928857.5960425218
63,{'symbol': 'WETH'},{'symbol': 'WOO'},807923.4981203801
64,{'symbol': 'KIBA'},{'symbol': 'WETH'},228533.3051324049
65,{'symbol': 'WETH'},{'symbol': 'KIBA'},202420.55602221235
66,{'symbol': 'UFO'},{'symbol': 'WETH'},412386.095323986
67,{'symbol': 'WETH'},{'symbol': 'UFO'},240910.87967129948
68,{'symbol': 'VADER'},{'symbol': 'WETH'},736735.2464293267
69,{'symbol': 'WETH'},{'symbol': 'VADER'},522224.7315934011
70,{'symbol': 'WETH'},{'symbol': 'FLOKI'},159292.37561716698
71,{'symbol': 'FLOKI'},{'symbol': 'WETH'},226293.46519185783
72,{'symbol': 'HIGH'},{'symbol': 'WETH'},310638.68156079453
73,{'symbol': 'WETH'},{'symbol': 'HIGH'},206565.10640580632
74,{'symbol': '10SET'},{'symbol': 'WETH'},157407.387567644
75,{'symbol': 'WETH'},{'symbol': '10SET'},137750.30095458523
76,{'symbol': 'RAD'},{'symbol': 'USDC'},179998.89838105306
77,{'symbol': 'USDC'},{'symbol': 'RAD'},52635.24964298297
78,{'symbol': 'MRI'},{'symbol': 'WETH'},255919.4344516587
79,{'symbol': 'WETH'},{'symbol': 'MRI'},182836.30055108495
80,{'symbol': 'WILD'},{'symbol': 'WETH'},225886.9795299401
81,{'symbol': 'WETH'},{'symbol': 'WILD'},195484.94449562024
82,{'symbol': 'DEFIT'},{'symbol': 'WETH'},20444.36998366686
83,{'symbol': 'WETH'},{'symbol': 'DEFIT'},30107.965544124745
84,{'symbol': 'FXS'},{'symbol': 'WETH'},409330.96876055485
85,{'symbol': 'WETH'},{'symbol': 'FXS'},371381.1206090885
86,{'symbol': 'RBN'},{'symbol': 'WETH'},293895.6455791818
87,{'symbol': 'WETH'},{'symbol': 'RBN'},269736.1087069531
88,{'symbol': 'KYL'},{'symbol': 'WETH'},39.18168247119676
89,{'symbol': 'WETH'},{'symbol': 'KYL'},0.0
90,{'symbol': 'F9'},{'symbol': 'WETH'},65385.88690295919
91,{'symbol': 'WETH'},{'symbol': 'F9'},41243.30864192574
92,{'symbol': 'WBTC'},{'symbol': 'WETH'},1457173.5811771965
93,{'symbol': 'WETH'},{'symbol': 'WBTC'},1460498.042263775
94,{'symbol': '$AKC'},{'symbol': 'WETH'},43967.90335116573
95,{'symbol': 'WETH'},{'symbol': '$AKC'},44854.69400400684
96,{'symbol': 'WETH'},{'symbol': 'ARC'},85808.3086499498
97,{'symbol': 'ARC'},{'symbol': 'WETH'},57860.99405327415
98,{'symbol': 'DOP'},{'symbol': 'WETH'},255055.6509236188
99,{'symbol': 'WETH'},{'symbol': 'DOP'},212276.2296888993
