,Source,Target,Volume
0,{'symbol': 'USDC'},{'symbol': 'WETH'},9311816.225646002
1,{'symbol': 'WETH'},{'symbol': 'USDC'},8440736.798659746
2,{'symbol': 'WETH'},{'symbol': 'CULT'},1748667.4418939073
3,{'symbol': 'CULT'},{'symbol': 'WETH'},1522934.3590949064
4,{'symbol': 'WETH'},{'symbol': 'USDT'},4589649.968108489
5,{'symbol': 'USDT'},{'symbol': 'WETH'},4918063.816125507
6,{'symbol': 'APE'},{'symbol': 'WETH'},2973422.0254524127
7,{'symbol': 'WETH'},{'symbol': 'APE'},2872283.64945091
8,{'symbol': 'ELON'},{'symbol': 'WETH'},535676.6649768584
9,{'symbol': 'WETH'},{'symbol': 'ELON'},313314.9962395988
10,{'symbol': 'QOM'},{'symbol': 'WETH'},1104899.624775611
11,{'symbol': 'WETH'},{'symbol': 'QOM'},1066292.103688822
12,{'symbol': 'SAITAMA'},{'symbol': 'WETH'},317804.7839706165
13,{'symbol': 'WETH'},{'symbol': 'SAITAMA'},246972.82421579643
14,{'symbol': 'XMON'},{'symbol': 'WETH'},557714.9788525363
15,{'symbol': 'WETH'},{'symbol': 'XMON'},700890.9460245145
16,{'symbol': 'DAI'},{'symbol': 'WETH'},607973.9376760719
17,{'symbol': 'WETH'},{'symbol': 'DAI'},540663.7400040982
18,{'symbol': 'WETH'},{'symbol': 'FOX'},112438.1606825302
19,{'symbol': 'FOX'},{'symbol': 'WETH'},246837.28677656013
20,{'symbol': 'WETH'},{'symbol': 'LOOKS'},3277094.182469403
21,{'symbol': 'LOOKS'},{'symbol': 'WETH'},3265715.29006061
22,{'symbol': 'STRONG'},{'symbol': 'WETH'},377830.265542481
23,{'symbol': 'WETH'},{'symbol': 'STRONG'},261953.18514249657
24,{'symbol': 'SHIB'},{'symbol': 'WETH'},256944.65692509373
25,{'symbol': 'WETH'},{'symbol': 'SHIB'},174350.32127104086
26,{'symbol': 'USDC'},{'symbol': 'USDT'},249099.15289883243
27,{'symbol': 'USDT'},{'symbol': 'USDC'},250918.26889672835
28,{'symbol': 'X2Y2'},{'symbol': 'WETH'},641097.1145867972
29,{'symbol': 'WETH'},{'symbol': 'X2Y2'},660550.6134780663
30,{'symbol': 'WETH'},{'symbol': 'VEMP'},113029.26028261668
31,{'symbol': 'VEMP'},{'symbol': 'WETH'},107808.91202161224
32,{'symbol': 'UNI'},{'symbol': 'WETH'},776898.5307485764
33,{'symbol': 'WETH'},{'symbol': 'UNI'},503909.0053917125
34,{'symbol': 'STARL'},{'symbol': 'WETH'},1038617.2675287626
35,{'symbol': 'WETH'},{'symbol': 'STARL'},1319282.1701508532
36,{'symbol': 'PAXG'},{'symbol': 'WETH'},472600.09769477457
37,{'symbol': 'WETH'},{'symbol': 'PAXG'},251986.9089358915
38,{'symbol': 'HEX'},{'symbol': 'WETH'},921831.7282389688
39,{'symbol': 'WETH'},{'symbol': 'HEX'},966273.6392653844
40,{'symbol': 'WETH'},{'symbol': 'SUPER'},1844778.5359929532
41,{'symbol': 'SUPER'},{'symbol': 'WETH'},1875451.2217460896
42,{'symbol': 'MOOV'},{'symbol': 'WETH'},404859.8435035827
43,{'symbol': 'WETH'},{'symbol': 'MOOV'},391590.7180973365
44,{'symbol': 'ALI'},{'symbol': 'USDC'},250406.10973957265
45,{'symbol': 'USDC'},{'symbol': 'ALI'},246260.831225234
46,{'symbol': 'AUDIO'},{'symbol': 'WETH'},237045.71773934783
47,{'symbol': 'WETH'},{'symbol': 'AUDIO'},160225.47842469008
48,{'symbol': 'MC'},{'symbol': 'WETH'},181953.770220941
49,{'symbol': 'WETH'},{'symbol': 'MC'},73386.24125729706
50,{'symbol': 'BOND'},{'symbol': 'USDC'},135197.18718804646
51,{'symbol': 'USDC'},{'symbol': 'BOND'},123324.7725970539
52,{'symbol': 'KUMA'},{'symbol': 'WETH'},132059.93156498534
53,{'symbol': 'WETH'},{'symbol': 'KUMA'},43939.83758235258
54,{'symbol': 'WETH'},{'symbol': 'WRLD'},4350952.286979249
55,{'symbol': 'WRLD'},{'symbol': 'WETH'},2213355.4505462977
56,{'symbol': 'SAND'},{'symbol': 'WETH'},375639.24419120577
57,{'symbol': 'WETH'},{'symbol': 'SAND'},326460.3103437585
58,{'symbol': 'MPL'},{'symbol': 'USDC'},271789.1902378473
59,{'symbol': 'USDC'},{'symbol': 'MPL'},242555.2100258527
60,{'symbol': 'TOKE'},{'symbol': 'WETH'},92751.24131822566
61,{'symbol': 'WETH'},{'symbol': 'TOKE'},58266.43106956154
62,{'symbol': 'WOO'},{'symbol': 'WETH'},532871.8469726414
63,{'symbol': 'WETH'},{'symbol': 'WOO'},376009.3116867367
64,{'symbol': 'KIBA'},{'symbol': 'WETH'},112258.82047927202
65,{'symbol': 'WETH'},{'symbol': 'KIBA'},84177.71683490189
