,Source,Target,Volume
0,{'symbol': 'USDC'},{'symbol': 'WETH'},11953167.146785548
1,{'symbol': 'WETH'},{'symbol': 'USDC'},10608937.115936182
2,{'symbol': 'WETH'},{'symbol': 'CULT'},819404.7470339265
3,{'symbol': 'CULT'},{'symbol': 'WETH'},921617.725722812
4,{'symbol': 'WETH'},{'symbol': 'USDT'},5301380.787164026
5,{'symbol': 'USDT'},{'symbol': 'WETH'},5912561.090127491
6,{'symbol': 'APE'},{'symbol': 'WETH'},241626.90158028432
7,{'symbol': 'WETH'},{'symbol': 'APE'},237596.78741113973
8,{'symbol': 'ELON'},{'symbol': 'WETH'},1599472.1240415168
9,{'symbol': 'WETH'},{'symbol': 'ELON'},1182520.249143992
10,{'symbol': 'QOM'},{'symbol': 'WETH'},268005.0335885649
11,{'symbol': 'WETH'},{'symbol': 'QOM'},284655.49274243484
12,{'symbol': 'SAITAMA'},{'symbol': 'WETH'},2588045.013550516
13,{'symbol': 'WETH'},{'symbol': 'SAITAMA'},1914830.9523873
14,{'symbol': 'XMON'},{'symbol': 'WETH'},157467.8161012675
15,{'symbol': 'WETH'},{'symbol': 'XMON'},111684.77789981823
16,{'symbol': 'DAI'},{'symbol': 'WETH'},1674800.6500918732
17,{'symbol': 'WETH'},{'symbol': 'DAI'},1566323.0988443678
18,{'symbol': 'WETH'},{'symbol': 'FOX'},74032.54648422595
19,{'symbol': 'FOX'},{'symbol': 'WETH'},103798.01381784255
20,{'symbol': 'WETH'},{'symbol': 'LOOKS'},350366.3914126091
21,{'symbol': 'LOOKS'},{'symbol': 'WETH'},354390.97110441566
22,{'symbol': 'STRONG'},{'symbol': 'WETH'},49169.70734224957
23,{'symbol': 'WETH'},{'symbol': 'STRONG'},42537.96920299612
24,{'symbol': 'SHIB'},{'symbol': 'WETH'},1041891.2369111708
25,{'symbol': 'WETH'},{'symbol': 'SHIB'},1027419.4239896932
26,{'symbol': 'USDC'},{'symbol': 'USDT'},494114.3724228774
27,{'symbol': 'USDT'},{'symbol': 'USDC'},500941.8297860464
28,{'symbol': 'X2Y2'},{'symbol': 'WETH'},1016773.6601030644
29,{'symbol': 'WETH'},{'symbol': 'X2Y2'},1025756.7782731015
30,{'symbol': 'WETH'},{'symbol': 'VEMP'},44936.532089180015
31,{'symbol': 'VEMP'},{'symbol': 'WETH'},135000.74002326615
32,{'symbol': 'UNI'},{'symbol': 'WETH'},762037.7824025492
33,{'symbol': 'WETH'},{'symbol': 'UNI'},665434.3068701881
34,{'symbol': 'STARL'},{'symbol': 'WETH'},580022.0564466248
35,{'symbol': 'WETH'},{'symbol': 'STARL'},576088.8379135312
36,{'symbol': 'PAXG'},{'symbol': 'WETH'},604910.2295667242
37,{'symbol': 'WETH'},{'symbol': 'PAXG'},527986.1707927141
38,{'symbol': 'HEX'},{'symbol': 'WETH'},379030.8154325468
39,{'symbol': 'WETH'},{'symbol': 'HEX'},373708.14367982
40,{'symbol': 'WETH'},{'symbol': 'SUPER'},353277.5822539751
41,{'symbol': 'SUPER'},{'symbol': 'WETH'},382654.0792104041
42,{'symbol': 'MOOV'},{'symbol': 'WETH'},70156.14406199643
43,{'symbol': 'WETH'},{'symbol': 'MOOV'},76617.55179932344
44,{'symbol': 'ALI'},{'symbol': 'USDC'},42910.19521924984
45,{'symbol': 'USDC'},{'symbol': 'ALI'},33162.49448195811
46,{'symbol': 'AUDIO'},{'symbol': 'WETH'},152438.9579507693
47,{'symbol': 'WETH'},{'symbol': 'AUDIO'},170226.205824825
48,{'symbol': 'MC'},{'symbol': 'WETH'},233927.7537737131
49,{'symbol': 'WETH'},{'symbol': 'MC'},57526.38343088798
50,{'symbol': 'BOND'},{'symbol': 'USDC'},229473.8959240213
51,{'symbol': 'USDC'},{'symbol': 'BOND'},198500.82267576715
52,{'symbol': 'KUMA'},{'symbol': 'WETH'},71076.69160940989
53,{'symbol': 'WETH'},{'symbol': 'KUMA'},48728.56588326399
54,{'symbol': 'WETH'},{'symbol': 'WRLD'},50344.364453593866
55,{'symbol': 'WRLD'},{'symbol': 'WETH'},33826.28767135366
56,{'symbol': 'SAND'},{'symbol': 'WETH'},691405.9366379243
57,{'symbol': 'WETH'},{'symbol': 'SAND'},801865.7536645524
58,{'symbol': 'MPL'},{'symbol': 'USDC'},81956.7367055682
59,{'symbol': 'USDC'},{'symbol': 'MPL'},63271.8255276708
60,{'symbol': 'TOKE'},{'symbol': 'WETH'},60043.37849918319
61,{'symbol': 'WETH'},{'symbol': 'TOKE'},32183.90121785052
62,{'symbol': 'WOO'},{'symbol': 'WETH'},342069.736215181
63,{'symbol': 'WETH'},{'symbol': 'WOO'},400401.4691449056
64,{'symbol': 'KIBA'},{'symbol': 'WETH'},101250.6316085118
65,{'symbol': 'WETH'},{'symbol': 'KIBA'},52977.28237852874
66,{'symbol': 'UFO'},{'symbol': 'WETH'},116394.87696505948
67,{'symbol': 'WETH'},{'symbol': 'UFO'},123510.09958488843
68,{'symbol': 'VADER'},{'symbol': 'WETH'},98643.73142679162
69,{'symbol': 'WETH'},{'symbol': 'VADER'},105949.34423640434
70,{'symbol': 'WETH'},{'symbol': 'FLOKI'},51388.93677986803
71,{'symbol': 'FLOKI'},{'symbol': 'WETH'},83302.89503866609
72,{'symbol': 'HIGH'},{'symbol': 'WETH'},212461.88997259573
73,{'symbol': 'WETH'},{'symbol': 'HIGH'},221549.379130545
74,{'symbol': '10SET'},{'symbol': 'WETH'},10385.565623519657
75,{'symbol': 'WETH'},{'symbol': '10SET'},4499.612084485217
76,{'symbol': 'RAD'},{'symbol': 'USDC'},109500.2159658216
77,{'symbol': 'USDC'},{'symbol': 'RAD'},144482.99479094348
78,{'symbol': 'MRI'},{'symbol': 'WETH'},68153.94506271234
79,{'symbol': 'WETH'},{'symbol': 'MRI'},46622.575546583466
80,{'symbol': 'WILD'},{'symbol': 'WETH'},193709.39953405832
81,{'symbol': 'WETH'},{'symbol': 'WILD'},129093.79338336496
