,token,total_tvl,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
18,{'symbol': 'MC'},32166749.84925686,0.007414831204530114,136399.6355595441,115385.15180279962,21014.48375674448
19,{'symbol': 'BOND'},7977258.688088537,0.013918631677273046,387505.6869683881,260485.7931844532,127019.8937839349
20,{'symbol': 'KUMA'},2002877.03896372,0.02461817665768455,1023587.3446007762,383093.2859293697,640494.0586714065
21,{'symbol': 'SAND'},4444536.210600293,0.015601253485987591,515234.84769489337,242777.3407295942,272457.50696529914
22,{'symbol': 'MPL'},1947814.822790831,0.0035749544778411004,124293.53527908007,66904.91381270638,57388.62146637369
23,{'symbol': 'TOKE'},10648561.917777069,0.002373729738999704,75055.76939128121,36938.55715905824,38117.21223222296
24,{'symbol': 'WOO'},4455374.216421866,0.016058964985739926,498458.6871704703,249899.9723073093,248558.714863161
25,{'symbol': 'KIBA'},1099248.872722798,0.003067360412597658,62035.18746387943,47732.42128900372,14302.766174875707
26,{'symbol': 'UFO'},6190079.331765759,0.019599310267241415,363563.0915711892,304992.70017558493,58570.39139560425
27,{'symbol': 'VADER'},2663242.58648946,0.010668353883143356,194487.71013353398,166014.5185153266,28473.19161820738
28,{'symbol': 'HIGH'},5656168.259190223,0.027383517286636124,720540.3296543444,426125.85665910994,294414.4729952344
29,{'symbol': '10SET'},6420108.04101817,0.0010417643921027085,24660.060715506974,16211.31205954921,8448.748655957765
30,{'symbol': 'RAD'},3809827.4760933206,0.0055422226300539616,149883.02460773606,103722.13959449326,46160.88501324281
31,{'symbol': 'MRI'},842977.7508567561,0.0069996397707278,191888.28016757144,108924.19196500348,82964.08820256797
32,{'symbol': 'WILD'},3885576.1193155134,0.008598698792033356,234202.73230355373,133807.78847927853,100394.9438242752
33,{'symbol': 'DEFIT'},614497.6697892735,0.005027367504586617,108222.39517467702,78232.87498854713,29989.52018612988
34,{'symbol': 'FXS'},754441.6674099056,0.009957028694458553,303095.150485386,154945.3029642819,148149.8475211041
35,{'symbol': 'RBN'},1956254.3149681725,0.04813621374542164,1477935.2551422103,749066.860326386,728868.3948158242
36,{'symbol': 'KYL'},2461.009009656388,2.844656375818231e-05,684.2952517553258,442.6683476623338,241.62690409299205
37,{'symbol': 'F9'},816077.256712159,0.0004943897772454143,13318.927459484265,7693.396912712376,5625.530546771888
38,{'symbol': 'WBTC'},21686361.14624929,0.008047037022445315,273037.1968266779,125223.15920426162,147814.03762241625
39,{'symbol': '$AKC'},1009307.9874643416,0.0020944067747361776,75475.56314307112,32591.900877271062,42883.66226580006
40,{'symbol': 'DOP'},898877.2870858276,0.005041882821426712,139033.77680104802,78458.7536351234,60575.02316592461
41,{'symbol': 'CULT'},6003763.253828293,0.04040193048334642,1095330.8744083461,628710.5873831557,466620.2870251904
42,{'symbol': 'USDT'},127009561.0010997,0.22200463664851708,7883411.1739185145,3478842.425988106,4404568.747930408
43,{'symbol': 'FOX'},15907087.974435093,0.005197473219771362,264638.8938849212,80879.95800739281,183758.9358775284
44,{'symbol': 'LOOKS'},474715.68595188175,0.019845805197855722,609265.5176941776,308828.50630562374,300437.01138855383
45,{'symbol': 'VEMP'},3126452.730883378,0.0016365522382262687,32092.42604899373,25467.043447406075,6625.382601587656
46,{'symbol': 'SUPER'},8876360.667201376,0.01593691369563202,375169.5108407432,248000.6834026298,127168.8274381134
47,{'symbol': 'WRLD'},50958.60185142431,0.033910308079512355,711264.954431542,527691.856699817,183573.0977317249
48,{'symbol': 'FLOKI'},2673209.377638417,0.002960484168433141,62502.846829573085,46069.2773391458,16433.569490427282
49,{'symbol': 'ARC'},1079710.1315206187,0.00033765313315031737,13688.763703972241,5254.355352208346,8434.408351763896
