,token,total_tvl,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,{'symbol': 'USDC'},204786328.1256073,0.6308746542943235,15956156.179164037,8618497.539064072,7337658.640099965
1,{'symbol': 'WETH'},495397871.5964727,0.6739254277600721,39473283.274831265,18719679.659328457,20753603.615502805
2,{'symbol': 'APE'},869479.0464475799,0.005668575693824321,147391.5871310202,72887.3138371472,74504.27329387299
3,{'symbol': 'ELON'},15981207.83888308,0.022126720635538714,597360.1582203016,284508.3700490106,312851.78817129094
4,{'symbol': 'QOM'},3509370.518491628,0.01381544648585879,352302.1700087259,177640.88162607708,174661.2883826488
5,{'symbol': 'SAITAMA'},6512358.562612622,0.07196499420818961,1689973.383430575,925335.6401071586,764637.7433234166
6,{'symbol': 'XMON'},6518117.905032754,0.028387751193274836,652781.3924994034,365013.54874898895,287767.8437504145
7,{'symbol': 'DAI'},18057660.12651527,0.06035127177028014,1429585.8808775248,776004.8244188989,653581.056458626
8,{'symbol': 'STRONG'},871919.3456847235,0.001059532907597289,35142.15214002476,13623.617594268835,21518.53454575592
9,{'symbol': 'SHIB'},1912677.808056184,0.02488417941297044,630301.9886384967,319964.14838899544,310337.8402495013
10,{'symbol': 'X2Y2'},5539218.992462582,0.03363379840260967,836618.4440947204,432467.93411917216,404150.50997554825
11,{'symbol': 'UNI'},20892279.19590872,0.056700667262165494,1374468.0186882904,729064.8573354316,645403.1613528588
12,{'symbol': 'STARL'},4708359.845898954,0.03587492759554744,907749.1430171416,461284.6767469913,446464.4662701503
13,{'symbol': 'PAXG'},22925106.52548155,0.07538034942881898,1812603.7339106195,969250.7399976932,843352.9939129263
14,{'symbol': 'HEX'},1438881.487430422,0.017741620045393924,445344.386044679,228124.1528867424,217220.2331579366
15,{'symbol': 'MOOV'},345250.34263501584,0.0013440571782097738,32290.896100680424,17282.06919243848,15008.826908241945
16,{'symbol': 'ALI'},2477293.4129795018,0.005042949174579392,103621.30626657335,69267.79281836846,34353.513448204896
17,{'symbol': 'AUDIO'},3079608.320378896,0.005463995918212119,180119.61318073393,70256.79938075144,109862.81379998248
18,{'symbol': 'MC'},29773987.374176744,0.0032201557841490575,160042.3956289495,41405.199104862215,118637.19652408728
19,{'symbol': 'BOND'},7759576.352753712,0.009552747908196067,336887.2359838208,131212.45922654332,205674.7767572775
20,{'symbol': 'KUMA'},1476559.5479612362,0.0010794374204765162,61948.680960202924,13879.552516084535,48069.12844411839
21,{'symbol': 'SAND'},3952055.6399600846,0.01661268430777078,415768.931061678,213608.1443063583,202160.78675531968
22,{'symbol': 'MPL'},1959213.5459265711,0.004053028323969346,112629.4200747408,55670.663437749885,56958.756636990925
23,{'symbol': 'TOKE'},4578934.716237448,0.0032493415638469975,131773.18427198817,41780.47381218312,89992.71045980505
24,{'symbol': 'WOO'},4074554.000765388,0.013688683470007316,361060.11622432905,176010.94560363406,185049.170620695
25,{'symbol': 'KIBA'},957381.2371289596,0.0014954038158494466,62062.35127819661,19228.10475263351,42834.2465255631
26,{'symbol': 'UFO'},5915219.800180439,0.004309830350590081,117645.55723301688,55416.382229940944,62229.17500307593
27,{'symbol': 'VADER'},2194246.6712357625,0.0027649875272158617,93145.34630329788,35552.58402415634,57592.762279141534
28,{'symbol': 'HIGH'},5498540.342963523,0.0348714286921021,831445.690953855,448381.5519655162,383064.1389883389
29,{'symbol': '10SET'},7171184.88160605,0.0112267879997398,357657.503406149,144355.5602885656,213301.94311758337
30,{'symbol': 'RAD'},3830488.667907055,0.003240997731300307,142783.6459505374,44516.95855039757,98266.68740013982
31,{'symbol': 'MRI'},635776.7470283617,0.002349532982566381,64747.0089100478,30210.61323351776,34536.39567653004
32,{'symbol': 'WILD'},3403335.9372868207,0.00604671853934083,173554.6285693195,77749.52574806195,95805.10282125756
33,{'symbol': 'DEFIT'},517929.1408154322,0.004154359861781462,98648.8472495664,53417.3216330164,45231.52561655001
34,{'symbol': 'FXS'},307926.8162007738,0.0019592516451806255,51634.90216022541,25192.322950509257,26442.579209716147
35,{'symbol': 'RBN'},1783874.1224565485,0.03932596198591062,988658.7791571859,505658.54423318,483000.234924006
36,{'symbol': 'KYL'},1751.8126418025713,6.360699617110307e-05,1588.4114808120974,817.8673696133153,770.544111198782
37,{'symbol': 'F9'},709804.5492592549,0.00021102405132505952,3439.877855123456,2713.375826113278,726.5020290101779
38,{'symbol': 'WBTC'},20311106.659391,0.006440620983162614,200553.58832510363,82814.37670794908,117739.21161715456
39,{'symbol': '$AKC'},813716.3957554281,0.0016548127893133398,48931.376145541726,21277.80691855508,27653.56922698665
40,{'symbol': 'DOP'},706708.4783676891,0.0006112710812018402,20535.558969455502,7859.806332597673,12675.752636857827
41,{'symbol': 'CULT'},5330674.868654219,0.02485345130605287,656257.8628399677,319569.04222944245,336688.82061052526
42,{'symbol': 'USDT'},119070682.41512044,0.347411866149981,8314570.36540143,4483013.912008237,3831556.4533931934
43,{'symbol': 'FOX'},14208130.95868476,0.009493586889034103,276382.4783911666,122069.82571920476,154312.65267196184
44,{'symbol': 'LOOKS'},393490.28834662266,0.0029080381553341526,80302.36835935185,37391.94837058632,42910.419988765534
