,Source,Target,Volume
0,{'symbol': 'USDC'},{'symbol': 'WETH'},11549136.11666721
1,{'symbol': 'WETH'},{'symbol': 'USDC'},9500410.790693607
2,{'symbol': 'WETH'},{'symbol': 'CULT'},628710.5873831557
3,{'symbol': 'CULT'},{'symbol': 'WETH'},466620.2870251904
4,{'symbol': 'WETH'},{'symbol': 'USDT'},3335582.796894867
5,{'symbol': 'USDT'},{'symbol': 'WETH'},4266100.699205355
6,{'symbol': 'APE'},{'symbol': 'WETH'},122541.45252515732
7,{'symbol': 'WETH'},{'symbol': 'APE'},127146.53736639142
8,{'symbol': 'ELON'},{'symbol': 'WETH'},443893.9709894074
9,{'symbol': 'WETH'},{'symbol': 'ELON'},783847.3535290309
10,{'symbol': 'QOM'},{'symbol': 'WETH'},135667.41622302443
11,{'symbol': 'WETH'},{'symbol': 'QOM'},130563.63380549256
12,{'symbol': 'SAITAMA'},{'symbol': 'WETH'},436855.2395692008
13,{'symbol': 'WETH'},{'symbol': 'SAITAMA'},572005.2627555114
14,{'symbol': 'XMON'},{'symbol': 'WETH'},160146.10271863564
15,{'symbol': 'WETH'},{'symbol': 'XMON'},381970.1183152926
16,{'symbol': 'DAI'},{'symbol': 'WETH'},1669221.2488433763
17,{'symbol': 'WETH'},{'symbol': 'DAI'},1485937.9850932192
18,{'symbol': 'WETH'},{'symbol': 'FOX'},80879.95800739281
19,{'symbol': 'FOX'},{'symbol': 'WETH'},183758.9358775284
20,{'symbol': 'WETH'},{'symbol': 'LOOKS'},308828.50630562374
21,{'symbol': 'LOOKS'},{'symbol': 'WETH'},300437.01138855383
22,{'symbol': 'STRONG'},{'symbol': 'WETH'},63919.83528938947
23,{'symbol': 'WETH'},{'symbol': 'STRONG'},79710.9474769814
24,{'symbol': 'SHIB'},{'symbol': 'WETH'},263347.45699581393
25,{'symbol': 'WETH'},{'symbol': 'SHIB'},255106.6251274629
26,{'symbol': 'USDC'},{'symbol': 'USDT'},143259.62909323888
27,{'symbol': 'USDT'},{'symbol': 'USDC'},138468.04872505387
28,{'symbol': 'X2Y2'},{'symbol': 'WETH'},688074.7433695827
29,{'symbol': 'WETH'},{'symbol': 'X2Y2'},545523.7917304878
30,{'symbol': 'WETH'},{'symbol': 'VEMP'},25467.043447406075
31,{'symbol': 'VEMP'},{'symbol': 'WETH'},6625.382601587656
32,{'symbol': 'UNI'},{'symbol': 'WETH'},950233.0878047938
33,{'symbol': 'WETH'},{'symbol': 'UNI'},998342.572875693
34,{'symbol': 'STARL'},{'symbol': 'WETH'},477023.927768444
35,{'symbol': 'WETH'},{'symbol': 'STARL'},469857.1796307287
36,{'symbol': 'PAXG'},{'symbol': 'WETH'},562670.8939717644
37,{'symbol': 'WETH'},{'symbol': 'PAXG'},293480.9578236734
38,{'symbol': 'HEX'},{'symbol': 'WETH'},341999.7014566427
39,{'symbol': 'WETH'},{'symbol': 'HEX'},374963.339457343
40,{'symbol': 'WETH'},{'symbol': 'SUPER'},248000.6834026298
41,{'symbol': 'SUPER'},{'symbol': 'WETH'},127168.8274381134
42,{'symbol': 'MOOV'},{'symbol': 'WETH'},43190.58778202903
43,{'symbol': 'WETH'},{'symbol': 'MOOV'},39952.16251434184
44,{'symbol': 'ALI'},{'symbol': 'USDC'},1084.2462022101536
45,{'symbol': 'USDC'},{'symbol': 'ALI'},66919.3448591133
46,{'symbol': 'AUDIO'},{'symbol': 'WETH'},153313.29394465566
47,{'symbol': 'WETH'},{'symbol': 'AUDIO'},246143.3148617461
48,{'symbol': 'MC'},{'symbol': 'WETH'},21014.48375674448
49,{'symbol': 'WETH'},{'symbol': 'MC'},115385.15180279962
50,{'symbol': 'BOND'},{'symbol': 'USDC'},127019.8937839349
51,{'symbol': 'USDC'},{'symbol': 'BOND'},260485.7931844532
52,{'symbol': 'KUMA'},{'symbol': 'WETH'},640494.0586714065
53,{'symbol': 'WETH'},{'symbol': 'KUMA'},383093.2859293697
54,{'symbol': 'WETH'},{'symbol': 'WRLD'},527691.856699817
55,{'symbol': 'WRLD'},{'symbol': 'WETH'},183573.0977317249
56,{'symbol': 'SAND'},{'symbol': 'WETH'},272457.50696529914
57,{'symbol': 'WETH'},{'symbol': 'SAND'},242777.3407295942
58,{'symbol': 'MPL'},{'symbol': 'USDC'},57388.62146637369
59,{'symbol': 'USDC'},{'symbol': 'MPL'},66904.91381270638
60,{'symbol': 'TOKE'},{'symbol': 'WETH'},38117.21223222296
61,{'symbol': 'WETH'},{'symbol': 'TOKE'},36938.55715905824
62,{'symbol': 'WOO'},{'symbol': 'WETH'},248558.714863161
63,{'symbol': 'WETH'},{'symbol': 'WOO'},249899.9723073093
64,{'symbol': 'KIBA'},{'symbol': 'WETH'},14302.766174875707
65,{'symbol': 'WETH'},{'symbol': 'KIBA'},47732.42128900372
66,{'symbol': 'UFO'},{'symbol': 'WETH'},58570.39139560425
67,{'symbol': 'WETH'},{'symbol': 'UFO'},304992.70017558493
68,{'symbol': 'VADER'},{'symbol': 'WETH'},28473.19161820738
69,{'symbol': 'WETH'},{'symbol': 'VADER'},166014.5185153266
