,Source,Target,Volume
0,{'symbol': 'USDC'},{'symbol': 'WETH'},7441395.896241547
1,{'symbol': 'WETH'},{'symbol': 'USDC'},11898148.060253013
2,{'symbol': 'WETH'},{'symbol': 'CULT'},469333.98773141473
3,{'symbol': 'CULT'},{'symbol': 'WETH'},589828.9411248113
4,{'symbol': 'WETH'},{'symbol': 'USDT'},8261942.136809664
5,{'symbol': 'USDT'},{'symbol': 'WETH'},6167756.433179051
6,{'symbol': 'APE'},{'symbol': 'WETH'},183208.28514715863
7,{'symbol': 'WETH'},{'symbol': 'APE'},177787.4118774614
8,{'symbol': 'ELON'},{'symbol': 'WETH'},631945.6224076992
9,{'symbol': 'WETH'},{'symbol': 'ELON'},591560.0048562634
10,{'symbol': 'QOM'},{'symbol': 'WETH'},528295.3421547931
11,{'symbol': 'WETH'},{'symbol': 'QOM'},597772.6665351999
12,{'symbol': 'SAITAMA'},{'symbol': 'WETH'},1155817.0973935097
13,{'symbol': 'WETH'},{'symbol': 'SAITAMA'},1052064.6546903506
14,{'symbol': 'XMON'},{'symbol': 'WETH'},541120.6943835465
15,{'symbol': 'WETH'},{'symbol': 'XMON'},190861.83268235976
16,{'symbol': 'DAI'},{'symbol': 'WETH'},2317146.6701484886
17,{'symbol': 'WETH'},{'symbol': 'DAI'},3015019.81248607
18,{'symbol': 'WETH'},{'symbol': 'FOX'},103290.45094833296
19,{'symbol': 'FOX'},{'symbol': 'WETH'},102781.3611552574
20,{'symbol': 'WETH'},{'symbol': 'LOOKS'},325139.1925251316
21,{'symbol': 'LOOKS'},{'symbol': 'WETH'},347689.2320804995
22,{'symbol': 'STRONG'},{'symbol': 'WETH'},19086.366192783786
23,{'symbol': 'WETH'},{'symbol': 'STRONG'},18498.919556980225
24,{'symbol': 'SHIB'},{'symbol': 'WETH'},1371909.6136215322
25,{'symbol': 'WETH'},{'symbol': 'SHIB'},1376662.7366893122
26,{'symbol': 'USDC'},{'symbol': 'USDT'},254243.27528252048
27,{'symbol': 'USDT'},{'symbol': 'USDC'},242604.25663034088
28,{'symbol': 'X2Y2'},{'symbol': 'WETH'},433326.62262898654
29,{'symbol': 'WETH'},{'symbol': 'X2Y2'},252044.1158570376
30,{'symbol': 'WETH'},{'symbol': 'VEMP'},14204.407168553633
31,{'symbol': 'VEMP'},{'symbol': 'WETH'},19698.67404557602
