,Source,Target,Volume
0,{'symbol': 'USDC'},{'symbol': 'WETH'},11530756.026067682
1,{'symbol': 'WETH'},{'symbol': 'USDC'},7833159.849556912
2,{'symbol': 'WETH'},{'symbol': 'CULT'},2773838.931000202
3,{'symbol': 'CULT'},{'symbol': 'WETH'},2770379.483535626
4,{'symbol': 'WETH'},{'symbol': 'USDT'},5331687.73219234
5,{'symbol': 'USDT'},{'symbol': 'WETH'},7135458.457275591
6,{'symbol': 'APE'},{'symbol': 'WETH'},3884012.7829734543
7,{'symbol': 'WETH'},{'symbol': 'APE'},3966366.632595013
8,{'symbol': 'ELON'},{'symbol': 'WETH'},446157.4697359595
9,{'symbol': 'WETH'},{'symbol': 'ELON'},612687.3847834988
10,{'symbol': 'QOM'},{'symbol': 'WETH'},569170.1564762227
11,{'symbol': 'WETH'},{'symbol': 'QOM'},599951.9038835032
12,{'symbol': 'SAITAMA'},{'symbol': 'WETH'},904433.8720282308
13,{'symbol': 'WETH'},{'symbol': 'SAITAMA'},974838.598143538
14,{'symbol': 'XMON'},{'symbol': 'WETH'},185683.4730594231
15,{'symbol': 'WETH'},{'symbol': 'XMON'},290604.4125750706
16,{'symbol': 'DAI'},{'symbol': 'WETH'},774442.1517253971
17,{'symbol': 'WETH'},{'symbol': 'DAI'},491235.0951141865
18,{'symbol': 'WETH'},{'symbol': 'FOX'},19189.261420215145
19,{'symbol': 'FOX'},{'symbol': 'WETH'},203177.42336857895
20,{'symbol': 'WETH'},{'symbol': 'LOOKS'},795186.7597110365
21,{'symbol': 'LOOKS'},{'symbol': 'WETH'},774726.2229817186
22,{'symbol': 'STRONG'},{'symbol': 'WETH'},365821.85754315817
23,{'symbol': 'WETH'},{'symbol': 'STRONG'},434543.3512510339
24,{'symbol': 'SHIB'},{'symbol': 'WETH'},195060.89485735356
25,{'symbol': 'WETH'},{'symbol': 'SHIB'},216307.629738828
26,{'symbol': 'USDC'},{'symbol': 'USDT'},644113.2943697261
27,{'symbol': 'USDT'},{'symbol': 'USDC'},666963.0308800073
28,{'symbol': 'X2Y2'},{'symbol': 'WETH'},1148220.2828647073
29,{'symbol': 'WETH'},{'symbol': 'X2Y2'},1396814.5141896282
30,{'symbol': 'WETH'},{'symbol': 'VEMP'},49210.429567989966
31,{'symbol': 'VEMP'},{'symbol': 'WETH'},24076.088717822186
32,{'symbol': 'UNI'},{'symbol': 'WETH'},620317.7673573468
33,{'symbol': 'WETH'},{'symbol': 'UNI'},1336486.4070543337
34,{'symbol': 'STARL'},{'symbol': 'WETH'},650420.8823801547
35,{'symbol': 'WETH'},{'symbol': 'STARL'},789617.4465289603
36,{'symbol': 'PAXG'},{'symbol': 'WETH'},493519.1997373395
37,{'symbol': 'WETH'},{'symbol': 'PAXG'},199628.21913838247
38,{'symbol': 'HEX'},{'symbol': 'WETH'},999964.449008772
39,{'symbol': 'WETH'},{'symbol': 'HEX'},1034863.876684757
40,{'symbol': 'WETH'},{'symbol': 'SUPER'},1580668.0348383745
41,{'symbol': 'SUPER'},{'symbol': 'WETH'},1443080.6542081337
42,{'symbol': 'MOOV'},{'symbol': 'WETH'},206324.69918732467
43,{'symbol': 'WETH'},{'symbol': 'MOOV'},228141.5188641541
44,{'symbol': 'ALI'},{'symbol': 'USDC'},59228.50808294815
45,{'symbol': 'USDC'},{'symbol': 'ALI'},39922.09096610933
46,{'symbol': 'AUDIO'},{'symbol': 'WETH'},232768.1929071084
47,{'symbol': 'WETH'},{'symbol': 'AUDIO'},289066.0159779548
48,{'symbol': 'MC'},{'symbol': 'WETH'},285549.6747115219
49,{'symbol': 'WETH'},{'symbol': 'MC'},295624.43022698286
50,{'symbol': 'BOND'},{'symbol': 'USDC'},146282.84281660634
51,{'symbol': 'USDC'},{'symbol': 'BOND'},213955.8267739021
52,{'symbol': 'KUMA'},{'symbol': 'WETH'},339968.0742784093
53,{'symbol': 'WETH'},{'symbol': 'KUMA'},419835.73444634135
54,{'symbol': 'WETH'},{'symbol': 'WRLD'},5882036.735681057
55,{'symbol': 'WRLD'},{'symbol': 'WETH'},2977479.552658087
56,{'symbol': 'SAND'},{'symbol': 'WETH'},274137.8352252073
57,{'symbol': 'WETH'},{'symbol': 'SAND'},406624.8343401162
58,{'symbol': 'MPL'},{'symbol': 'USDC'},318952.96030604286
59,{'symbol': 'USDC'},{'symbol': 'MPL'},360335.3468729813
60,{'symbol': 'TOKE'},{'symbol': 'WETH'},667799.2000287266
61,{'symbol': 'WETH'},{'symbol': 'TOKE'},384150.7457631
62,{'symbol': 'WOO'},{'symbol': 'WETH'},416565.7796072112
63,{'symbol': 'WETH'},{'symbol': 'WOO'},562820.285012459
64,{'symbol': 'KIBA'},{'symbol': 'WETH'},54947.29978175103
65,{'symbol': 'WETH'},{'symbol': 'KIBA'},148386.76760322202
66,{'symbol': 'UFO'},{'symbol': 'WETH'},69248.0249296333
67,{'symbol': 'WETH'},{'symbol': 'UFO'},159143.58317350064
68,{'symbol': 'VADER'},{'symbol': 'WETH'},511833.5669362084
69,{'symbol': 'WETH'},{'symbol': 'VADER'},796346.4599742283
70,{'symbol': 'WETH'},{'symbol': 'FLOKI'},211075.2341977367
71,{'symbol': 'FLOKI'},{'symbol': 'WETH'},111031.5324164638
