,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,840326814.1719968,1,0.6652066008347567,584444764.3313172,297248660.64941037,287196103.6819069
1,FEI,82501740.84200704,1,0.06761774009506438,46566623.06523797,23216682.248734143,23349940.816503827
2,UST,4841680.770103266,1,0.0017442623300343632,1822985.6509939334,1309927.4843326237,513058.1666613097
3,USDT,429589483.5796366,1,0.30351780137162176,206154776.8379035,109827019.1732426,96327757.66466089
4,EURS,11059125.42672106,1,0.01595596532253241,10568065.001898,5478511.650112,5089553.351786
5,DAI,196093853.88816863,1,0.15228394720107974,115419792.27532512,59246560.08489271,56173232.1904324
6,TRU,4822018.587775752,0,0.003146082785642472,2347278.654241756,1096920.1498777089,1250358.5043640472
7,TRIBE,2676625.029979708,0,3.967890346832254e-05,510120.43738442735,13834.533833024856,496285.9035514025
8,GTC,3602158.954007136,0,0.0018557792832899253,1482720.590245471,647040.0902532609,835680.4999922102
9,RUNE,5064401.665004097,0,0.002989007581650027,2176113.010265775,1042153.9634659007,1133959.0467998742
10,NEXO,564990.3132880509,0,0.0005354849490143613,367847.9806359401,186703.36114823428,181144.61948770584
11,wNXM,3337219.76894892,0,0.00012760379451348552,44490.61990404433,44490.61990404433,0.0
12,WOO,14813.074113452449,0,5.206188012314822e-05,36958.86370165179,18152.0097335745,18806.85396807729
13,AAVE,2130497.477887236,0,0.0006092368688456173,410786.0614826864,212417.86787523667,198368.1936074497
14,WBTC,277495054.588712,0,0.07802172114709527,50882505.69734851,27108284.647112697,23774221.050235815
15,YFI,2147778.6583198165,0,0.0005280669949280253,427186.7393193455,184117.00094651093,243069.73837283457
16,ERN,2312403.775239026,0,0.0006409659687111635,509715.3740057658,223480.6056832928,286234.76832247304
17,SLP,90181.42760181124,0,0.0011964946542922347,1009677.3905605325,417172.46014747495,592504.9304130574
18,WDOGE,13439908.538674336,0,0.007504168305276766,3093534.51562419,2616419.8411106886,477114.6745135017
19,PERP,8828458.476227112,0,0.0012675037988861774,691195.1530079019,441930.6648222378,249264.48818566403
20,RAI,7424779.63453898,0,0.0012549807291073382,3114405.8922403227,1362836.708269335,1751569.1839709876
21,COMP,6951278.326797236,0,0.0017668800619922446,1139914.3548687343,616044.292051482,523870.0628172521
22,1INCH,1266440.6125122495,0,0.0005712019675883507,415877.9532101314,199156.53547225968,216721.41773787167
23,QNT,287270.02874981106,0,0.0004521306950009706,295836.0924872786,157640.88344658507,138195.20904069356
24,MKR,16067329.455546943,0,0.00680997250962997,4156015.452378945,2374380.006787053,1781635.445591892
25,LEASH,1009115.395597221,0,0.001511358259183122,1111972.989520469,526953.4977743801,585019.4917460888
26,ETH2x-FLI,11886836.138303112,0,0.0050604368676441976,3810627.3458582237,1764383.058397295,2046244.287460929
27,SHIB,13129355.71328572,0,0.008260752072716926,5804201.072615206,2880212.0030216626,2923989.069593543
28,HEX,2612387.151974941,0,0.0006066749403116562,388667.7675132926,209009.73290932173,179658.0346039709
29,WETH,1094394103.8405411,0,0.6550752449089412,700047764.7066898,335135485.2643956,364912279.4422942
30,MATIC,11782921.838658812,0,0.013069863990733049,9222344.287295762,4556967.551210968,4665376.736084796
31,CEL,11633341.4735092,0,0.010606401596370444,7041704.064739622,3698051.329688061,3343652.7350515616
32,UNI,72736110.7984281,0,0.03132083918751201,22493190.12673333,10920392.741300777,11572797.385432553
33,LINK,34575384.493928485,0,0.025495621767104716,19842238.891702335,8889359.611777287,10952879.279925048
34,CRV,1267727.9302905237,0,0.0007247064781939485,396160.9101577852,252677.75606721963,143483.1540905656
