,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,1554560107.445489,1,0.6704721844190027,599149572.2104282,309149363.5940297,290000208.6163985
1,FRAX,221461973.81078795,1,0.010129652400003724,8130262.005696465,5362126.537047287,2768135.468649178
2,UST,18337442.38955621,1,0.006577723404719565,5240852.559894981,3384668.115413001,1856184.4444819796
3,USDT,524745534.884365,1,0.26403945042605803,191800240.42093343,106378297.33928008,85421943.08165334
4,LUSD,2588796.7539676414,1,0.003311799234539459,2439645.357488,1268602.6957359998,1171042.6617519998
5,MIM,4003238.1675711647,1,0.00536209651100529,5264172.587057,2053980.210429,3210192.376628
6,EURT,22671765.70730184,1,0.0032160225234946233,5133695.401749788,2351963.609480791,2781731.792268997
7,DAI,374321311.0199157,1,0.1102392048666823,103300184.99023592,42947809.648177326,60352375.3420586
8,FEI,57137958.470458925,1,0.005273003220123395,4340648.797018731,2275990.733311104,2064658.063707627
9,ETH2x-FLI,41761506.74327771,0,0.004370787518657079,3907277.9628098486,1667417.7621273862,2239860.2006824627
10,CRV,13346092.929817475,0,0.004024770266299218,3199265.752528505,1535415.1630256851,1663850.5895028198
11,NCR,4281162.975432963,0,0.0031174777669712426,2573176.556938897,1190681.7672274767,1382494.7897114202
12,ENS,19494106.369039807,0,0.004910117448713432,3990833.1211035354,1873167.481413485,2117665.6396900504
13,OHM,6193356.833704369,0,0.0005300390279301525,534524.6637497721,202205.320212642,332319.3435371301
14,MANA,4757905.84881784,0,0.0035465495560393643,2391767.69622681,1352978.0843297653,1038789.6118970448
15,NEXO,8479927.416939985,0,0.001777389335737827,1338498.3310493196,678058.7104668155,660439.6205825041
16,WBTC,561265044.0956836,0,0.10863334191290092,74414540.23261175,41902753.654911146,32511786.577700593
17,SHIB,14313350.93564859,0,0.002117916609937394,1512946.9095006785,807966.9302247982,704979.9792758805
18,BYTES,3110644.1789255366,0,0.001413576123998754,936551.758176386,539267.1062625579,397284.6519138281
19,FTM,28635749.49629094,0,0.012952295949936767,7495512.326946551,4941189.255956066,2554323.0709904847
20,HEX,38703763.35421927,0,0.009943239273433374,8315396.599242997,3808811.8431429975,4506584.7561
21,LINK,22948976.83494099,0,0.006141856489425622,4247996.101228022,2343065.307840054,1904930.793387968
22,STRONG,2972604.049446993,0,0.007202415998584944,5381551.033338046,2747659.6185487662,2633891.414789279
23,RBN,13736850.481516035,0,0.0010800399507850317,1011579.6599252559,412025.9312673049,599553.728657951
24,SAND,21565149.951218948,0,0.003497143719757093,2476182.291158489,1334130.1836669608,1142052.107491528
25,Metis,6857776.92148672,0,0.032998751936084585,24757766.704841107,12588739.413982932,12169027.290858174
26,WETH,1859854788.807095,0,0.6732210151844203,823785830.6183404,391877008.0869048,431908822.53143555
27,PEOPLE,28141949.03231532,0,0.007449431452589019,5575368.9202720355,2841893.884975177,2733475.0352968583
28,MATIC,31279527.190319315,0,0.04078636314674521,28008115.288073912,15559645.961548887,12448469.326525023
29,SPELL,11882483.688823065,0,0.0023850131513282976,2225001.1984858555,909861.9583900413,1315139.2400958142
30,GALA,11947236.76810911,0,0.008027198671342486,5887928.321213515,3062307.09856934,2825621.2226441745
31,IMX,8678207.169566192,0,0.002595178851391451,1911296.3602012317,990038.3613333128,921257.9988679189
