,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,720946994.0055467,1,0.6497504257140221,590284689.3190573,284010778.33245504,306273910.9866023
1,EURS,11476308.440058764,1,0.0017523204181671157,957554.389317,594237.182598,363317.206719
2,sUSD,2755384.468687224,1,0.0034382226861499935,1570714.0289505064,1165951.0104318266,404763.01851867983
3,FRAX,624374.2958745623,1,0.0018416951580811519,1110712.015933,624545.4487640001,486166.567169
4,USDT,328307214.2919107,1,0.18819763777130677,131528830.83191556,63239484.593953215,68289346.23796235
5,UST,3140616.5341025563,1,0.004075296608445273,4883176.852996679,2263016.768180589,2620160.0848160903
6,LUSD,1208087.7370041595,1,0.0006786572002107392,2469259.8410855588,1164354.4292429832,1304905.4118425755
7,FEI,7548036.840085523,1,0.018443500999706767,10974278.190864384,6254457.779344195,4719820.411520189
8,DAI,206332578.48727915,1,0.1284275317122578,89515019.32262874,45640787.124940224,43874232.19768852
9,PAX,34496675.68105905,1,0.0002952324411597731,1462968.1588072127,691799.3364663093,771168.8223409035
10,SLP,2373785.1945845927,0,0.0250376618622874,16068186.734731635,7918129.78857623,8150056.946155405
11,RAI,4271599.92169901,0,0.00032791889552669285,1166172.1946377987,562601.8825415783,603570.3120962203
12,YFI,4288884.5737870615,0,0.0015233696466822098,1856574.3257261976,481763.77829336055,1374810.547432837
13,GALA,73732.9620210185,0,0.0013268410882136309,831330.6849828393,419611.8632433419,411718.8217394973
14,TRIBE,923997.03087619,0,0.0006172030788102851,428660.4159832348,195189.71503045448,233470.70095278035
15,TRU,3090405.129731745,0,0.00031748637389088127,312814.6119569717,100404.67550041678,212409.9364565549
16,UBT,1333931.7191203712,0,0.0014444545661048884,981679.2742824851,456806.9810602991,524872.293222186
17,NEXO,2582852.2889379165,0,0.0010983374609335932,657420.6376961487,347347.8719842663,310072.7657118824
18,WBTC,238859601.98017463,0,0.09403224625260417,66617894.940409645,31240551.361893896,35377343.578515746
19,RUNE,2993268.9842460896,0,0.0011491448557790344,719910.4619452248,363415.6481535584,356494.8137916664
20,ENJ,1305596.0074020068,0,0.0018338464598787636,987740.852977627,579951.6888401025,407789.1641375245
21,INST,12007803.11697505,0,0.004120859177106626,2533870.6886378657,1303216.6495515867,1230654.0390862792
22,AAVE,3839659.8421659297,0,0.004961699549711789,3109101.991019246,1569131.3838579224,1539970.607161324
23,MKR,12648687.823247112,0,0.00025841853308572623,999947.3993609509,81724.54344981046,918222.8559111404
24,QNT,2027720.432219892,0,0.002653501150345215,1591268.1926018726,839166.4772107486,752101.7153911239
25,PERP,7629933.435055104,0,0.0020738794690907747,1155020.1170496123,655861.8329636736,499158.2840859387
26,MATIC,5784780.019631773,0,0.0024450385894414033,2176347.0346002104,773240.448559427,1403106.5860407834
27,SHIB,2124310.472251181,0,0.009969496054463988,6307902.770732872,3152840.873086729,3155061.897646143
28,CEL,12503367.83788265,0,0.010844135797864357,9119261.638833834,3429444.616862124,5689817.02197171
29,COMP,12094279.838211784,0,0.005201181413044717,2926397.052245548,1644867.228774699,1281529.8234708488
30,ETH2x-FLI,10542237.364865828,0,0.00797048626631528,4742232.98161925,2520656.4846939365,2221576.496925313
31,LINK,22819695.03115641,0,0.0045145447690870385,4166550.5777092436,1427719.2341115552,2738831.3435976887
32,WETH,845583914.6714478,0,0.6967292253828505,732722735.7067659,387828313.08759415,344894422.6191717
33,UNI,56164360.68566992,0,0.011543675033392297,15067033.845417954,3650673.0402499614,11416360.805167994
34,HEX,9700904.187837228,0,0.06890538723055747,45975372.854209244,23176922.22828766,22798450.62592159
35,MM,22341727.963598467,0,0.156876803709518,106657119.7959944,52018924.43449189,54638195.361502506
36,AXS,3475115.1354489224,0,0.027291520888589542,17124250.411876947,8630909.935283748,8493340.476593196
37,WTON,4484148.673323364,0,0.0005379794743468751,617869.0704814589,170135.34749763698,447733.7229838219
