,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,1531228697.003837,1,0.6655307509745833,1559882875.8196259,756132009.5370004,803750866.2826254
1,agEUR,29160071.53545561,1,0.0038797888567163397,7019956.094796446,3794374.1108351657,3225581.9839612804
2,LUSD,1317860.8371654835,1,0.0014021484917359868,2542518.949158,1390557.511479,1151961.4376789995
3,TUSD,10013395.199541569,1,0.0004831259184924935,2065767.0421561024,479132.1168259944,1586634.925330108
4,BUSD,23958091.870315887,1,0.003076952910734815,6383666.157389,3051517.016712,3332149.1406769995
5,USDT,354290963.8453246,1,0.17678801063026453,353353946.142831,175510299.32143995,177843646.82139108
6,PAX,63517482.06949497,1,0.0027184621657074513,10628898.539117161,4867745.48195187,5761153.057165292
7,FEI,4400687.506968026,1,0.0003618880428661521,655787.9074648293,358896.4644528448,296891.44301198446
8,MIM,957418.0381606452,1,0.0006507239760095239,1233163.8887800002,645344.710687,587819.1780930001
9,DAI,532548901.43163687,1,0.07197575102243596,155225115.14660886,73891245.95998108,81333869.18662778
10,FRAX,270198124.3222904,1,0.04683351752772147,70280076.4206427,58155137.117595166,12124939.303047536
11,EURS,8422885.139041856,1,2.1856357712708647e-17,171908.398495,0.0,171908.398495
12,renBTC,9285915.460959071,0,0.0034911717392229875,24121157.366727035,12703494.09414552,11417663.272581516
13,sILV2,3299520.774034168,0,0.0005663823057860855,760164.8110929586,537419.9790486643,222744.83204429425
14,ENS,4013383.361484716,0,0.0011407580805272294,2064560.1052971901,1082424.675830315,982135.4294668752
15,LUNA,1266817.5996137531,0,0.0005931634172431931,1121588.166249657,562831.6209928556,558756.5452568013
16,wstETH,59792731.47566696,0,0.00023062223237791359,378855.8039278318,218829.2148722416,160026.5890555902
17,UNI,12652470.07246698,0,0.0002679998421514141,389844.53994728776,254295.49631526845,135549.0436320193
18,WBTC,516092902.7773565,0,0.1813890626220787,399338555.3010441,188573152.5344049,210765402.7666392
19,CRV,7512458.360345904,0,0.0015487528861603478,2979130.5913267527,1469556.402325546,1509574.189001207
20,LOOKS,16613345.445449555,0,0.009665752503139018,18655457.751442015,9171487.976688957,9483969.774753056
21,MATIC,11299056.338517472,0,0.0012378280813488244,2208539.8314127224,1174530.9391701703,1034008.8922425518
22,ETH2x-FLI,10126827.099201508,0,0.00044687361907898613,863674.488445108,424022.446586694,439652.041858414
23,APE,25695517.402874947,0,0.03693785271557246,68828286.5642449,35066952.37479456,33761334.18945033
24,NEXO,5234859.0907186335,0,0.0017473613301395917,3219216.7736277063,1658008.874642897,1561207.8989848094
25,1INCH,4045305.681289624,0,0.00014403882623086588,213874.77688966546,142848.1169721869,71026.65991747857
26,RAI,9822677.532194564,0,0.00010406143247418781,2690636.6077038334,954259.8861282167,1736376.7215756166
27,MKR,11777321.925282927,0,0.008324889887095994,15844597.33508974,7899191.240616299,7945406.094473441
28,WETH,1373043195.5201812,0,0.6955989899124086,1934460349.9076622,982459697.2183604,952000652.6893017
29,LINK,14303297.911299497,0,0.005890249557756884,9740847.760358086,5589047.824380036,4151799.935978049
30,HEX,46358278.22157355,0,0.007921816226254862,14887841.167583507,7721781.114769968,7166060.052813537
31,oSQTH,6949140.337791648,0,0.0004819116727494271,583860.2161669463,457268.8066460234,126591.40952092293
