,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,298562846.3433033,1.0,0.6042255091662703,9754870.806991642,4782469.288433386,4972401.518558256
1,USDT,42447439.04579352,1.0,0.3042144991886906,3904857.2030503964,1941335.4589100524,1963521.7441403437
2,DAI,182172750.8233517,1.0,0.07021715282291031,869296.8635396992,442078.6507985294,427218.2127411698
3,CRV,610784.620654343,0.0,0.006834514414985066,83331.60935696017,42545.761083452926,40785.84827350725
4,STARL,3366940.9481371045,0.0,0.007513103397334903,113737.60736433827,46770.06773698971,66967.53962734857
5,PERP,1282280.7410452075,0.0,0.04633367193901199,548787.1379248146,288433.2692479358,260353.8686768788
6,Metis,479420.27180564177,0.0,0.004981046071647333,66066.43266357001,31007.674172920044,35058.75849064997
7,WILD,1789198.1630119204,0.0,0.003150991616678895,38365.05485936803,19615.34183105226,18749.713028315768
8,AUDIO,2091583.6856794872,0.0,0.003297396253340405,45777.93998417164,20526.7301630822,25251.20982108944
9,DAO,1479396.762876416,0.0,0.00906366823736326,145156.39035198305,65040.52198084773,80115.86837113532
10,QOM,2162136.087758664,0.0,0.0027293723625257528,53675.63695881521,16990.70590724,36684.93105157521
11,CVP,836534.3698873941,0.0,0.021677337762313637,263721.944661311,134944.31021149945,128777.6344498115
12,AMPL,2461968.476096449,0.0,0.007899899674253733,110508.32681863976,49177.92599677745,61330.40082186232
13,WBTC,12178954.183055628,0.0,0.021773681705539515,292165.5701368598,135544.0640698471,156621.5060670127
14,stETH,3895390.275812908,0.0,0.007849625542595481,93199.28287198815,48864.96284177733,44334.32003021082
15,CULT,3594343.93326812,0.0,0.08456740430779278,1067812.683030007,526443.3375454333,541369.3454845736
16,CAW,9836560.85672155,0.0,0.016474400022145334,166653.90291522339,118219.63786632758,48434.26504889582
17,SUPER,4791547.248627883,0.0,0.0025021400754532087,59214.752066258385,15576.154702982178,43638.59736327621
18,SAITAMA,4416439.846688338,0.0,0.013898389718755899,194832.7976452535,86519.32419988807,108313.47344536544
19,RLY,3231168.9790906934,0.0,0.0045915856121269425,71907.59540141976,28583.23102215564,43324.36437926412
20,REQ,1142814.3990749696,0.0,0.12331658684985122,1468636.3949306915,767662.1517158794,700974.2432148121
21,SAND,2414396.4181793686,0.0,0.005243889040218697,71279.94636373117,32643.90660499821,38636.03975873296
22,BOND,5533335.855148207,0.0,0.05781662916921681,800052.426263311,414889.8262667322,385162.5999965787
23,HEX,1277982.0858455314,0.0,0.03531311358691031,498389.69532992586,236413.16592189224,261976.52940803365
24,XMON,2269058.4828444314,0.0,0.008834064119589325,99105.88505869513,54993.22389369317,44112.66116500196
25,UNI,15136494.914170068,0.0,0.029419509732929037,403134.2535685403,183140.36027857973,219993.89328996063
26,RAD,3443018.544244346,0.0,0.0013218248827961683,46045.82703145333,9485.362669160244,36560.46436229308
27,PAXG,16871800.035640348,0.0,0.0618791361914709,811848.7966669005,385205.8514472404,426642.9452196601
28,X2Y2,4163136.27291844,0.0,0.06790728125812812,724334.6318000525,422731.8561067754,301602.7756932771
29,MC,18512837.8752374,0.0,0.0026716458094354157,86473.03655613068,16631.350437805093,69841.68611832558
30,ELON,9604828.23873118,0.0,0.017392258281635736,249403.94845640246,108269.12061663864,141134.82783976384
31,WETH,272299703.8660142,0.0,0.6965149471983,21185069.31139655,10737169.946824862,10447899.364571689
32,WOO,2813654.075396288,0.0,0.026922911934351618,321111.7916717113,167598.70698615906,153513.08468555225
33,SHIB,1236332.635609804,0.0,0.008872598463275393,112565.5168157715,55233.10530741621,57332.41150835528
34,ERN,2130592.434692661,0.0,0.00436570840262368,65515.159254373386,27177.115355964244,38338.043898409145
35,HIGH,3096118.23695825,0.0,0.0023282901550014615,33398.707798943644,14493.915829698277,18904.79196924537
36,MPL,1188576.0366980557,0.0,0.006798805458452926,97784.9873707091,48787.956959979645,48997.03041072946
37,UFO,2865795.985252174,0.0,0.001983616019512493,17970.934072231954,12348.273501691096,5622.660570540858
38,DEXT,1607545.0160359729,0.0,0.003373932258601741,58999.002698879354,21003.176973552552,37995.8257253268
39,SNX,1277634.3779984897,,0.0318895680402309,400084.6259965381,198516.80170860243,201567.82428793563
40,MUSE,779794.5711786483,,0.005677110263516066,78239.49914108806,35340.766329556536,42898.732811531525
41,VOW,167001.86158169963,,0.0187560486149926,227677.2835344462,116758.89679791512,110918.38673653109
42,ALPHA,1244273.8028820204,,0.0005005477021221672,3115.976008284114,3115.976008284114,0.0
43,PNT,496846.4704992232,,0.008071602828192893,119896.05469123469,50246.800963045294,69649.25372818939
44,USDI,4016690.4289824944,,0.005155733044193557,72120.86673528064,32095.12380680222,40025.74292847842
45,TSUKA,323149.10321219295,,0.018101233495359245,251735.77862263558,129893.730022256,121842.0486003796
46,$JOY,742919.0690380485,,0.09473642662786708,1176787.354496671,589746.8537591923,587040.5007374786
47,MSI,76019.75347786526,,2.5340388924346285e-05,157.7472908057142,157.7472908057142,0.0
