,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,369859660.994111,1,0.38219454848599244,39916006.146331646,17948963.165986393,21967042.980345253
1,FEI,324525962.03203785,1,0.08990137408490272,12879980.712459594,3215053.9645769875,9664926.747882606
2,FRAX,8304529.2948547965,1,0.008133854783935737,668372.1607271051,290883.0074798318,377489.1532472733
3,USDT,282710374.50552964,1,0.4908490905585603,39356853.113885015,18299357.95581485,21057495.158070162
4,DAI,80871829.33642557,1,0.05455974373022154,4924051.849368503,1951166.17706526,2972885.6723032435
5,POLS,14421749.291049596,0,0.005501518656759652,365969.77478484134,196745.37290058515,169224.4018842562
6,FARM,1990421.0902383672,0,0.00512960055183839,359014.0594796049,183444.83339386515,175569.22608573973
7,RAI,40908722.57677236,0,0.007307615285335855,988660.982937414,261335.02111474483,727325.9618226691
8,RAD,9312397.286708612,0,0.002645458434899479,419304.09821634565,179605.27666632365,239698.821550022
9,WOO,9876688.879496807,0,0.02796453089326491,1852043.207182712,1000067.872500128,851975.3346825838
10,DPI,20213681.781830806,0,0.002795072067315283,196851.4440501688,99957.39912511158,96894.0449250572
11,ETH2x-FLI,12283337.92202822,0,0.01650852814401287,1046740.9119675495,590378.1716240998,456362.7403434496
12,eRSDL,4250076.553624419,0,0.009420931561608661,730523.041552846,336911.461871023,393611.579681823
13,PERP,10711241.25669554,0,0.013963040458798249,1073930.3834515593,499346.4120160404,574583.9714355189
14,SUPER,22076785.5885006,0,0.03765822002828109,2651977.344226983,1346733.6938198083,1305243.6504071746
15,CGG,2650523.782276052,0,0.021610150433238346,1548208.2664679424,772822.4460715529,775385.8203963895
16,AMP,6379514.605622198,0,0.007354781902616564,605574.3015597425,263021.7942194636,342552.507340279
17,WBTC,152670216.578812,0,0.03429132464161941,2699069.8712056,1226326.742631503,1472743.1285740968
18,LUNA,5740559.312228769,0,0.038635723304464416,2594046.7204621313,1381691.1771227068,1212355.5433394243
19,DEXT,6515990.631226703,0,0.014343831340590649,1129733.0687930915,512964.2598703529,616768.8089227384
20,PUSH,8628666.451405952,0,0.031118550615317025,1907633.3943813222,1112861.9617446505,794771.4326366717
21,AMPL,9198474.526016064,0,0.0003774337558702223,62764.532160054114,13497.790278822147,49266.74188123197
22,RLY,26925836.592111647,0,0.05101472233292433,3055665.5179621256,1824389.081454604,1231276.4365075217
23,DPX,8979977.443903046,0,0.014218276921931203,1119407.0603525687,508474.18131938064,610932.8790331881
24,NTVRK,1588596.6242496057,0,0.032370177992547156,2266451.6608869494,1157622.674273212,1108828.9866137374
25,GERO,4736927.815819372,0,0.017594320574351258,1132055.6081260915,629208.2928919974,502847.3152340941
26,SAITAMA,2138483.850736016,0,0.003310331470646432,290329.06089748605,118384.1117791445,171944.94911834155
27,PAID,2063686.536912272,0,0.024636917848830545,1753438.5635838204,881065.7368822359,872372.8267015845
28,BFC,3072157.432150361,0,0.006648824165073202,521186.0372295249,237775.32556405707,283410.7116654679
29,STARL,10670945.639617609,0,0.0820793569002402,5932446.838567592,2935322.896876192,2997123.9416914
30,WISE,317784594.3618781,0,0.0023472162737654353,248272.64742791888,83941.17513223001,164331.47229568887
31,KOKO,6789630.20297948,0,0.027137974552310103,1907736.8951923328,970508.5552151324,937228.3399772004
32,SAND,30391082.56763932,0,0.0513064832180453,3725175.7442887863,1834823.0375533293,1890352.7067354568
33,UFO,9409174.413203318,0,0.058764509764404116,4003741.317721401,2101537.067898922,1902204.2498224787
34,HEX,23978155.53438284,0,0.11915643863113574,10414603.393625405,5598180.393064891,4816423.000560515
35,UNI,108409151.03470796,0,0.04093938967847106,2676768.688305881,1464074.9202434495,1212693.7680624316
36,AUDIO,9160719.21971392,0,0.032972167626825435,2373282.5647071325,1179151.034434789,1194131.5302723434
37,STRONG,7418861.819508404,0,0.041936951853580845,3126591.773897661,1499749.750118352,1626842.023779309
38,WETH,1888540790.2937992,0,0.7255723098105933,170134893.74111003,90881419.10234591,79253474.63876411
39,SHIB,4997594.156578989,0,0.03475775923265843,2465044.612121111,1243007.381791918,1222037.2303291925
40,LINK,61843754.05191303,0,0.028398084436160705,1998506.300831763,1015572.6192421236,982933.6815896394
41,BOND,31644199.021827675,0,0.030590468375796577,3891239.1075833593,2076845.9120380424,1814393.195545317
42,TORN,17104745.200095598,0,0.12854276757825278,9167238.231729763,4596947.91905924,4570290.312670522
43,ERN,11577386.940397784,0,0.05117974450879345,3403378.103682033,1830290.6063886965,1573087.4972933363
44,CARDS,26815121.01530824,0,0.03226256959580044,1790830.6995052053,1153774.3815624048,637056.3179428006
45,ALBT,6197133.4233152885,0,0.0651018509834269,4356019.800329185,2328173.1367965387,2027846.6635326464
46,REQ,4536902.987771448,0,0.0011684376293508228,106070.39785106068,41785.679816836586,64284.7180342241
47,WILD,2961465.768831799,0,0.05840669288787786,4253510.958711937,2088740.81668276,2164770.142029177
48,C3,7706750.471015186,0,0.016590128242688573,1023201.4953268649,593296.355282894,429905.1400439709
