,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,450111865.1250017,1.0,0.4590407808266997,102873872.06270349,50252314.46403469,52621557.5986688
1,FRAX,130831753.44259138,1.0,0.009269862958376514,2487270.416389468,1120269.2078644508,1367001.2085250174
2,USDT,327501289.3573962,1.0,0.34109715124493456,74233986.62255685,36052106.18913408,38181880.43342277
3,DAI,156222450.66425553,1.0,0.11681560568963302,23401827.196928777,11336779.909849197,12065047.28707958
4,YFI,18960552.08586847,0.0,0.06762243832434048,12335920.430625916,6562656.553673415,5773263.876952501
5,TVK,1955429.0237726544,0.0,0.004131757154515378,776247.6571602225,400980.8554700877,375266.80169013486
6,REEF,1042176.6168862154,0.0,0.04169963387411748,8028955.202216553,4046887.132599237,3982068.069617316
7,AMPL,39051556.94999405,0.0,0.015864909187668544,3129275.685265366,1539665.7209329049,1589609.9643324614
8,CRV,11082272.0156085,0.0,0.02841109491942164,5202288.911635771,2757254.291477787,2445034.620157985
9,SUSHI,5807330.895385,0.0,0.019888111264370633,3698823.570452689,1930111.468375257,1768712.102077432
10,WBTC,390177828.597921,0.0,0.2527628298298526,46556230.83221614,24960094.264271002,21596136.56794514
11,MATIC,1845189.385074908,0.0,0.02173597258970364,4202388.078011551,2109443.6477150763,2092944.4302964748
12,STAKE,8843680.283300547,0.0,0.009798944891237475,2094660.2854360389,950972.9536980796,1143687.3317379593
13,FARM,13319643.732797433,0.0,0.04087164722784022,7837861.024286971,3966532.26629756,3871328.7579894112
14,MKR,34710344.35355156,0.0,0.014664201899209799,2989669.8919137884,1423138.8734706372,1566531.0184431511
15,DPI,69040815.92770034,0.0,0.026707548262020434,5059866.860083504,2591927.63493133,2467939.225152173
16,PAID,6995209.553549088,0.0,0.046767815679556825,9051342.791817695,4538746.600622927,4512596.191194767
17,POLS,17722334.193994157,0.0,0.05773834404652873,10343066.79355323,5603419.979294251,4739646.814258979
18,AAVE,65675048.10113423,0.0,0.04306967524305786,8948271.82376017,4179847.599442444,4768424.224317728
19,LINK,83734046.61246112,0.0,0.05981022853458366,11387228.585441057,5804493.271694195,5582735.313746861
20,WETH,1962931665.6389704,0.0,0.6936203392388973,484546080.4187257,235088078.2697134,249458002.1490123
21,TEND,57284.88484669071,0.0,0.17566871374769943,25592185.33428307,17048386.070053212,8543799.264229858
22,UNI,284144136.8102093,0.0,0.10778558493861558,19765219.332493387,10460429.89452979,9304789.4379636
23,RGT,3289973.450917345,0.0,0.02247423443099376,4274742.282089054,2181090.8558182744,2093651.426270779
24,BAO,8977341.619188031,,0.022800856436212293,4103450.985828291,2212789.033172367,1890661.952655924
25,1INCH,4230317.953169418,,0.021965374987628548,4132457.1836434025,2131706.807510484,2000750.3761329188
26,APY,5508496.793431836,,0.12474597143504701,23187324.303263023,12106410.050698984,11080914.25256404
27,SNX,23523830.978887446,,0.0229792795358101,4327210.718660627,2230104.7282717647,2097105.9903888623
28,LON,31273773.613289595,,0.0040766623219211,877963.3452490034,395633.98432556994,482329.36092343344
29,UST,29450960.044178084,,0.008306448959098794,3276668.024145779,1639260.5158767789,1637407.508269
30,BMI,3337927.3178924634,,0.008591629127497773,1789803.5655604508,833804.7635885007,955998.80197195
31,SFI,4525926.950363179,,0.023824300176713616,4309514.627827028,2312112.718288576,1997401.909538452
32,RBC,7105529.436257394,,0.0245178165273413,4491338.088533571,2379417.4434109745,2111920.645122596
33,REN,7441288.451156717,,0.021578135704710216,3941022.9227450304,2094125.813969633,1846897.1087753973
34,UNISTAKE,8150535.448388994,,0.05769606953027839,11248344.64562926,5599317.300686398,5649027.344942863
35,POOLZ,1838003.5398857875,,0.0126272148432196,2431817.68631405,1225452.3246859815,1206365.3616280688
36,MIR,2256992.2343541016,,0.007893278735142282,1536765.5677187494,766030.9019426026,770734.6657761468
37,SPI,3427492.040761083,,0.022359805952108684,4396917.46718088,2169985.742996395,2226931.7241844847
38,CEL,19491121.892842025,,0.02139158768015847,4485617.111522569,2076021.6070490312,2409595.504473538
39,NDX,1400457.9297227084,,0.01151551065302042,2195259.0411289744,1117563.09486312,1077695.9462658544
40,ROOK,14331893.759831648,,0.07409549141382869,13695751.083307374,7190856.6797359325,6504894.403571442
41,BONDLY,4352890.947841661,,0.021655071506521333,4176490.92461716,2101592.318527578,2074898.606089582
42,GRT,14480595.408440802,,0.1397847068313286,29017270.944524184,15323392.461522277,13693878.483001908
43,SWAP,7148578.703010784,,0.007915625132940028,1726125.0730741776,768199.5864442624,957925.4866299152
44,ZERO,539278.1623415555,,0.002789416745073075,555644.9449268684,270708.7253372676,284936.21958960075
45,ZKS,29161013.861964185,,0.008999909219691597,2623288.3960962147,1776113.4635222408,847174.9325739741
46,RARI,1875667.2687988472,,0.011896099708094573,2218124.7287025545,1154498.6937328216,1063626.034969733
