,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,292818540.5513587,1,0.560527741421972,30537729.130536422,16041234.717223594,14496494.413312826
1,USDT,208912519.74749476,1,0.39402061945350875,15167988.330871861,8421148.674032614,6746839.656839249
2,DAI,25076905.857564345,1,0.0428472755930358,1550476.332727031,904827.0249710404,645649.3077559907
3,MPL,2292314.008455718,0,0.004641922292997971,221540.83775953815,110141.03034353149,111399.80741600665
4,LDO,104384.40876830008,0,0.0026705776709687644,98146.49240532843,56395.90418601835,41750.58821931008
5,WOO,6996180.654037272,0,0.01175457950486236,496853.8821900086,248227.245629099,248626.6365609096
6,KUMA,5177542.404182396,0,0.014453181239374602,603906.6311330739,305214.94776942505,298691.68336364883
7,POLS,5054722.448010598,0,0.001536243375152527,69458.01929219611,32441.60809600341,37016.41119619271
8,WILD,9054918.413722487,0,0.00223806758124564,127707.46464801754,47262.37556984227,80445.08907817527
9,BOBA,1393530.5900833108,0,0.014056907462833673,510568.1271973256,296846.6392284761,213721.4879688495
10,DOP,1062399.57078712,0,0.011341521395048551,455762.9765999905,239504.49405457976,216258.48254541075
11,AUDIO,4476410.376169464,0,0.0016311819841773921,108932.77345649952,34446.47346888676,74486.29998761276
12,ShibDoge,7811856.187807574,0,0.0025082482138972335,394863.4187290185,52967.91307866488,341895.5056503536
13,DG,4309969.87428862,0,0.002005225896852511,96170.31625920249,42345.343024303584,53824.9732348989
14,ERN,6871123.517160721,0,0.008098734360506045,262404.73049871007,171024.96287158254,91379.76762712756
15,WBTC,27772331.00649239,0,0.012088599958128325,407382.12137279566,255280.92007689108,152101.20129590458
16,CULT,524885.622914393,0,1.7286589861542218e-06,36.50494333597988,36.50494333597988,0.0
17,LOOKS,673622.6297191036,0,0.005913662636090166,268176.2816573738,124881.72691580794,143294.55474156587
18,WRLD,48442.63975544174,0,0.0329899530321348,1062803.2990259072,696665.0888032792,366138.2102226281
19,SUPER,18228800.91718156,0,0.030100364998862438,1296753.901674283,635644.2349135003,661109.6667607827
20,BEAN,5950019.082169633,0,0.01027332963752397,382094.91413568484,216946.9625270296,165147.95160865522
21,FOX,20433183.07676649,0,0.0058774575258968426,231785.2609407255,124117.16576946844,107668.09517125708
22,FLOKI,4997602.257800858,0,0.006554214877479355,347313.4611826743,138408.58412884662,208904.8770538277
23,AMPL,5947471.514264688,0,0.0058932370134850654,246969.18688578004,124450.38898173488,122518.79790404516
24,UFO,11402497.094747528,0,0.007340555055235717,427211.8431723068,155014.11700828426,272197.7261640225
25,Metis,1751243.3462343395,0,0.017220736529836227,708240.0589152952,363658.7761167812,344581.282798514
26,BOND,12604526.811715135,0,0.19848956844351104,8808509.828758176,4709653.501478978,4098856.327279198
27,SAITAMA,11692868.105391996,0,0.15537014489790157,6655869.977977812,3281027.884072456,3374842.093905356
28,STRONG,6331832.50669602,0,0.10836549603942837,4440283.9870891385,2288407.5599617325,2151876.427127406
29,X2Y2,7979276.035466721,0,0.02762509315457396,1166140.253561385,583372.700075794,582767.553485591
30,TERA,14612913.184491348,0,0.14837826608198706,4846618.243861359,3133376.934965433,1713241.308895926
31,MRI,5224294.656531122,0,0.1194751881117018,5472097.459507921,2523016.4000097425,2949081.0594981783
32,PAXG,27083565.00297616,0,0.039320265316495344,1295851.9914181768,830345.41158036,465506.5798378168
33,ELON,21837672.23604971,0,0.007366949250248047,397061.712626457,155571.49622595854,241490.21640049847
34,HEX,19186985.79673881,0,0.03170230138218698,1257502.2277175847,705619.5548034043,551882.6729141804
35,SAND,19781376.050393976,0,0.032284592898774896,1439977.1824343684,681769.6514115748,758207.5310227935
36,HIGH,5683866.014870536,0,0.016887380487691145,575555.745983439,356619.1323659125,218936.61361752648
37,WETH,910629424.4790764,0,0.6298048921319848,78537329.34834108,36830400.27303628,41706929.0753048
38,ALI,2601179.422594177,0,0.03124865374115034,1501408.7682831883,741451.214099429,759957.5541837594
39,TOKE,116321648.779284,0,0.001469878769975754,395589.808584059,31040.15403773879,364549.6545463202
40,XMON,9307600.294348944,0,0.008768405741936033,571976.2061852239,185166.7433087514,386809.4628764725
41,UNI,31154950.46756659,0,0.014064670929427803,746655.3227886168,297010.5841767755,449644.7386118413
42,MC,51079643.99971128,0,0.09264447935283748,3835239.1235934696,1956419.1065264312,1878820.0170670385
43,VADER,7135602.068167391,0,0.018585469467683236,811464.1172849602,392478.51382334426,418985.603461616
44,STARL,9681691.154314589,0,0.011932678385040385,553071.0909534447,251988.24741210064,301082.8435413441
45,RBN,2715694.657168081,0,0.026819535919401158,1154310.146282617,566361.3511287038,587948.7951539133
46,SHINJA,23734420.505435884,0,0.016691255125763308,817156.2841589956,352477.4564880796,464678.827670916
47,SHIB,4328603.986191892,0,0.006345358215061811,274903.57560983486,133998.0551072217,140905.52050261313
48,CRV,1781312.9343534564,0,0.0300817210443489,1288063.8411302683,635250.5213421541,652813.319788114
