,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,324043272.82172835,1.0,0.491789906203315,52790221.989340104,27480506.62695524,25309715.362384863
1,FEI,245120504.93242744,1.0,0.2368087868027853,16868953.94652033,9383064.0631777,7485889.883342627
2,USDT,212299772.8121435,1.0,0.37008608082349953,27729745.003239106,14793467.690232754,12936277.313006353
3,DAI,73089119.1867917,1.0,0.11805757141422463,8489192.810368676,4677789.919363823,3811402.891004854
4,VEMP,3967817.3851573113,0.0,0.00718400607421911,601218.2150970104,284651.5542550086,316566.66084200173
5,RAI,28775933.455211308,0.0,0.01897009824331074,1135760.443664835,751651.3618643542,384109.0818004808
6,DXO,822000.207701239,0.0,0.004316451751341843,349296.6271472081,171030.5764210777,178266.05072613034
7,TORN,13926470.74988178,0.0,0.011250315401726206,854673.6444677175,445770.7485037871,408902.8959639304
8,STAK,2347590.906328721,0.0,0.006387994882532154,519008.3261120389,253111.23808918463,265897.0880228543
9,eXRD,13341546.301295577,0.0,0.004678132507706607,640971.0339260262,251548.2024548144,389422.8314712118
10,LGCY,3597825.7680776934,0.0,0.008448577449611928,628123.3100268152,334757.6098113569,293365.70021545823
11,PERP,8931260.488489697,0.0,0.025527103015981212,2182767.051763337,1011459.2713393008,1171307.7804240366
12,STAKE,4988075.522727452,0.0,0.00486444348481929,388373.6632417185,192743.628587474,195630.0346542445
13,DPX,15771821.970907792,0.0,0.025982421486984472,2208726.693877672,1029500.3349343324,1179226.3589433394
14,SUPER,15205139.940179463,0.0,0.013744302899843667,1032051.1517546983,544589.9045982332,487461.2471564651
15,AUDIO,7448778.331296788,0.0,0.007408488911441605,576457.7745216421,293546.22776430217,282911.54675734
16,WBTC,130887217.90246646,0.0,0.035005228779527664,2348405.063985203,1387010.6283600004,961394.4356252024
17,RLY,26190054.723665647,0.0,0.003234017676756436,234935.65417924913,128141.33906157225,106794.3151176769
18,COTI,4301557.702672128,0.0,0.02879612782473213,2323478.910375487,1140987.6964402325,1182491.2139352546
19,LUNA,5482274.7673826525,0.0,0.020561624669095523,1709283.8995725657,814712.3428904361,894571.5566821295
20,BEAN,2097689.4527747408,0.0,0.0066771182475455736,399605.8178708174,264567.1603660092,135038.65750480813
21,ZCX,3850907.6279262295,0.0,0.006345913651243261,518520.5931153464,251443.8553270326,267076.73778831377
22,CRV,4626649.655379245,0.0,0.007764502824677543,615165.4000278865,307652.5512684957,307512.8487593909
23,NTVRK,1370925.0716809558,0.0,0.017288210040390748,1346917.5078271513,685009.9801480463,661907.527679105
24,REEF,1380564.0196141617,0.0,0.0033227255435800906,254281.32993078895,131656.20693683703,122625.12299395193
25,DBUY,3176983.142912853,0.0,0.01800810324180438,1471844.3739290317,713534.276559121,758310.0973699108
26,ALBT,5311619.636721836,0.0,0.00885346400475812,741647.234001313,350800.41183972487,390846.8221615881
27,CELL,3227678.6337504387,0.0,0.03280415783865796,2673225.9629645906,1299797.6920301532,1373428.2709344372
28,HEX,32455911.258477427,0.0,0.0967226615682269,9942507.12811687,4571462.624468746,5371044.503648125
29,KOKO,4802930.614537375,0.0,0.04731710830721007,3669406.168196,1874843.685173799,1794562.483022201
30,STRONG,8734091.633258393,0.0,0.10368492431785235,8122395.846293448,4108303.160517253,4014092.685776194
31,UNI,88951912.30033915,0.0,0.1649478433282084,11326626.020245027,6535721.085047905,4790904.935197122
32,SAITAMA,8729190.244070979,0.0,0.16371632579423753,13161795.099515697,6486924.720385142,6674870.379130555
33,LINK,52451096.78956667,0.0,0.023931350850242797,1783465.427156635,948230.854006341,835234.5731502941
34,DERC,5764628.716419647,0.0,0.005262895643654285,609251.4842329684,282991.5434604814,326259.940772487
35,STARL,7017171.156963392,0.0,0.013152108589905624,1053404.8083826052,521125.4157039697,532279.3926786354
36,SHIB,4106777.440432276,0.0,0.01864053773396888,1411940.2749643857,738593.2004101397,673347.0745542458
37,WETH,1326161537.5474298,0.0,0.6673926836857504,173073822.5730515,81350353.69524619,91723468.87780531
38,BOND,26033875.407488905,0.0,0.10982321628948183,10741348.072036665,5905312.130410105,4836035.941626561
39,SAND,22479669.71182964,0.0,0.004079565580227133,414324.5692350562,161644.44616273514,252680.123072321
40,FLOKI,7160654.489198159,0.0,0.04478611792213989,3653776.635658449,1774558.3653297415,1879218.2703287075
41,CVP,5388174.926228009,0.0,0.0129890794115081,1133283.671017061,514665.71779443073,618617.9532226302
42,CARDS,14397716.749436324,0.0,0.016072736048329303,1391156.3474015738,636849.3080352432,754307.0393663306
43,UFO,6437940.461864665,0.0,0.017833864629957005,1603812.912653525,706630.427764842,897182.484888683
44,WOO,10071306.039098935,0.0,0.06409774977629366,4926102.2663086485,2539742.2983183954,2386359.9679902536
45,TOKE,61618973.201956816,0.0,0.04550551280374204,2222434.685958208,1803062.9168370136,419371.76912119455
46,MKR,26525588.57165022,0.0,0.018253524002453662,1174205.3273055484,723258.5724803007,450946.7548252477
47,RGT,3253453.160416124,0.0,0.010826398783048039,917090.779544139,428973.9191115789,488116.8604325602
48,⚗️,27542471.96025827,,0.01042228540884038,836422.3479616956,412961.75279726426,423460.5951644314
