,ctoken_symbol,date,total_supply,total_borrow
68,DAI,2021-03-10,2295680330.7876654,1955561204.6894293
69,DAI,2021-03-11,2210289037.4225755,1878741616.9400785
70,DAI,2021-03-12,2234896006.3362613,1901207285.863608
71,DAI,2021-03-13,2271934759.1505423,1929077018.2585573
72,DAI,2021-03-14,2279772419.895268,1938661808.167807
73,DAI,2021-03-15,2345424438.3243814,1970323020.4751458
74,DAI,2021-03-16,2493398617.5304084,2070609937.0563314
75,DAI,2021-03-17,2634828244.5262585,2188438723.556436
76,DAI,2021-03-18,2651518575.2711067,2224491069.9166846
77,DAI,2021-03-19,2544188504.8656383,2166627893.064504
78,DAI,2021-03-20,2503809560.2277207,2132437716.3889148
79,DAI,2021-03-21,2483845795.9785557,2099214540.345937
80,DAI,2021-03-22,2514916782.179716,2025459953.5472338
81,DAI,2021-03-23,2590076244.0938096,2107436478.9153192
82,DAI,2021-03-24,2560765620.6977,2111266847.3131397
83,DAI,2021-03-25,2562963220.2712274,2178055637.636205
84,DAI,2021-03-26,2604434504.847966,2209127717.2072563
85,DAI,2021-03-27,2624768476.3733215,2241185931.1783867
86,DAI,2021-03-28,2656149162.2163568,2253196338.181511
87,DAI,2021-03-29,2675156026.968063,2259197332.941559
88,DAI,2021-03-30,2652661606.6625867,2221789579.158947
89,DAI,2021-03-31,2718998977.3904886,2266968490.906022
90,DAI,2021-04-01,2633941103.505158,2203445805.5695868
91,DAI,2021-04-02,2623749359.6172256,2205632536.0879765
92,DAI,2021-04-03,2622710200.8048134,2211511977.2564287
93,DAI,2021-04-04,2624638410.057661,2226660167.242532
94,DAI,2021-04-05,2621361129.9481688,2231684006.8160553
95,DAI,2021-04-06,2626284085.2833066,2245486949.351768
96,DAI,2021-04-07,2628764371.286262,2256585444.9146895
97,DAI,2021-04-08,2652238268.1385107,2249565232.781268
98,DAI,2021-04-09,2629962447.0245576,2201416401.2990994
99,DAI,2021-04-10,2636966416.2693734,2185360299.6813493
100,DAI,2021-04-11,2611659962.990545,2229735636.2549615
101,DAI,2021-04-12,2613956632.0777364,2247720001.868939
102,DAI,2021-04-13,2640805528.1593904,2243848933.0020514
103,DAI,2021-04-14,2648633793.729581,2240501461.10501
104,DAI,2021-04-15,2645381854.006091,2241427552.8404684
