,token,total_tvl
0,USDC,728812323.0992978
1,WETH,953643364.5633845
2,WBTC,267127609.52913558
3,DAI,227016373.97032523
4,LINK,33952772.054775886
5,FEI,13316103.54989143
6,UNI,55965863.91650416
7,CEL,11584734.498284984
8,MATIC,6995294.076150857
9,HEX,7439914.973537038
10,SHIB,14792475.429608788
11,ETH2x-FLI,8466563.189553484
12,LEASH,5341762.789336964
13,MKR,54224709.802974194
14,QNT,1960888.2072475196
15,1INCH,3183887.3366807727
16,COMP,10077845.178848485
17,PERP,6644811.998685349
18,RAI,6003473.356057657
19,RUNE,3283457.17355838
20,WDOGE,10881324.683990464
21,UST,1996036.2785544312
22,ERN,2087785.4672756863
23,YFI,3993704.1896327566
24,AAVE,3868846.82492976
25,WOO,747554.9622853774
26,wNXM,5233824.984064312
27,NEXO,772067.4115477292
28,USDT,323771804.61236644
29,EURS,13101382.094770327
30,GTC,3965277.762868543
31,TRIBE,946277.5429787871
32,TRU,3048490.816820346
33,SLP,482631.6428227321
34,CRV,2847377.4908129466
