,token,total_tvl
0,USDC,1801062967.967261
1,WETH,1520396008.956638
2,WBTC,499753921.8227365
3,DAI,482278711.49383634
4,Metis,11368930.42878844
5,FRAX,263271119.4024393
6,FEI,93759458.73419078
7,HDRN,2249817.720317216
8,HEX,31043177.296507254
9,EURT,20576636.4235264
10,MATIC,25120415.070309307
11,oneUNI,4047043.7714357455
12,rETH,4152535.302897525
13,LINK,16395630.631463464
14,UNI,23262558.69261504
15,agEUR,34342042.87373698
16,GNO,20059679.767789166
17,MKR,12977497.135730973
18,STRONG,2300724.825566932
19,UST,40840318.22888524
20,ETH2x-FLI,19003161.621319488
21,OGN,1941383.0087003312
22,GALA,6322620.823337588
23,FTM,13438331.982564436
24,wstETH,24035.21155532821
25,CVX,4822258.8633699715
26,USDT,508279983.3756382
27,LOOKS,16325763.140156131
28,WRLD,7303438.164880033
29,EURS,12687313.675370816
30,PAX,38627786.52257631
31,LUNA,6513088.448435324
32,FLOOR,4297766.742992593
33,ENS,4694994.896679616
