,token,total_tvl
0,USDC,839224181.5626496
1,WETH,1144323973.4448097
2,WBTC,367339127.90717924
3,AGLD,20491979.896416888
4,DAI,156431235.4406129
5,HEX,30665633.865452517
6,FEI,14183818.48645382
7,UNI,70311740.18251163
8,AXS,17883406.0913444
9,LINK,37264567.31327119
10,ETH2x-FLI,30887198.17055818
11,FTM,13528233.678308524
12,EURT,6373597.383067563
13,QNT,5211299.274525137
14,DPI,17594270.165695015
15,PERP,15140660.27570932
16,GALA,819427.3279248434
17,MATIC,10647293.2774897
18,VXV,3845352.4995694794
19,XYO,2536614.4417983457
20,RARE,3409144.402725819
21,FRAX,106126304.64085744
22,SUSHI,2429776.739109928
23,COMP,18812215.504504595
24,SHIB,3568739.500092328
25,FTX Token,4957193.514385178
26,PAX,81701522.3173652
27,Metis,2559939.162498472
28,CEL,5712028.84346824
29,LYXe,1558958.1592509141
30,RAI,4013806.3335288446
31,MCB,6654518.761641509
32,RUNE,4797943.130862716
33,USDT,326537627.66829866
34,UST,4700213.228377613
35,SLP,2315354.707053808
36,EURS,13295288.503426887
37,renBTC,15249161.658754028
