,token,total_tvl
0,USDC,2051722028.1971576
1,WBTC,344208119.34585124
2,WETH,1155814304.0812829
3,DAI,1161076358.028425
4,FRAX,190885970.04449883
5,HEX,10914364.359768912
6,LINK,9418943.44119777
7,APE,13047093.420182211
8,FEI,7998495.670118195
9,agEUR,21733721.620178975
10,PAX,14334088.558652088
11,MKR,9915492.946959296
12,TUSD,10065983.597325204
13,FUN,7554664.590130819
14,sUSD,4775788.826063968
15,UNI,9981139.863616796
16,MATIC,6373638.682160998
17,1INCH,913684.4738878903
18,RAI,2990495.7870394285
19,BIT,27951794.543703567
20,sILV2,826823.4162316462
21,BUSD,23981095.86690724
22,GNO,7099173.68484651
23,NEXO,2721745.515101198
24,,0.0
25,USDT,309976863.06059164
26,LOOKS,12710515.302140292
27,renBTC,9417648.490276385
28,BTT,18953348.357114445
29,EURS,8897459.25237037
30,oSQTH,1742760.1440010106
31,ENS,3368767.3248229288
32,sETH2,12491860.693172973
