,token,total_tvl
0,USDC,849110071.9885371
1,WETH,1248418778.819432
2,WBTC,387928932.4026051
3,AGLD,24998403.6940598
4,DAI,159822259.19274879
5,HEX,31457553.940574206
6,FEI,12000237.153868333
7,UNI,81678314.63647106
8,AXS,19002542.535060003
9,LINK,42374454.779007725
10,ETH2x-FLI,36896263.47235123
11,FTM,13818068.071149422
12,EURT,6371569.602152467
13,QNT,5299834.606788585
14,DPI,20755067.43195909
15,PERP,16780623.286596794
16,GALA,1551776.5598471307
17,MATIC,11561941.888499506
18,VXV,5555757.903969205
19,XYO,2686354.2877379972
20,RARE,3293902.145580813
21,FRAX,97396635.07686195
22,SUSHI,15923375.067331428
23,COMP,21651148.032333985
24,SHIB,4762102.393911556
25,FTX Token,4778056.828149116
26,PAX,84989916.52799957
27,Metis,2606122.3515095008
28,CEL,5834657.211916592
29,LYXe,3949831.227051775
30,RAI,4012203.3394818543
31,MCB,9261422.17146957
32,RUNE,5476906.106602992
33,USDT,331244984.9501252
34,UST,4976170.017383292
35,SLP,2557401.545575195
36,EURS,13272624.91766568
37,renBTC,16152549.030251952
