,token,total_tvl
0,USDC,1781743713.2114522
1,WETH,1552307995.906076
2,WBTC,492678168.1839767
3,DAI,614666837.1357158
4,FEI,69426668.90429898
5,Metis,10321003.71857296
6,FRAX,297428816.8633214
7,STRONG,4251126.41841391
8,MATIC,28359789.33795422
9,EURT,22958103.53784144
10,HEX,58376682.28076272
11,LINK,18986446.229833968
12,GALA,7863958.539410427
13,agEUR,45324717.86572429
14,UST,35461009.44827265
15,ETH2x-FLI,23265205.2728908
16,PAX,78375930.27853632
17,Nvir,3480763.5373756583
18,FTM,31100715.416015577
19,RAI,24705895.29005028
20,SAND,14793484.566298133
21,FXS,5655471.863591891
22,SHIB,6033109.36160237
23,MKR,14698941.965879455
24,oneUNI,2025162.334410314
25,USDT,483346647.57989633
26,LOOKS,13003863.46731554
27,WRLD,2709087.486311354
28,BTRFLY,5370942.472767504
29,NCR,1995229.7780111956
30,EURS,13124089.785503676
