,token,total_tvl
0,USDC,834965180.7574289
1,WETH,1120180924.5700798
2,WBTC,359563791.0617301
3,AGLD,19389829.43190577
4,DAI,156411419.1153702
5,HEX,31132164.763758466
6,FEI,14166101.509663427
7,UNI,68698218.74128725
8,AXS,17180600.62328883
9,LINK,36470391.144770175
10,ETH2x-FLI,29909911.30260728
11,FTM,12635863.5948916
12,EURT,6345199.002267793
13,QNT,5214853.467215617
14,DPI,16801421.51928054
15,PERP,14811955.34100256
16,GALA,946575.5373693411
17,MATIC,10474971.19660972
18,VXV,3659105.665759695
19,XYO,2275853.078567628
20,RARE,3109200.7764433473
21,FRAX,105866349.89293848
22,SUSHI,2316632.770666898
23,COMP,19130765.368655235
24,SHIB,2238461.059973976
25,FTX Token,3947270.64849658
26,PAX,81272561.75405172
27,Metis,2569071.147534812
28,CEL,5697503.160593952
29,LYXe,1910139.1787012983
30,RAI,4016059.449930184
31,MCB,6377232.849025656
32,RUNE,4821031.634926616
33,USDT,321755127.487287
34,UST,5276817.484109576
35,SLP,2312835.5822491944
36,EURS,13234812.187732155
37,renBTC,14944546.84245736
