,token,total_tvl
0,USDC,708856320.1251075
1,WETH,945720235.4923811
2,DAI,225511405.98193073
3,WBTC,262777355.53944725
4,AXS,1468753.340529692
5,MM,3367783.712756223
6,HEX,9168933.65583962
7,UNI,60495086.361278355
8,LINK,28779435.994140487
9,FEI,5491262.175001634
10,ETH2x-FLI,12004652.24640776
11,COMP,11971492.287025595
12,CEL,13822569.01133254
13,SHIB,3016179.761903748
14,UST,2514928.5836280063
15,MATIC,6107560.446333232
16,PERP,8511194.075210692
17,QNT,2011604.6958583791
18,FRAX,1462490.0116473357
19,AAVE,4321284.353704174
20,MKR,56878425.37270002
21,RAI,3906103.669989768
22,INST,5791748.775221056
23,sUSD,2118464.3666649763
24,RUNE,3070483.725377184
25,NEXO,1325748.0210886134
26,UBT,1422566.9306702788
27,LUSD,1450442.6609360508
28,GALA,27628.13593321475
29,YFI,4043864.1450566086
30,USDT,322037452.5847298
31,SLP,969162.007647829
32,EURS,11618411.835810987
33,PAX,19897979.57580781
34,TRIBE,949688.4871751552
35,TRU,2936199.2786225835
36,ENJ,1106158.7251921669
37,WTON,4718652.526596947
