,token,total_tvl
0,USDC,304078837.376849
1,WETH,635614513.8123825
2,WBTC,146954982.53192976
3,DAI,121660998.90103482
4,SHIB,19782806.69203753
5,UNI,80748858.78191853
6,FEI,15540398.215727268
7,LINK,15485166.637192853
8,ETH2x-FLI,15617854.727487419
9,MATIC,3224020.999711592
10,CEL,8151942.303851814
11,MKR,9568375.132311836
12,RAI,1036716.1541353816
13,RUNE,8880214.757712593
14,LEASH,1006140.977253304
15,HEX,3649360.777283333
16,UST,1377572.7262081369
17,LQTY,1830155.3052958415
18,AKITA,741847.5017383303
19,WDOGE,16388465.395099556
20,QUICK,1517825.755238264
21,COMP,2976059.4309101943
22,PSWAP,1387504.752079523
23,OCC,7703795.754682013
24,1INCH,2393287.2885616845
25,RSR,3402353.1459831046
26,ELON,108705.00048031988
27,YFI,2597214.2109624273
28,USDT,205979053.35865656
29,TRIBE,1186643.4893637288
30,EURS,7781592.857968099
31,TRU,2756513.814725005
32,WOOFY,5605330.22531782
33,GTC,0.0
34,VRA,6277656.59752865
35,CRV,1859995.9330458809
