,token,total_tvl
0,USDC,974102988.8904963
1,WETH,1753414098.3540282
2,WBTC,581986515.1157867
3,DAI,333598609.43259305
4,FEI,32763836.009317987
5,DYDX,9207985.608809011
6,HEX,33183619.284374796
7,AXS,17566604.4824672
8,SHIB,62884117.86352853
9,FTM,26428136.20014663
10,ETH2x-FLI,44866651.94201655
11,MATIC,22472940.201771572
12,OHM,8610819.003343714
13,UNI,70278264.48256373
14,LINK,38678868.781015575
15,STRONG,2057830.2748980152
16,RARE,5277059.352789365
17,LUSD,1886875.316948828
18,1INCH,3866409.8960901983
19,FRAX,111327413.66939528
20,AGLD,21060637.036933992
21,FX,12184790.58342223
22,GALA,3911214.1298336233
23,RAI,35934131.65056468
24,aKLIMA,162975.83199780373
25,PERP,18137693.39019255
26,UST,7275079.876651308
27,TKING,3414312.4053526423
28,LYXe,10873879.591031242
29,LCX,9271928.82094666
30,QNT,5911962.968203224
31,RUNE,6107123.136803063
32,USDT,362590549.2419603
33,ICE,4342652.673987726
34,SLP,3205523.315237816
35,EURS,13316942.227770483
36,CRV,8046370.952045377
