,token,total_tvl
0,USDC,961050240.4427308
1,WETH,1501679824.425212
2,DAI,251779509.78600085
3,WBTC,396671411.1215435
4,AXS,16257657.761667633
5,UNI,93126880.09382176
6,FEI,14191091.995821197
7,LINK,39144906.982700005
8,ETH2x-FLI,29608826.01240559
9,HEX,24317181.3371331
10,PERP,15976068.75440518
11,MATIC,12135744.28422324
12,COMP,17587440.23649494
13,1INCH,27911515.055661
14,EURT,10592434.531473985
15,QNT,4048871.0109602334
16,YGG,9842152.518896397
17,CEL,6214825.691581189
18,SHIB,2768778.1278239945
19,FRAX,65977920.84468864
20,RAI,28603567.910732787
21,AAVE,7694161.117888837
22,MKR,17673099.946249478
23,FX,6411410.353629024
24,UNQT,810860.732534201
25,MM,5770951.727383766
26,RUNE,5439528.579427344
27,DPI,18544622.78376056
28,GALA,1158961.083462392
29,UST,7528674.010403438
30,NEXO,6052335.057082853
31,UBT,2532594.2936539087
32,PAX,65039469.13074601
33,ERN,4399398.960947423
34,USDT,416390809.43647784
35,SLP,2646439.535260207
36,EURS,14051281.939301644
