,token,total_tvl
0,USDC,857549638.4335592
1,WETH,1266344993.713753
2,WBTC,383551437.8223026
3,DAI,221140903.08323514
4,FEI,30269555.982378915
5,DYDX,26762455.009977326
6,HEX,43312513.7829372
7,AXS,18506148.866591487
8,SHIB,16437400.68770668
9,FTM,16670725.78688082
10,ETH2x-FLI,28533802.674647808
11,MATIC,11109981.495403092
12,OHM,3053072.959812245
13,UNI,71351921.54873356
14,LINK,50193840.65407917
15,STRONG,1382448.5486485031
16,RARE,4583152.745608546
17,LUSD,394644.073797626
18,1INCH,1680092.1282231475
19,FRAX,97488682.31422468
20,AGLD,23336967.057337265
21,FX,8359624.302716373
22,GALA,3407059.7705818205
23,RAI,27552713.796213493
24,aKLIMA,91515.11297880547
25,PERP,15451857.421378575
26,UST,7299542.419940168
27,TKING,1130065.517284253
28,LYXe,5659388.590955596
29,LCX,4480498.971430464
30,QNT,5366156.138345336
31,RUNE,4940301.774152007
32,USDT,338523169.65236276
33,ICE,140994.5557510485
34,SLP,2710797.1066739513
35,EURS,16764395.579264935
36,CRV,5201283.12636239
