,token,total_tvl
0,USDC,838383828.1521492
1,WETH,1189144638.9129093
2,WBTC,376271355.2611
3,AGLD,20955906.060845926
4,DAI,159447544.8661066
5,HEX,31271869.297883146
6,FEI,12019216.290179484
7,UNI,77156643.54800773
8,AXS,17938907.30928518
9,LINK,40201528.95713474
10,ETH2x-FLI,34474926.139212385
11,FTM,12185269.745702583
12,EURT,6365295.9860338345
13,QNT,5165327.213217369
14,DPI,19340120.530616447
15,PERP,16478971.887505123
16,GALA,1315213.6749384413
17,MATIC,10836557.690239772
18,VXV,4756194.176065359
19,XYO,2673350.437812532
20,RARE,3146660.8854782595
21,FRAX,97867941.52245247
22,SUSHI,3017387.617726404
23,COMP,21529914.03888844
24,SHIB,4410896.032769336
25,FTX Token,4440627.890537917
26,PAX,83850398.505275
27,Metis,2687188.4924197206
28,CEL,5704966.983452733
29,LYXe,3866029.1910665706
30,RAI,4022754.42397702
31,MCB,8562111.305313762
32,RUNE,4953127.23537496
33,USDT,328688553.8988438
34,UST,5024029.551502971
35,SLP,2304659.9161358434
36,EURS,13270500.314734142
37,renBTC,15942268.142387455
