,token,total_tvl
0,USDC,736690611.818334
1,WETH,814145168.4271377
2,DAI,202135482.05868167
3,WBTC,229749383.97122267
4,AXS,3226619.5058598393
5,MM,16634518.486194251
6,HEX,9077608.051963974
7,UNI,53101123.29645341
8,LINK,20737844.289034177
9,FEI,10192943.836206555
10,ETH2x-FLI,9539110.819222227
11,COMP,11079999.72717546
12,CEL,11788227.349474836
13,SHIB,2012514.524499496
14,UST,6288505.8878527135
15,MATIC,4974281.324387602
16,PERP,7149220.155265768
17,QNT,1882652.8218294017
18,FRAX,1723366.5132587776
19,AAVE,3564591.2146070884
20,MKR,11918766.745457772
21,RAI,4282630.295744773
22,INST,10448911.918673042
23,sUSD,2761370.1592163546
24,RUNE,2427497.948767528
25,NEXO,2153386.120426241
26,UBT,1189990.0789650315
27,LUSD,1288718.833951304
28,GALA,59822.1420713635
29,YFI,4170320.910086002
30,USDT,353632835.5096595
31,SLP,1456187.8242832916
32,EURS,11487001.413000932
33,PAX,33733596.49346092
34,TRIBE,886116.4499687258
35,TRU,2837069.593125073
36,ENJ,1228721.0564843495
37,WTON,4020867.0179603472
