,token,total_tvl
0,USDC,948805926.8481127
1,WETH,1432552452.2409358
2,DAI,245470228.6594646
3,WBTC,343433622.4869133
4,AXS,15108831.654166212
5,UNI,94634776.40897012
6,FEI,13804189.174942406
7,LINK,42047575.15740207
8,ETH2x-FLI,30073674.021913122
9,HEX,22827103.304813027
10,PERP,15433100.645409016
11,MATIC,10161641.113476807
12,COMP,17951429.386443336
13,1INCH,24381412.005632184
14,EURT,10620078.808955602
15,QNT,4288810.266608977
16,YGG,7399616.716569032
17,CEL,12873067.01123632
18,SHIB,2871494.07162893
19,FRAX,57544877.820613295
20,RAI,19673339.27638434
21,AAVE,8873864.95703617
22,MKR,18675257.517457623
23,FX,6398560.72337524
24,UNQT,755780.39001561
25,MM,7670527.674700622
26,RUNE,4172726.8123497935
27,DPI,3654246.377501332
28,GALA,822911.8396472224
29,UST,8589667.378330871
30,NEXO,5376650.748906457
31,UBT,2246432.139963916
32,PAX,64762580.98379431
33,ERN,3943986.3600155865
34,USDT,395150692.8706894
35,SLP,2847671.897549049
36,EURS,14218460.634084819
