,token,total_tvl
0,USDC,1749702669.1106381
1,WETH,1801481110.7632036
2,WBTC,620677038.9076245
3,DAI,365712986.6165282
4,Metis,13381761.52722186
5,FRAX,257013440.2108674
6,FEI,80970624.6882985
7,HDRN,3312104.3276921604
8,HEX,43948136.08802874
9,EURT,20490367.79609697
10,MATIC,28676672.41982524
11,oneUNI,6078193.461474975
12,rETH,5882017.694435648
13,LINK,21303502.189472787
14,UNI,29710450.440671455
15,agEUR,31676860.95149536
16,GNO,23265286.79067365
17,MKR,15492212.191490144
18,STRONG,2289599.832198917
19,UST,18517798.83350482
20,ETH2x-FLI,26351543.776122306
21,OGN,4017501.5878227265
22,GALA,7866425.9168821
23,FTM,16693288.964331992
24,wstETH,1830987.34543264
25,CVX,11953776.05956924
26,USDT,533213218.69281846
27,LOOKS,25908406.672991525
28,WRLD,7684459.408269284
29,EURS,11959317.154215248
30,PAX,41614281.4769106
31,LUNA,8962780.16836616
32,FLOOR,6554088.742595711
33,ENS,6457954.001695241
